Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,Line,Cover
DAL,WAS,4,20190609,62,86,0,0,0.4871150219987429,0.19074262461851474,0.2857142857142857,0.04918032786885247,67.81439999999999,91.42600981502454,126.81672329180824,0.5730277185501066,0.1378676470588235,0.3,0.2058823529411765,74.9184,114.79155988382028,82.75670596275414,,,,,,,,0.5667060757420183,0.11868288393428088,0.3360375816993464,0.19508561841953026,76.35839999999997,118.42289617081741,107.77894434557848,950.0,14.5,-1.0
DAL,IND,5,20190613,72,76,0,1,0.4870129870129871,0.1495628163828808,0.3636363636363637,0.2424242424242425,71.9232,100.106780565937,105.66826837515572,0.538243626062323,0.1940639269406393,0.4324324324324325,0.21875,68.73599999999999,110.56797020484173,104.74860335195532,0.4442743082549657,0.14885212962547434,0.3301175958188153,0.12638804817285534,72.3744,91.49591560259891,107.87705130515849,0.5674885830762744,0.14049085680808476,0.2670652576937338,0.2143559463412405,76.08959999999998,111.72899299480372,104.84343259497696,-120.0,-1.0,-1.0
DAL,ATL,6,20190615,71,61,1,1,0.433349609375,0.12776831345826234,0.37777777777777777,0.17567567567567569,73.8432,96.14967932050615,82.6074709655053,0.4490577149587751,0.22747952684258416,0.3333333333333333,0.21666666666666667,72.8832,83.69555672637864,97.41613979627678,0.4549712864988344,0.14719660298400172,0.3147766867279062,0.14645356823837544,71.3856,92.80044475218031,109.2540542963833,0.429866596207518,0.16101744029880946,0.2597902658337175,0.1759803606309718,79.10399999999998,85.10523934159515,105.8353270835515,130.0,3.0,1.0
DAL,PHO,7,20190620,69,54,1,1,0.475206611570248,0.19867549668874174,0.4,0.18181818181818185,73.53599999999999,93.83159268929505,73.43342036553527,0.3843963553530752,0.16619183285849953,0.16666666666666666,0.29508196721311475,74.15039999999998,72.82496116002072,93.05411703780426,0.4555500681529291,0.14570132067090347,0.3299528384894238,0.1625947093795166,71.43359999999998,94.09553316068713,106.1452772689032,0.4891278103044282,0.13903651247036175,0.24601275917065385,0.19736053315688035,74.0928,98.3692579354122,104.80267827897792,200.0,6.0,1.0
DAL,LVA,8,20190622,68,86,0,0,0.3962703962703963,0.11363636363636365,0.3333333333333333,0.23376623376623376,77.568,87.66501650165019,110.87046204620462,0.6107954545454545,0.15587529976019185,0.13793103448275862,0.13636363636363635,76.22399999999998,112.82535684298908,89.21074727120067,0.4706710574892444,0.16668731278709992,0.3567821067821067,0.16227460694673812,71.77919999999997,95.3785155976907,97.13147074950115,0.5303026004417704,0.1661340406079954,0.26282868916797497,0.3209876604566516,80.8224,101.88319495598628,100.25644889293972,850.0,14.0,-1.0
DAL,CON,9,20190626,74,73,1,1,0.5264655663062038,0.15609990393852066,0.3448275862068966,0.16923076923076924,70.3488,105.1901382823872,103.7686499272198,0.5211307824100514,0.13573543928923987,0.17857142857142858,0.15873015873015872,72.9984,100.002191828862,101.37208486761354,0.4479599010571577,0.14741074754156214,0.3686868686868686,0.20842108342108345,74.21759999999998,94.43826726934714,93.14490543810024,0.5471895205205157,0.15737222959355093,0.2266596540439457,0.1799242424242424,78.50879999999998,104.72983100740973,100.59600417545485,325.0,8.5,1.0
DAL,NYL,10,20190628,68,69,0,0,0.4538174052322477,0.12802607076350092,0.2894736842105263,0.2388059701492537,71.9232,94.54529275671827,95.93566470902296,0.4427618069815195,0.0931098696461825,0.2682926829268293,0.15714285714285714,71.9232,95.93566470902296,94.54529275671827,0.4578230458804618,0.1490450194304721,0.3639846743295018,0.1901227151227151,73.82399999999998,95.70910669845965,92.67000082611628,0.5110739098644281,0.13223113894019572,0.17007412721186044,0.1929889974007621,82.94399999999997,99.53805323154232,113.0673054138693,145.0,3.5,1.0
DAL,MIN,11,20190630,89,86,1,1,0.6335421412300684,0.17597372125762553,0.1851851851851852,0.29508196721311475,77.03039999999999,115.53880026586909,111.64423396477235,0.5251587689301417,0.07875787578757876,0.1388888888888889,0.2857142857142857,80.5248,106.79939596248607,110.52495628675888,0.4629399948447737,0.14910945875678175,0.34190865093768896,0.20590528874110964,73.344,95.30801005751269,96.0020492619957,0.5546551461432142,0.16620770590085898,0.23156054406054405,0.24192296788118234,77.70240000000003,104.85697352213114,103.76579081320749,165.0,4.5,1.0
DAL,IND,12,20190705,56,76,0,1,0.37919826652221017,0.10864316755190727,0.2619047619047619,0.11594202898550725,68.96640000000001,81.19896065330363,110.19858945805493,0.5641330166270784,0.12926577042399173,0.2692307692307692,0.2542372881355932,67.5456,112.51658139094185,82.90695470911504,0.5025238772597287,0.1434340148990027,0.2882049472339853,0.2342212350898429,74.21759999999998,100.73481195165618,105.55475266180497,0.4671162355966776,0.1434178372901308,0.2538461538461539,0.14415692171470446,80.6112,92.85767140492372,104.2464991390682,-165.0,-3.5,-1.0
DAL,CHI,13,20190707,66,78,0,0,0.4308093994778068,0.1545253863134658,0.24390243902439024,0.18571428571428567,77.37599999999998,85.29776674937965,100.80645161290323,0.5568246716162193,0.18596001859600186,0.09375,0.2222222222222222,79.7184,97.84441233140656,82.79142581888246,0.4982558448226822,0.1421857158778886,0.2703478043768424,0.20476518389466128,72.0672,99.11829798956957,105.38678451476751,0.5059064614253558,0.17452433343850898,0.24478490259740265,0.15195061580931146,79.2,95.10763599982047,108.57946826272213,235.0,6.5,-1.0
