,Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,0
204,PHO,DAL,1,20180518,86.0,78.0,1,1,0.566684238,0.095374344,0.09677419400000001,0.375,77.6448,110.7607979,100.4574679,0.4435850770000001,0.09286009099999999,0.292682927,0.2,81.5232,95.67828545,105.4914429,,,,,,,,,,,,,,,-200.0,0.6666666666666666
205,PHO,SEA,2,20180520,87.0,82.0,1,0,0.601493363,0.142314991,0.172413793,0.4166666670000001,76.1472,114.25239540000001,107.68616570000002,0.5324675320000001,0.17204301100000002,0.36111111100000004,0.333333333,76.8,106.77083329999999,113.28125,,,,,,,,,,,,,,,125.0,0.4444444444444444
206,PHO,SEA,3,20180523,71.0,87.0,0,1,0.5156885529999999,0.137775551,0.066666667,0.15625,74.7264,95.01327509,116.4247174,0.657894737,0.174737893,0.192307692,0.39285714299999996,72.1152,120.6403088,98.45358537,,,,,,,,,,,,,,,-240.0,0.7058823529411765
207,PHO,LAS,4,20180527,72.0,80.0,0,0,0.551808706,0.21624219100000008,0.26666666699999997,0.28571428600000004,72.2304,99.68102073,110.75668970000001,0.561797753,0.164319249,0.35714285700000004,0.362068966,72.192,110.8156028,99.73404255,,,,,,,,,,,,,,,280.0,0.2631578947368421
208,PHO,WAS,5,20180530,95.0,103.0,0,1,0.611168296,0.14329806,0.20689655199999998,0.180555556,81.3312,116.8063425,126.64266599999999,0.666063114,0.18023748899999997,0.28571428600000004,0.33846153799999995,82.8672,124.295258,114.64125729999999,0.558918715,0.14792676925,0.15063033025,0.30840773825,75.18719999999998,104.92687228,108.831260175,0.56931333325,0.15369957299999998,0.25934535125,0.18745295925,76.3872,112.2344723525,101.1772302025,-240.0,0.7058823529411765
209,PHO,MIN,6,20180601,95.0,85.0,1,0,0.6436314360000001,0.11933174199999999,0.20689655199999998,0.23076923100000002,74.688,127.1958012,113.8067695,0.560686016,0.14639639599999998,0.21621621600000002,0.223880597,77.568,109.5812706,122.4731848,0.5700397295,0.15990769824999998,0.17816091975,0.25979662725,76.10879999999997,106.43825843,115.3775597,0.50418637925,0.14362362825,0.26991972575,0.21094307725000006,76.77120000000002,99.84816152,100.17089083,325.0,0.23529411764705882
210,PHO,ATL,7,20180603,78.0,71.0,1,0,0.574204947,0.18089725,0.24137931,0.26666666699999997,72.8832,107.02054790000001,97.4161398,0.4143324000000001,0.131738954,0.37209302299999997,0.184210526,79.3728,89.45129818,98.27044025,0.5805742477500001,0.154161886,0.1867816095,0.21332226825,75.74399999999997,109.67410988000002,116.90771065,0.46916276425,0.13735343100000005,0.2087480715,0.23790312175,81.1296,92.447016915,94.77213672,-118.0,0.5412844036697247
211,PHO,NYL,8,20180605,80.0,74.0,1,0,0.62150404,0.14596603,0.130434783,0.303571429,69.4656,115.16491620000001,106.52754740000002,0.479274611,0.18046709100000002,0.513513514,0.04,72.192,102.50443259999999,110.8156028,0.5952033462500002,0.16494231075,0.23045977025,0.240926435,75.28319999999997,112.67592808250004,112.15556624999998,0.5414568889999999,0.17214256600000002,0.29409266425,0.23165948750000004,77.89440000000002,104.37727857500002,104.3372224925,135.0,0.425531914893617
212,PHO,CHI,9,20180608,96.0,79.0,1,1,0.656096227,0.109542356,0.25,0.194029851,73.1136,131.30252099999998,108.05103290000001,0.5815665489999999,0.160652496,0.115384615,0.166666667,74.8032,105.61045520000002,128.33675559999998,0.6126271797500001,0.1473732705,0.19640179925,0.24539072074999999,74.59199999999996,116.54690195000003,111.09828067499998,0.49651327125,0.15306227000000006,0.2016483515,0.2875750749999999,79.70880000000002,95.4392993225,116.958606325,-475.0,0.8260869565217391
213,PHO,LVA,10,20180610,72.0,66.0,1,1,0.44313146200000003,0.11925412,0.27906976699999997,0.222222222,77.0304,93.46959123,85.68045862,0.40283203100000003,0.10879025199999999,0.19565217399999998,0.202702703,79.6032,82.91123975,90.44862518,0.6238591625000001,0.13893434449999995,0.20717766125,0.24875929449999995,72.53759999999997,120.17094657500002,106.45037240000002,0.511155646,0.1307717825,0.1819277655,0.21526802799999994,84.7584,99.869664395,101.80617756999996,-1165.0,0.9209486166007905
214,PHO,DAL,11,20180612,75.0,72.0,1,0,0.523158482,0.19170049600000005,0.21875,0.322580645,78.4128,95.64764936,91.82174339,0.467532468,0.13483146099999999,0.26829268300000003,0.303030303,74.88,96.15384615,100.1602564,0.5737341690000001,0.13891493900000002,0.225220965,0.24662254225000002,73.12319999999997,111.7393940825,99.41879468,0.524583977,0.16072331175,0.26009709175,0.308022533,78.85440000000001,101.74560308750006,99.9812174575,-155.0,0.6078431372549019
215,PHO,CON,12,20180616,89.0,72.0,1,1,0.588624339,0.192307692,0.36,0.21739130399999998,81.21600000000002,109.58431840000002,88.65248227,0.431654676,0.160965795,0.341463415,0.113924051,81.984,87.82201405,108.55776740000002,0.56097255275,0.1416157505,0.2195636375,0.26060103675,74.50559999999997,108.8961694475,98.0201955775,0.5240950422499998,0.124377901,0.3064700850000001,0.17843713774999995,79.104,109.0168530625,114.249648475,-135.0,0.574468085106383
216,PHO,LVA,13,20180617,92.0,80.0,1,0,0.585539715,0.09242144199999999,0.18918918899999998,0.308823529,76.3776,120.4541646,104.7427518,0.436490615,0.11578541099999999,0.41304347799999996,0.282051282,81.2544,98.45620668,113.22463770000002,0.5527526275,0.153201166,0.27695494175,0.23905600549999995,77.44319999999998,107.5010199975,93.551429295,0.5072954547499999,0.1282596545,0.23048752774999995,0.2408133534999999,80.112,101.2247105975,100.80071510249996,-340.0,0.7727272727272727
217,PHO,MIN,14,20180622,72.0,83.0,0,1,0.510204082,0.18484288399999999,0.129032258,0.3,79.2576,90.84302326,104.72181850000001,0.525848961,0.122330961,0.28571428600000004,0.183098592,76.7232,108.18109779999999,93.84384384,0.5351134995,0.14892093750000002,0.261752239,0.267754425,78.25919999999995,104.78893089750002,92.72435902,0.559784829,0.14823122925,0.24854018525000005,0.22236297950000009,80.02560000000003,108.510818275,93.42610447750003,-133.0,0.5708154506437768
218,PHO,CHI,15,20180624,88.0,97.0,0,0,0.543209877,0.15625,0.323529412,0.257142857,81.6,107.8431373,118.87254899999999,0.625322331,0.17978003399999998,0.333333333,0.313432836,83.0976,116.7302064,105.89956869999999,0.5518816544999999,0.16531812850000002,0.22424286175,0.28719886949999995,78.81599999999997,104.13228890500002,97.48469899,0.531023575,0.17968545525,0.31149375175000005,0.2385505167499999,80.0736,101.677996045,109.17223792500002,-355.0,0.7802197802197802
219,PHO,NYL,16,20180626,83.0,69.0,1,0,0.65169598,0.169535733,0.115384615,0.314814815,70.7328,117.3430148,97.55021716,0.484006734,0.173852573,0.24242424199999998,0.106060606,75.1488,91.81783342,110.44753870000001,0.55689450325,0.15645550449999998,0.25043771475000004,0.2708394225,79.61279999999998,107.18116089000002,104.2474003925,0.5170672554999999,0.16544866199999994,0.2249544312500001,0.12154552450000004,75.0144,99.34155248000003,115.06042497500002,-185.0,0.6491228070175439
220,PHO,IND,17,20180629,95.0,77.0,1,0,0.666760247,0.19265639199999998,0.32,0.33870967700000004,77.0304,123.32793290000001,99.96053506,0.555715935,0.147637795,0.074074074,0.171875,76.1088,101.17095529999999,124.8213084,0.5726624135,0.15076251475000002,0.18928386850000006,0.29519530025,76.99199999999998,109.12083499000002,106.471834115,0.52853426475,0.15608428549999998,0.21814446625000025,0.16493467775,75.36000000000001,102.1370997425,118.04443437749997,-405.0,0.801980198019802
221,PHO,WAS,18,20180630,84.0,74.0,1,0,0.539014374,0.08243052299999999,0.184210526,0.242857143,74.8032,112.2946612,98.92624914,0.488642367,0.136798906,0.19047619,0.171428571,76.5312,96.69259073,109.759157,0.5929675464999999,0.17582125225,0.22198657125000004,0.30266683725000004,77.15519999999998,109.83927706500003,105.27627993,0.54616401925,0.11345717275,0.2270404475000001,0.26621687125000004,74.4192,111.7137976575,103.40038565000003,135.0,0.425531914893617
222,PHO,CON,19,20180705,84.0,77.0,1,1,0.588895121,0.192481884,0.323529412,0.406779661,74.2272,113.1660631,103.7355579,0.443957565,0.121555916,0.35416666700000005,0.148148148,78.4512,98.15018763,107.07293200000001,0.6001701195000001,0.150218162,0.23578113825,0.288381123,76.04159999999997,115.20218655000002,103.82738759,0.5355581154999997,0.164790908,0.3085202992500001,0.1940352885,76.22399999999998,105.19780654749994,107.8066001875,-260.0,0.7222222222222222
223,PHO,ATL,20,20180708,70.0,76.0,0,0,0.448948179,0.170285228,0.209302326,0.081081081,81.5616,85.82470182,93.18110483,0.484199796,0.160462131,0.264705882,0.183098592,81.1008,93.71054293,86.31234217,0.6115914305000001,0.159276133,0.23578113825,0.32579032399999996,74.19839999999998,116.53291800000002,100.043139815,0.5701054532500001,0.13756830024999994,0.22034313725000004,0.208490488,80.59200000000001,110.7567711575,104.68358846750002,-190.0,0.6551724137931034
224,PHO,DAL,21,20180710,72.0,101.0,0,0,0.5281690139999999,0.235531629,0.222222222,0.193548387,79.8336,90.18759019,126.5131473,0.606096976,0.143855323,0.5,0.309859155,79.0272,127.8040978,91.10787172,0.5609044802500001,0.15946350674999998,0.259260566,0.26735689049999994,76.90559999999998,108.65333975500002,98.9508617325,0.5930486557500001,0.1386497,0.3913962135,0.34413145525000005,78.30720000000002,121.43925885000004,95.78766001499996,105.0,0.4878048780487805
225,PHO,CON,22,20180713,87.0,91.0,0,0,0.638578978,0.17048222100000002,0.185185185,0.327586207,74.0352,117.51167009999999,122.91450549999999,0.56761477,0.08031207,0.24242424199999998,0.121621622,75.9936,119.7469261,114.48332490000001,0.526256672,0.17018231600000006,0.2348161215000001,0.231066568,77.6064,100.36825407750004,105.5890147925,0.5040280972499998,0.10475757449999999,0.2734532827500001,0.14025449424999992,78.44160000000002,106.51021695999997,109.617088725,135.0,0.425531914893617
226,PHO,IND,23,20180715,101.0,82.0,1,0,0.637304392,0.10199456,0.24242424199999998,0.2,77.0304,131.1170655,106.45147890000001,0.516633065,0.10185604300000001,0.28571428600000004,0.253521127,75.2256,109.005445,134.26280419999998,0.551147823,0.1921952405,0.23505978625,0.252248834,77.41439999999999,101.67250630250004,111.5860788825,0.4727891085,0.12549010799999993,0.19528296925000024,0.18927154750000005,75.32159999999998,94.4619039325,124.95311162499992,-420.0,0.8076923076923077
227,PHO,LVA,24,20180719,82.0,85.0,0,1,0.484862819,0.15066291699999998,0.243902439,0.297297297,85.9776,95.37367873,98.86295965,0.4799006320000001,0.09225092300000001,0.205128205,0.282051282,85.9776,98.86295965,95.37367873,0.5632501407499999,0.1695734095,0.21478349375,0.20055391874999995,78.11519999999999,106.16025690250004,112.2650591325,0.5476858492499999,0.13351709875,0.2734374999999999,0.24677103725000005,80.5728,110.04324820499995,105.72762781499998,-420.0,0.8076923076923077
228,PHO,MIN,25,20180721,75.0,80.0,0,1,0.51910299,0.13214800599999998,0.193548387,0.317460317,74.1504,101.14577940000001,107.8888313,0.5162622610000001,0.153038916,0.363636364,0.228571429,76.3008,104.8481798,98.2951686,0.5722288007499999,0.16466783175000002,0.223433522,0.25460797274999997,79.21919999999999,108.54750113000006,113.6855228375,0.5189698200000001,0.13594171625,0.27424242425,0.18408111825000006,74.1696,104.8906350175,103.65155566500007,-118.0,0.5412844036697247
229,PHO,CHI,26,20180725,87.0,101.0,0,1,0.531265266,0.12782275199999998,0.31578947399999996,0.32857142899999997,78.6048,110.6802638,128.490881,0.648100616,0.13345195699999998,0.307692308,0.2,78.6432,128.4281413,110.62622069999999,0.5699622947499999,0.13882192599999998,0.21626506325,0.28558595524999997,77.79839999999999,111.28704843250007,109.0294438375,0.57839974775,0.17413398000000005,0.2704670040000001,0.18416644074999994,80.86079999999998,109.80129522499998,123.86558480000002,-280.0,0.7368421052631579
230,PHO,SEA,27,20180731,91.0,102.0,0,1,0.551114341,0.078159893,0.184210526,0.236111111,79.2576,114.8154877,128.69428290000002,0.639739087,0.111457869,0.166666667,0.148648649,81.3312,125.4131256,111.8881807,0.54313386675,0.12815705874999994,0.24891613549999994,0.28583226075,78.9408,109.57919685750008,110.4235377125,0.5723021194999999,0.14253151299999994,0.19169316374999995,0.13520091125,77.95199999999997,110.3111316925,98.4568031325,100.0,0.5
231,PHO,LVA,28,20180801,104.0,93.0,1,0,0.663265306,0.151515152,0.24242424199999998,0.46031746,81.024,128.35703,114.7808057,0.476239246,0.07572889099999999,0.333333333,0.297619048,86.0544,108.07117360000001,120.8537855,0.521586354,0.12219839199999998,0.2343627065,0.29486003850000003,79.4976,105.50380240750007,115.98423871250004,0.4870253522499999,0.104651398,0.3070179817499999,0.25322808475,82.45439999999998,104.3634619675,108.82144098249996,135.0,0.425531914893617
232,PHO,LAS,29,20180805,75.0,78.0,0,0,0.513417306,0.05192108,0.228571429,0.22727272699999998,66.2784,113.1590382,117.68539979999998,0.546524664,0.089331291,0.290322581,0.23809523800000001,66.5856,117.14244520000001,112.6369666,0.56618697575,0.12241145074999996,0.23399315725000003,0.33561507924999995,78.2592,113.74964022500008,119.96370022500004,0.5565926447499999,0.1138113065,0.2334912215000001,0.16939970224999992,70.50240000000002,113.78382755500002,102.53043801749996,280.0,0.2631578947368421
233,PHO,WAS,30,20180807,98.0,103.0,0,1,0.598144531,0.11838140300000001,0.294117647,0.22972973,79.6032,123.1106287,129.3917832,0.6844763420000001,0.12755102,0.111111111,0.272727273,79.9104,128.89436170000002,122.6373538,0.56476555475,0.10235471924999998,0.24274891775,0.31306818174999995,76.2912,116.75295492500008,122.41284235000003,0.5480249187499997,0.13426917025000001,0.2330680555000001,0.16481927475000013,76.1568,108.29842519000003,111.12252225250003,-145.0,0.5918367346938775
234,PHO,IND,31,20180810,94.0,74.0,1,1,0.609123898,0.11473152800000001,0.23076923100000002,0.169014085,77.9136,120.64645970000001,94.97700016,0.41350022399999997,0.052921253,0.311111111,0.146341463,77.2608,95.77948973,121.66583829999999,0.581485371,0.09999438199999998,0.237330961,0.288357757,76.5408,119.86054615000006,122.63806790000002,0.4911389960000001,0.1121461545,0.2239304075000003,0.1843249287500001,76.35840000000002,100.04697568500002,105.19919149999994,-900.0,0.9
235,PHO,LAS,32,20180812,86.0,78.0,1,1,0.66031941,0.18721917100000002,0.16,0.327272727,73.0752,117.68698549999999,106.73935890000001,0.515873016,0.106382979,0.2,0.15942029,74.49600000000002,104.7036082,115.4424399,0.59598776025,0.10913729074999999,0.24897063725000002,0.2715835005,76.2048,121.31828915000007,114.20874721500005,0.5254457654999998,0.11309576524999998,0.2323779425000001,0.17676369724999996,72.5184,107.5022351075,110.72164989999992,-117.0,0.5391705069124424
236,PHO,ATL,33,20180817,104.0,95.0,1,1,0.622307324,0.143501435,0.363636364,0.260273973,82.1376,126.6167991,115.6595761,0.555425631,0.104690117,0.21052631600000002,0.338028169,84.0192,113.06939369999999,123.781231,0.59525128625,0.1180632955,0.22836457675,0.23832231725000003,74.2176,118.65077802500004,112.19838551500004,0.5882499715,0.12289089399999995,0.21085858575,0.26395804599999995,78.24960000000002,116.607260075,105.74902126750008,-150.0,0.6
237,PHO,NYL,34,20180819,96.0,85.0,1,1,0.649350649,0.139664804,0.28125,0.257575758,73.8432,130.00520020000002,115.10877099999999,0.543200409,0.10316368599999999,0.27027027,0.246376812,74.1504,114.63188329999998,129.4665976,0.62247379075,0.14095838425,0.26213081050000003,0.24657262874999994,78.1824,122.01521825000003,111.69192959000004,0.5010749734999997,0.17133136424999998,0.21844800425,0.13399503725000006,76.74240000000003,95.05561989750004,107.46936234750002,-600.0,0.8571428571428571
238,MIN,LAS,1,20180520,76.0,77.0,0,1,0.58750773,0.270635995,0.23076923100000002,0.345454545,79.3728,95.75068537,97.01056281,0.476485149,0.069124424,0.125,0.222222222,78.528,98.05419723,96.7807661,,,,,,,,,,,,,,,-240.0,0.7058823529411765
239,MIN,DAL,2,20180523,76.0,68.0,1,1,0.44538209100000004,0.132221318,0.341463415,0.260273973,80.9472,93.8883618,84.00537634,0.404376784,0.115692049,0.14285714300000002,0.037037037,85.5168,79.51653944,88.87142643,,,,,,,,,,,,,,,-1100.0,0.9166666666666666
240,MIN,NYL,3,20180525,78.0,72.0,1,0,0.4875,0.101123596,0.303030303,0.289855072,75.84,102.8481013,94.93670886,0.45045045,0.069832402,0.24444444399999998,0.180555556,71.9232,100.1067806,108.44901229999999,,,,,,,,,,,,,,,-225.0,0.6923076923076923
241,MIN,WAS,4,20180527,78.0,90.0,0,0,0.575900768,0.161050545,0.185185185,0.161290323,72.6912,107.30322240000001,123.8114105,0.592417062,0.12649494,0.4,0.06944444400000001,70.0416,128.4950658,111.36239040000001,,,,,,,,,,,,,,,-325.0,0.7647058823529411
242,MIN,ATL,5,20180529,74.0,76.0,0,0,0.507962658,0.18009905399999998,0.25,0.132352941,77.6064,95.35296058,97.93006762,0.5523255810000001,0.158924205,0.090909091,0.26666666699999997,75.648,100.465313,97.821489,0.52407264725,0.1662578635,0.2651120335,0.26421847825,77.2128,99.9475927175,99.9410146275,0.476747034,0.14623280400000002,0.27253787875,0.21733343925,80.5248,95.1585008425,98.0080299775,-320.0,0.7619047619047619
243,MIN,PHO,6,20180601,85.0,95.0,0,1,0.560686016,0.14639639599999998,0.21621621600000002,0.223880597,77.568,109.5812706,122.4731848,0.6436314360000001,0.11933174199999999,0.20689655199999998,0.23076923100000002,74.688,127.1958012,113.8067695,0.50418637925,0.14362362825,0.26991972575,0.21094307725000006,76.77120000000002,99.84816152,100.17089083,0.5700397295,0.15990769824999998,0.17816091975,0.25979662725,76.10879999999997,106.43825843,115.3775597,-400.0,0.8
244,MIN,LAS,7,20180603,69.0,77.0,0,0,0.540752351,0.2200489,0.192307692,0.218181818,73.72800000000002,93.58723958,104.437934,0.572235434,0.140521206,0.133333333,0.161290323,71.3088,107.98106259999999,96.76225094,0.5330123605,0.14716739774999998,0.23860792600000005,0.20184473325,75.9264,103.77138872,109.787842945,0.554842129,0.15680260375,0.2281746030000001,0.23438459825,74.1888,106.1233864975,111.21682592250004,150.0,0.4
245,MIN,WAS,8,20180607,88.0,80.0,1,0,0.576217915,0.182090831,0.39285714299999996,0.264705882,79.0656,111.29998379999999,101.1818035,0.568181818,0.135135135,0.115384615,0.151515152,75.264,106.29251699999999,116.92176869999999,0.5463254482500001,0.17689872375,0.21092727325,0.18392641975000001,75.39840000000002,101.45617329,112.16314923,0.57156983225,0.15472933449999998,0.3051587302500001,0.23468793825,75.168,113.9486709,112.72624195,-220.0,0.6875
246,MIN,CON,9,20180609,75.0,89.0,0,0,0.483496648,0.133988388,0.257142857,0.268656716,77.3376,96.97740814,115.0798577,0.555416875,0.11096316,0.333333333,0.242857143,74.9952,118.6742618,100.0064004,0.5464047350000001,0.18215879525,0.26284526275000003,0.20978030949999998,76.99200000000002,102.45536364,106.50574748000004,0.5028092759999998,0.1251707955,0.3400966185000001,0.16813159274999998,80.5824,106.7696210525,95.19859278249996,155.0,0.39215686274509803
247,MIN,NYL,10,20180616,85.0,71.0,1,1,0.558035714,0.182481752,0.269230769,0.157142857,82.7136,102.76423709999999,85.83836274,0.5539950060000001,0.209669462,0.09677419400000001,0.11475409800000001,74.9568,94.72122609,113.398651,0.5402882325000001,0.17063112875000006,0.26463097700000004,0.24385625325,76.92480000000002,102.86147553,110.79319500000004,0.5423733187499999,0.17027088475000002,0.16453837600000004,0.15141753050000006,74.88000000000002,99.26072892750004,108.780259725,-310.0,0.7560975609756098
248,MIN,DAL,11,20180619,91.0,83.0,1,1,0.552184466,0.127118644,0.20588235300000002,0.447761194,83.904,108.4572845,98.92257818,0.5773511410000001,0.234341713,0.193548387,0.35,84.3648,98.38226369,107.8648915,0.5396256570000001,0.17965246775000002,0.27788461525,0.22717181825,78.21120000000002,101.157217155,101.63448948500003,0.524583977,0.16072331175,0.26009709175,0.308022533,78.85440000000001,101.74560308750006,99.9812174575,-310.0,0.7560975609756098
249,MIN,PHO,12,20180622,83.0,72.0,1,0,0.525848961,0.122330961,0.28571428600000004,0.183098592,76.7232,108.18109779999999,93.84384384,0.510204082,0.18484288399999999,0.129032258,0.3,79.2576,90.84302326,104.72181850000001,0.54248368575,0.15641990375,0.28127828050000003,0.28456666225,80.75520000000002,104.87472838499998,100.25565053000004,0.56097255275,0.1416157505,0.2195636375,0.26060103675,74.50559999999997,108.8961694475,98.0201955775,113.0,0.4694835680751174
250,MIN,LVA,13,20180624,88.0,73.0,1,0,0.603070175,0.16099356,0.233333333,0.101449275,76.7616,114.6406537,95.09963315,0.484856536,0.14725872199999998,0.171428571,0.157142857,78.9888,92.41816561,111.4081996,0.52989144725,0.14147993625,0.25449256625000005,0.26416483975000005,80.16960000000002,104.095006885,98.42116061500003,0.5072954547499999,0.1282596545,0.23048752774999995,0.2408133534999999,80.112,101.2247105975,100.80071510249996,-340.0,0.7727272727272727
251,MIN,SEA,14,20180626,91.0,79.0,1,1,0.562283737,0.119669278,0.333333333,0.219178082,77.6832,117.14244520000001,101.69508979999999,0.5277926239999999,0.128145387,0.162162162,0.14285714300000002,76.6464,103.07072480000001,118.7270374,0.559784829,0.14823122925,0.24854018525000005,0.22236297950000009,80.02560000000003,108.510818275,93.42610447750003,0.59026604025,0.14146208775000002,0.21311763300000008,0.258725735,75.87839999999997,114.98959904749996,108.32832141750002,-260.0,0.7222222222222222
252,MIN,ATL,15,20180629,85.0,74.0,1,1,0.600961538,0.202885482,0.24137931,0.184615385,78.4512,108.3476097,94.32615435,0.49677765799999996,0.158227848,0.2,0.194029851,78.2208,94.6039928,108.66674850000001,0.5608468347500001,0.13252811074999998,0.26456582625,0.2378717857500001,78.76800000000001,112.1053703,97.39028624250004,0.4682808885000001,0.17752595900000004,0.2840932200000001,0.2934915585,80.6016,90.31198188750002,105.0641806625,-1000.0,0.9090909090909091
253,MIN,DAL,16,20180701,76.0,72.0,1,0,0.489690722,0.143487859,0.25,0.183098592,78.336,97.01797386,91.91176471,0.508474576,0.184331797,0.214285714,0.258064516,77.568,92.82178218,97.97854785,0.5730411027500001,0.15146982025,0.27344006550000005,0.1720853335000001,77.40480000000002,112.07795159999998,96.24118028500006,0.5248204160000002,0.15479314374999995,0.2200140807499999,0.27831016875000003,81.31200000000003,100.59234897250003,107.89893066249998,,
254,MIN,IND,17,20180703,59.0,71.0,0,1,0.4008152170000001,0.140186916,0.25,0.134328358,71.616,82.38382484,99.13985702,0.461518461,0.07235889999999999,0.236842105,0.18840579699999999,70.9632,100.0518579,83.14168470000001,0.5640015430000002,0.15675904475,0.2645114940000001,0.1720853335000001,77.80800000000002,109.28717061499998,95.75816050250006,0.52853426475,0.15608428549999998,0.21814446625000025,0.16493467775,75.36000000000001,102.1370997425,118.04443437749997,-1500.0,0.9375
255,MIN,LAS,18,20180705,83.0,72.0,1,1,0.649249061,0.179671458,0.208333333,0.303571429,70.0032,118.5660084,102.852441,0.501952036,0.111496531,0.222222222,0.151515152,69.8112,103.1353135,118.8920975,0.5134378035000001,0.15155738375,0.2686781607500001,0.1803051042500001,76.52160000000002,101.22296339999995,96.76821647000007,0.56075536075,0.14732880574999999,0.19267696975,0.17643525449999994,75.1872,107.70743986250002,109.307244625,-200.0,0.6666666666666666
256,MIN,CHI,19,20180707,63.0,77.0,0,0,0.400559512,0.160187954,0.30612244899999996,0.052631579000000005,75.4944,83.44989827,101.99432009999998,0.571216617,0.171990172,0.137931034,0.126984127,74.304,103.6283376,84.78682171,0.5351791345000001,0.16655792875,0.2374281607500001,0.20140344100000007,74.60160000000002,101.57885419999997,97.05755427000008,0.5807415220000002,0.16085232150000006,0.22194211000000005,0.25121772099999995,82.5024,110.030762555,117.91592885000004,-380.0,0.7916666666666666
257,MIN,IND,20,20180711,87.0,65.0,1,0,0.6011608620000001,0.131957774,0.322580645,0.265625,70.4256,123.53462379999999,92.29598328,0.464551172,0.125062531,0.151515152,0.12121212099999999,71.9616,90.32595162,120.8978122,0.4850786280000001,0.15588354675000002,0.25361394550000005,0.1684074895000001,73.86240000000002,95.35442634249996,98.97459570750007,0.4971447075,0.12868616624999996,0.14818359025000022,0.20604613524999998,76.67519999999998,96.0293306725,107.43308212499996,-550.0,0.8461538461538461
258,MIN,LVA,21,20180713,77.0,85.0,0,1,0.4757785470000001,0.10008896800000001,0.2,0.191780822,77.6832,99.12053057,109.4187675,0.581236324,0.140977444,0.181818182,0.28571428600000004,75.9552,111.90807209999998,101.37554770000001,0.5129461630000001,0.1530010255,0.27175910675000003,0.1890390915000001,71.88480000000001,101.98358882749996,99.07065035000008,0.5530699657499999,0.1482422235,0.2502132444999999,0.24482543475000001,79.5072,107.73979525999998,105.34999688249997,-600.0,0.8571428571428571
259,MIN,CON,22,20180715,64.0,83.0,0,1,0.46783625700000003,0.179856115,0.2,0.09375,73.344,87.26003490000002,113.1653578,0.54008329,0.154117129,0.393939394,0.125,74.7264,111.07185679999999,85.6457691,0.5316869955000001,0.1429765385,0.25925910675,0.2034022075000001,73.40160000000002,106.16776525999998,101.64037797000006,0.5040280972499998,0.10475757449999999,0.2734532827500001,0.14025449424999992,78.44160000000002,106.51021695999997,109.617088725,-185.0,0.6491228070175439
260,MIN,IND,23,20180718,89.0,65.0,1,1,0.616002215,0.110782866,0.333333333,0.222222222,69.3504,128.3337948,93.72692876,0.47210923899999996,0.137775551,0.181818182,0.171875,70.8864,91.69600939,125.5529975,0.4863337945000002,0.14302270275,0.25717577350000004,0.1509468502500001,74.23680000000002,98.34127188499998,104.21860717000007,0.4727891085,0.12549010799999993,0.19528296925000024,0.18927154750000005,75.32159999999998,94.4619039325,124.95311162499992,-1300.0,0.9285714285714286
261,MIN,PHO,24,20180721,80.0,75.0,1,0,0.5162622610000001,0.153038916,0.363636364,0.228571429,76.3008,104.8481798,98.2951686,0.51910299,0.13214800599999998,0.193548387,0.317460317,74.1504,101.14577940000001,107.8888313,0.5401944702500001,0.13067143074999998,0.2639784945,0.19334451100000008,72.70080000000002,109.5622460175,102.15175933500008,0.5632501407499999,0.1695734095,0.21478349375,0.20055391874999995,78.11519999999999,106.16025690250004,112.2650591325,-102.0,0.504950495049505
262,MIN,NYL,25,20180724,85.0,82.0,1,1,0.47411869700000003,0.072433775,0.37777777799999995,0.263157895,76.4544,111.17738159999999,107.253474,0.520833333,0.150992235,0.375,0.16438356199999998,77.4912,105.81846709999999,109.68987450000002,0.5189698200000001,0.13594171625,0.27424242425,0.18408111825000006,74.1696,104.8906350175,103.65155566500007,0.5735998089999997,0.17592962149999994,0.25989583325,0.2426786055000001,79.45920000000002,107.14679150500004,114.8470287,-850.0,0.8947368421052632
263,MIN,LAS,26,20180802,57.0,79.0,0,0,0.435779817,0.176322418,0.225806452,0.09836065599999999,69.50399999999999,82.00966851,113.662523,0.565578465,0.114155251,0.176470588,0.10769230800000001,69.9264,112.97592900000001,81.51427787,0.5185548575000002,0.12902791800000002,0.31868686875,0.20192538650000005,73.86240000000002,107.90484777499998,103.11023229000007,0.5604572055,0.11572760149999994,0.2249730495000001,0.18192369725,75.83040000000003,113.637877515,106.9754112075,-130.0,0.5652173913043478
264,MIN,SEA,27,20180803,75.0,85.0,0,0,0.528466742,0.20233812899999998,0.264705882,0.119402985,76.7616,97.70510255,110.73244960000001,0.55715784,0.115901715,0.135135135,0.070422535,78.0288,108.9341371,96.1183563,0.5105407475000001,0.12814449375000006,0.32513848175000004,0.20307805050000005,72.90240000000001,106.59225617749998,103.23452359000008,0.5723021194999999,0.14253151299999994,0.19169316374999995,0.13520091125,77.95199999999997,110.3111316925,98.4568031325,235.0,0.29850746268656714
