Unnamed: 0,Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 OEff,Opp R9 DEff,Opp R3 OEff,Opp R3 DEff
1076,NOP,11,0,1,20171107,2017-2018,IND,0.586,0.11,0.268,0.172,0.5068,0.1411,0.2079,0.2067,0.522,0.09,0.256,0.161,0.5354,0.1263,0.2202,0.1959,0.532222222,0.128333333,0.210888889,0.190444444,96.1,0.560666667,0.10666666699999999,0.158,0.141666667,99.03333333,98.35555556,0.516,0.139444444,0.192333333,0.19588888899999998,100.8666667,0.45799999999999996,0.131666667,0.165666667,0.211333333,98.63333333,-102,1.0,50.4950495,117,112,1,121.7,116.5,116.5,121.7,104.7444444,103.8,95.93333333,94.3,108.7777778,108.34444440000001,112.73333329999998,113.06666670000001
1077,NOP,12,0,0,20171109,2017-2018,TOR,0.616,0.12300000000000001,0.095,0.207,0.514,0.13827272699999998,0.21336363600000002,0.203545455,0.541,0.1,0.22699999999999998,0.163,0.5339090910000001,0.12427272699999999,0.21600000000000003,0.226,0.531111111,0.122888889,0.207888889,0.20277777800000002,103.7,0.552666667,0.12166666699999999,0.208666667,0.199333333,98.66666667,97.42222222,0.521,0.136555556,0.189777778,0.199111111,99.62222222,0.494666667,0.11199999999999999,0.18833333300000002,0.197333333,96.93333333,170,4.5,37.03703704,118,122,1,113.8,117.6,117.6,113.8,105.84444440000001,103.4888889,104.2,98.86666667,110.2,109.75555559999998,113.7,114.53333329999998
1078,NOP,13,1,1,20171111,2017-2018,LAC,0.575,0.203,0.21600000000000003,0.23800000000000002,0.5225,0.13699999999999998,0.2035,0.203833333,0.465,0.10099999999999999,0.157,0.267,0.514,0.12758333300000002,0.277083333,0.23725,0.5083333329999999,0.132333333,0.282111111,0.257333333,101.6,0.526666667,0.139,0.258666667,0.221,96.96666667,95.27777778,0.519777778,0.132111111,0.181333333,0.20199999999999999,99.58888889,0.552,0.11733333300000001,0.15633333300000002,0.191333333,97.73333333,-280,-5.5,73.68421053,111,103,1,109.2,101.3,101.3,109.2,105.7777778,104.58888890000001,109.53333329999998,107.13333329999999,110.73333329999998,117.24444440000002,110.5,120.93333329999999
1079,NOP,14,1,1,20171113,2017-2018,ATL,0.633,0.187,0.212,0.147,0.526538462,0.142076923,0.204461538,0.206461538,0.557,0.15,0.244,0.092,0.5035384620000001,0.142769231,0.198538462,0.187076923,0.519222222,0.145444444,0.18899999999999997,0.182555556,93.7,0.531666667,0.161,0.210333333,0.144333333,97.53333333,98.6,0.533222222,0.13699999999999998,0.196222222,0.193333333,99.65555556,0.592333333,0.145333333,0.193,0.205666667,100.4666667,-450,-9.5,81.81818182,106,105,-1,113.1,112.0,112.0,113.1,107.6888889,104.5222222,114.9,111.8,104.4444444,112.62222220000001,104.4,114.2
1080,NOP,15,1,0,20171115,2017-2018,TOR,0.56,0.126,0.244,0.154,0.5341428570000001,0.145285714,0.205,0.20221428600000002,0.6970000000000001,0.198,0.214,0.25,0.5515,0.132357143,0.20571428600000002,0.246357143,0.574666667,0.135333333,0.19088888899999998,0.24533333300000001,98.4,0.616,0.162,0.168,0.321,96.06666667,96.54444444,0.540888889,0.142777778,0.191333333,0.18766666699999998,99.2,0.608,0.171,0.174333333,0.197333333,99.66666667,-165,-3.5,62.26415094,116,125,-1,117.9,127.1,127.1,117.9,107.3111111,104.92222220000001,112.03333329999998,110.3,115.35555559999999,112.2,120.23333329999998,112.2
1081,NOP,16,0,0,20171117,2017-2018,DEN,0.593,0.12,0.18600000000000003,0.066,0.5358666670000001,0.14400000000000002,0.2076,0.19899999999999998,0.73,0.125,0.382,0.18,0.531266667,0.137866667,0.264466667,0.18899999999999997,0.546888889,0.14011111099999998,0.275111111,0.20522222199999998,98.7,0.579666667,0.138,0.318,0.192,96.4,98.72222222,0.538222222,0.146,0.192,0.190777778,98.98888889,0.589333333,0.172,0.22399999999999998,0.179666667,97.9,158,4.0,38.75968992,114,146,-1,115.5,148.0,148.0,115.5,106.7777778,107.85555559999999,113.4,113.46666670000002,113.6,108.76666670000002,121.53333329999998,110.56666670000001
1082,NOP,17,1,1,20171120,2017-2018,OKC,0.556,0.168,0.184,0.313,0.5394375,0.1425,0.20625,0.1906875,0.489,0.122,0.17600000000000002,0.225,0.508125,0.1264375,0.239625,0.204875,0.49422222200000004,0.11811111099999999,0.220777778,0.22755555600000002,103.9,0.465,0.108333333,0.240333333,0.275333333,93.5,95.17777778,0.548555556,0.140444444,0.19088888899999998,0.179777778,98.67777778,0.595333333,0.144333333,0.214,0.122333333,96.93333333,130,2.5,43.47826087,114,107,1,109.7,102.9,102.9,109.7,108.7777778,111.7111111,115.5,129.03333329999998,105.7777778,105.9,107.13333329999999,105.6
1083,NOP,18,1,1,20171122,2017-2018,SAS,0.525,0.141,0.184,0.272,0.540411765,0.14400000000000002,0.204941176,0.197882353,0.43200000000000005,0.13699999999999998,0.174,0.159,0.506705882,0.130941176,0.259176471,0.18435294100000002,0.542222222,0.134444444,0.244888889,0.18244444399999998,98.2,0.5,0.149333333,0.309333333,0.172666667,89.23333333,93.55555556,0.557444444,0.140333333,0.18911111100000003,0.190777778,98.97777778,0.569666667,0.138,0.204666667,0.177666667,100.33333329999999,-130,-2.0,56.52173913,107,90,1,108.9,91.6,91.6,108.9,110.2,111.7222222,114.36666670000001,126.0,111.84444440000001,103.0333333,106.83333329999999,106.36666670000001
1084,NOP,19,0,1,20171124,2017-2018,PHO,0.544,0.13,0.28300000000000003,0.17600000000000002,0.539555556,0.143833333,0.20377777800000002,0.20199999999999999,0.40399999999999997,0.136,0.294,0.16,0.4925,0.132444444,0.22211111100000003,0.224444444,0.500111111,0.12655555599999999,0.218222222,0.184222222,100.1,0.524666667,0.107666667,0.226666667,0.140333333,106.53333329999998,103.6444444,0.5664444439999999,0.144111111,0.18833333300000002,0.196,98.63333333,0.5579999999999999,0.14300000000000002,0.18466666699999998,0.217,100.2666667,-235,-6.0,70.14925373,115,91,1,114.9,90.9,90.9,114.9,111.43333329999999,111.5888889,111.36666670000001,114.16666670000001,104.57777779999999,110.87777779999999,109.9,112.66666670000001
1085,NOP,20,0,0,20171125,2017-2018,GSW,0.47,0.153,0.214,0.19,0.539789474,0.143105263,0.20794736800000002,0.20063157899999998,0.46799999999999997,0.078,0.23399999999999999,0.23399999999999999,0.586368421,0.14773684199999998,0.213631579,0.20047368399999999,0.5625555560000001,0.145333333,0.183,0.201333333,99.4,0.570666667,0.14300000000000002,0.158,0.19899999999999998,104.6333333,102.81111109999999,0.576444444,0.145333333,0.20800000000000002,0.19388888899999998,99.37777778,0.541666667,0.146333333,0.217,0.253666667,100.7333333,635,13.0,13.60544218,95,110,-1,95.6,110.7,110.7,95.6,113.85555559999999,111.98888889999999,111.16666670000001,95.13333333,111.13333329999999,98.9,112.03333329999998,99.73333333
1086,NOP,21,1,0,20171129,2017-2018,MIN,0.5479999999999999,0.153,0.19,0.11900000000000001,0.5363,0.1436,0.20825,0.2001,0.636,0.16,0.33299999999999996,0.21,0.5156,0.12295,0.25575,0.2393,0.512555556,0.10277777800000001,0.259222222,0.237666667,94.4,0.521,0.082666667,0.306,0.244333333,94.7,94.9,0.5635555560000001,0.150111111,0.20199999999999999,0.19588888899999998,99.74444444,0.513,0.141333333,0.22699999999999998,0.212666667,99.23333333,-210,-5.0,67.74193548,102,120,-1,108.1,127.2,127.2,108.1,110.95555559999998,111.34444440000001,106.46666670000002,97.73333333,113.43333329999999,110.1111111,119.56666670000001,118.06666670000001
1087,NOP,22,0,0,20171201,2017-2018,UTA,0.569,0.09699999999999999,0.136,0.10300000000000001,0.536857143,0.14404761900000002,0.20738095199999998,0.196238095,0.565,0.068,0.182,0.212,0.513857143,0.138904762,0.199095238,0.19471428600000001,0.547222222,0.11822222199999999,0.209666667,0.17455555600000003,95.0,0.596333333,0.092666667,0.184,0.138,91.43333333,94.12222222,0.556,0.153444444,0.212555556,0.18611111100000002,98.71111111,0.5206666670000001,0.145333333,0.22899999999999998,0.161666667,97.96666667,-135,-2.5,57.44680851,108,114,-1,113.6,120.0,120.0,113.6,110.32222220000001,112.4111111,106.2,109.6,114.45555559999998,105.7222222,122.8,96.43333333
1088,NOP,23,0,1,20171202,2017-2018,POR,0.61,0.09300000000000001,0.10300000000000001,0.209,0.538318182,0.141909091,0.204136364,0.192,0.5,0.035,0.17,0.105,0.493272727,0.133409091,0.245,0.227045455,0.489,0.133888889,0.21866666699999998,0.21444444399999998,102.2,0.505,0.137333333,0.178666667,0.21966666699999998,96.63333333,96.1,0.555333333,0.141666667,0.203666667,0.171111111,97.97777778,0.529,0.134333333,0.18,0.137333333,96.26666667,225,4.0,30.76923077,123,116,1,120.4,113.5,113.5,120.4,110.8111111,114.48888889999999,105.76666670000002,119.3,103.2444444,102.3555556,104.1333333,103.1
1089,NOP,24,1,0,20171204,2017-2018,GSW,0.5820000000000001,0.177,0.239,0.099,0.5414347829999999,0.139782609,0.19973913,0.19273913,0.609,0.139,0.122,0.218,0.585478261,0.146347826,0.22204347800000002,0.196347826,0.565333333,0.137444444,0.214666667,0.181888889,107.3,0.619,0.160333333,0.271333333,0.15766666699999998,97.73333333,100.67777779999999,0.5527777779999999,0.131222222,0.19155555600000002,0.17800000000000002,98.92222222,0.575666667,0.11433333300000001,0.14300000000000002,0.143666667,97.2,345,9.5,22.47191011,115,125,-1,107.2,116.5,116.5,107.2,111.62222220000001,114.65555559999999,114.03333329999998,120.23333329999998,113.43333329999999,105.05555559999999,120.66666670000001,114.16666670000001
1090,NOP,25,1,1,20171206,2017-2018,DEN,0.605,0.1,0.268,0.221,0.543125,0.141333333,0.201375,0.18883333300000002,0.521,0.08,0.20800000000000002,0.17,0.523041667,0.134958333,0.272958333,0.196333333,0.5093333329999999,0.130111111,0.28711111100000003,0.208555556,98.6,0.515,0.08433333300000001,0.233666667,0.199666667,96.6,96.05555556,0.555222222,0.136888889,0.191,0.171888889,99.91111111,0.5870000000000001,0.122333333,0.159333333,0.13699999999999998,101.5,-185,-4.0,64.9122807,123,114,1,124.8,115.7,115.7,124.8,110.43333329999999,113.4777778,113.73333329999998,116.66666670000001,109.15555559999999,115.95555559999998,115.26666670000002,119.33333329999999
1091,NOP,26,1,0,20171208,2017-2018,SAC,0.517,0.149,0.16699999999999998,0.191,0.5456,0.13968,0.20404,0.19012,0.552,0.141,0.282,0.09300000000000001,0.49476000000000003,0.1322,0.20828000000000002,0.15048,0.540444444,0.138444444,0.217,0.146666667,94.9,0.538666667,0.135,0.22133333300000002,0.140333333,93.53333333,93.55555556,0.5565555560000001,0.134666667,0.200111111,0.18911111100000003,99.9,0.599,0.123333333,0.203333333,0.176333333,102.7,-310,-7.5,75.6097561,109,116,-1,104.0,110.7,110.7,104.0,111.46666670000002,109.8888889,117.46666670000002,115.23333329999998,108.64444440000001,112.4,108.36666670000001,110.06666670000001
1092,NOP,27,1,1,20171210,2017-2018,PHI,0.669,0.13,0.16699999999999998,0.3,0.5445,0.140038462,0.202615385,0.19015384600000002,0.505,0.135,0.44,0.281,0.517076923,0.147576923,0.267884615,0.203615385,0.499111111,0.14011111099999998,0.319666667,0.237888889,100.6,0.531,0.162,0.28,0.21533333300000002,98.06666667,97.62222222,0.552222222,0.132555556,0.198222222,0.175555556,98.9,0.568,0.142,0.224666667,0.170333333,100.2666667,-175,-4.5,63.63636364,131,124,1,130.2,123.2,123.2,130.2,110.83333329999999,110.75555559999998,112.0,114.3,110.25555559999998,114.6,110.6,116.46666670000002
1093,NOP,28,0,0,20171211,2017-2018,HOU,0.682,0.166,0.158,0.08199999999999999,0.549111111,0.139666667,0.201296296,0.194222222,0.642,0.083,0.10300000000000001,0.193,0.564740741,0.13396296300000002,0.21811111100000002,0.238814815,0.582333333,0.114444444,0.19699999999999998,0.212222222,102.4,0.584333333,0.096666667,0.177,0.187,100.3,99.57777778,0.568222222,0.131333333,0.196333333,0.178666667,99.16666667,0.597,0.12633333300000002,0.200666667,0.237333333,98.03333333,525,12.0,16.0,123,130,1,120.2,127.0,127.0,120.2,113.2,114.26666670000002,119.66666670000001,116.53333329999998,119.17777779999999,105.23333329999998,120.23333329999998,108.86666670000001
1094,NOP,29,1,1,20171213,2017-2018,MIL,0.644,0.195,0.281,0.15,0.553857143,0.14060714300000002,0.19975,0.190214286,0.505,0.08,0.319,0.126,0.533892857,0.1215,0.18675,0.220107143,0.527555556,0.106111111,0.207666667,0.276444444,95.3,0.5176666670000001,0.10333333300000001,0.236333333,0.23199999999999998,98.06666667,94.51111111,0.583555556,0.135333333,0.18244444399999998,0.168222222,99.42222222,0.6226666670000001,0.148333333,0.16399999999999998,0.191,99.3,-135,-2.0,57.44680851,115,108,1,120.6,113.3,113.3,120.6,113.7888889,118.2777778,118.13333329999999,120.3,114.12222220000001,112.06666670000001,111.53333329999998,117.33333329999999
1095,NOP,30,0,0,20171215,2017-2018,DEN,0.555,0.16399999999999998,0.159,0.11,0.5569655170000001,0.14248275900000001,0.202551724,0.18882758600000002,0.54,0.124,0.239,0.09,0.526827586,0.13596551699999998,0.274275862,0.18848275899999997,0.533333333,0.11855555599999999,0.260888889,0.18111111100000002,97.0,0.551333333,0.139333333,0.281666667,0.15466666699999998,96.06666667,95.44444444,0.602888889,0.14,0.18988888899999998,0.163777778,98.96666667,0.665,0.163666667,0.20199999999999999,0.177333333,99.43333333,-102,1.0,50.4950495,111,117,-1,103.6,109.2,109.2,103.6,116.56666670000001,118.56666670000001,123.66666670000001,121.16666670000001,114.1,112.66666670000001,113.43333329999999,107.0
1096,NOP,31,0,0,20171219,2017-2018,WAS,0.456,0.141,0.244,0.413,0.5569,0.1432,0.2011,0.1862,0.5760000000000001,0.14,0.244,0.109,0.5111,0.1222,0.226566667,0.212833333,0.493444444,0.11377777800000001,0.235,0.174888889,100.8,0.5013333329999999,0.133666667,0.211333333,0.141666667,97.36666667,94.83333333,0.603666667,0.14122222199999998,0.186444444,0.162777778,99.25555556,0.627,0.175,0.199333333,0.114,98.23333333,165,4.5,37.73584906,106,116,-1,105.2,115.1,115.1,105.2,116.06666670000001,116.56666670000001,114.8,116.5,104.8888889,105.63333329999999,100.1333333,97.6
1097,NOP,32,0,1,20171222,2017-2018,ORL,0.5579999999999999,0.134,0.268,0.174,0.553645161,0.143129032,0.202483871,0.19351612899999998,0.447,0.125,0.213,0.247,0.527,0.132774194,0.188967742,0.17661290300000002,0.498444444,0.13,0.199333333,0.159222222,98.9,0.498,0.132333333,0.168333333,0.14400000000000002,98.6,97.94444444,0.591111111,0.146111111,0.198444444,0.197222222,99.9,0.551666667,0.166666667,0.228,0.224333333,97.7,-220,-4.0,68.75,111,97,1,112.3,98.1,98.1,112.3,115.13333329999999,116.0222222,109.8,112.53333329999998,102.4444444,109.76666670000002,99.03333333,106.46666670000002
1098,NOP,33,0,1,20171223,2017-2018,MIA,0.637,0.147,0.19399999999999998,0.21899999999999997,0.55378125,0.14284375,0.20453125,0.19290625,0.48200000000000004,0.124,0.295,0.141,0.5334375,0.1420625,0.1825,0.176875,0.576333333,0.133,0.168333333,0.18511111100000002,88.0,0.585666667,0.140333333,0.14800000000000002,0.19066666699999998,91.13333333,90.1,0.585333333,0.150666667,0.216777778,0.193333333,99.53333333,0.523,0.146333333,0.22366666699999999,0.232333333,98.9,-240,-5.5,70.58823529,109,94,1,123.8,106.8,106.8,123.8,114.23333329999998,114.3111111,107.03333329999998,107.46666670000002,112.3888889,107.82222220000001,113.1,110.03333329999998
1099,NOP,34,1,1,20171227,2017-2018,BRK,0.628,0.092,0.154,0.16699999999999998,0.55630303,0.14296969699999998,0.20421212100000002,0.19369697,0.561,0.135,0.213,0.133,0.508424242,0.13169697,0.22706060600000003,0.21369697,0.494444444,0.124444444,0.239777778,0.20444444399999998,100.1,0.524666667,0.109333333,0.301,0.154,93.86666667,93.76666667,0.591444444,0.147333333,0.211777778,0.206666667,97.38888889,0.550333333,0.140666667,0.235333333,0.26866666699999997,95.9,-475,-10.0,82.60869565,128,113,1,127.9,112.9,112.9,127.9,116.07777779999999,113.23333329999998,113.76666670000002,106.66666670000001,107.15555559999999,112.57777779999999,115.03333329999998,108.5
1100,NOP,35,1,0,20171229,2017-2018,DAL,0.541,0.075,0.095,0.32899999999999996,0.558411765,0.141470588,0.20273529399999998,0.192911765,0.687,0.142,0.156,0.16899999999999998,0.5152058820000001,0.12002941199999999,0.16861764699999998,0.169411765,0.536666667,0.103777778,0.138111111,0.154777778,100.2,0.602,0.10466666699999999,0.124333333,0.15366666699999998,88.76666667,91.1,0.594,0.146444444,0.199111111,0.200666667,97.55555556,0.607666667,0.124333333,0.205333333,0.18666666699999998,95.66666667,-240,-6.0,70.58823529,120,128,-1,119.7,127.7,127.7,119.7,116.42222220000001,112.92222220000001,121.33333329999999,105.93333329999999,108.93333329999999,112.5222222,119.46666670000002,119.8
1101,NOP,36,1,0,20171230,2017-2018,NYK,0.488,0.094,0.087,0.25,0.557914286,0.139571429,0.199657143,0.1968,0.46299999999999997,0.055,0.17,0.191,0.5148,0.136971429,0.260542857,0.19062857100000002,0.496,0.120444444,0.265222222,0.18044444399999998,99.6,0.446,0.09300000000000001,0.244,0.170666667,96.76666667,94.4,0.596666667,0.138222222,0.19111111100000003,0.21600000000000003,98.14444444,0.602,0.10466666699999999,0.147666667,0.238333333,96.1,-230,-5.5,69.69696970000001,103,105,-1,103.4,105.4,105.4,103.4,118.16666670000001,114.8111111,123.8,115.8,107.5888889,108.54444440000002,100.9333333,109.36666670000001
1102,NOP,37,0,1,20180103,2017-2018,UTA,0.585,0.18600000000000003,0.18899999999999997,0.146,0.5559722220000001,0.138305556,0.19652777800000001,0.19827777800000002,0.494,0.133,0.146,0.179,0.5167222220000001,0.132638889,0.198916667,0.197222222,0.488777778,0.119555556,0.18411111100000002,0.18533333300000002,98.0,0.438666667,0.10300000000000001,0.188,0.23,92.3,92.97777778,0.576555556,0.134222222,0.182222222,0.21044444399999998,98.03333333,0.552333333,0.087,0.11199999999999999,0.24866666699999998,99.96666667,105,1.5,48.780487799999996,108,98,1,110.1,100.0,100.0,110.1,115.1888889,112.83333329999999,117.0,115.33333329999999,102.6555556,114.94444440000001,98.83333333,121.43333329999999
1103,NOP,38,0,0,20180106,2017-2018,MIN,0.462,0.142,0.171,0.33299999999999996,0.556756757,0.139594595,0.196324324,0.196864865,0.539,0.083,0.295,0.21100000000000002,0.526297297,0.116135135,0.248594595,0.228918919,0.5495555560000001,0.096222222,0.228444444,0.21966666699999998,94.4,0.543666667,0.095,0.210666667,0.252,90.4,93.08888889,0.565777778,0.136444444,0.18566666699999998,0.217555556,97.54444444,0.5379999999999999,0.11833333300000001,0.123666667,0.241666667,99.26666667,105,1.5,48.780487799999996,98,116,-1,103.8,122.9,122.9,103.8,114.06666670000001,109.83333329999999,111.06666670000001,111.03333329999998,119.42222220000001,111.03333329999998,117.63333329999999,112.53333329999998
1104,NOP,39,1,1,20180108,2017-2018,DET,0.598,0.149,0.25,0.171,0.5542631579999999,0.139657895,0.195657895,0.20044736800000001,0.484,0.105,0.273,0.204,0.510815789,0.122947368,0.22689473699999999,0.17036842100000002,0.5106666670000001,0.112666667,0.187,0.17822222199999999,97.7,0.515,0.107333333,0.132,0.18633333300000002,92.13333333,92.64444444,0.545555556,0.130555556,0.17344444399999998,0.237888889,97.44444444,0.5116666670000001,0.140666667,0.149,0.243,97.33333333,-300,-7.0,75.0,112,109,-1,114.6,111.6,111.6,114.6,112.2,110.9,105.76666670000002,109.43333329999999,106.84444440000001,109.17777779999999,104.9,117.93333329999999
1105,NOP,40,0,0,20180110,2017-2018,MEM,0.513,0.115,0.2,0.299,0.555384615,0.139897436,0.197051282,0.199692308,0.449,0.081,0.311,0.295,0.504384615,0.13117948699999998,0.208102564,0.222435897,0.506777778,0.110888889,0.255777778,0.24644444399999998,93.1,0.5429999999999999,0.142333333,0.217,0.24533333300000001,97.4,93.77777778,0.550333333,0.128888889,0.183555556,0.244666667,97.52222222,0.548333333,0.159,0.203333333,0.21666666699999998,96.7,-113,-1.0,53.05164319,102,105,-1,109.5,112.8,112.8,109.5,113.42222220000001,111.16666670000001,109.5,111.5,112.1,113.25555559999998,109.2,106.46666670000002
1106,NOP,41,1,1,20180112,2017-2018,POR,0.591,0.163,0.265,0.268,0.554325,0.139275,0.197125,0.202175,0.505,0.09300000000000001,0.292,0.109,0.506175,0.127825,0.228,0.19775,0.524666667,0.119555556,0.228222222,0.171666667,99.4,0.592333333,0.124333333,0.208333333,0.15766666699999998,95.3,95.73333333,0.556666667,0.126,0.178666667,0.23199999999999998,96.66666667,0.524333333,0.135333333,0.207,0.26766666699999997,95.06666667,-130,-2.5,56.52173913,119,113,1,119.7,113.7,113.7,119.7,113.9,110.9111111,109.3,115.76666670000002,109.34444440000001,110.2,118.2,106.63333329999999
1107,NOP,42,0,1,20180114,2017-2018,NYK,0.521,0.147,0.261,0.253,0.5552195120000001,0.139853659,0.198780488,0.203780488,0.536,0.17300000000000001,0.22699999999999998,0.14400000000000002,0.5123414629999999,0.136,0.253780488,0.18997561,0.48066666700000005,0.11788888900000001,0.224222222,0.18100000000000002,103.0,0.5216666670000001,0.156,0.228,0.200666667,92.43333333,95.17777778,0.560333333,0.129222222,0.178333333,0.24244444399999998,96.72222222,0.567333333,0.142333333,0.238333333,0.24600000000000002,96.73333333,-125,-1.5,55.55555556,123,118,1,108.2,103.8,103.8,108.2,114.7222222,112.64444440000001,114.6,112.7,103.17777779999999,109.2111111,105.26666670000002,106.16666670000001
1108,NOP,43,0,1,20180116,2017-2018,BOS,0.485,0.11900000000000001,0.24100000000000002,0.19,0.554404762,0.14002381,0.200261905,0.20495238100000002,0.49,0.14300000000000002,0.222,0.139,0.522785714,0.125238095,0.20759523800000002,0.19330952399999998,0.514,0.12,0.194333333,0.160444444,100.4,0.5096666670000001,0.128,0.237,0.12866666699999998,96.06666667,94.97777778,0.547444444,0.129222222,0.185777778,0.246222222,98.38888889,0.541666667,0.141666667,0.242,0.273333333,98.5,170,4.5,37.03703704,116,113,1,104.6,101.9,101.9,104.6,112.98888889999999,112.3111111,112.46666670000002,110.1,105.7,100.7444444,104.3666667,96.1
1109,NOP,44,0,0,20180117,2017-2018,ATL,0.5,0.12,0.225,0.163,0.552790698,0.139534884,0.20120930199999998,0.20460465100000003,0.47200000000000003,0.095,0.261,0.11199999999999999,0.518488372,0.13855814,0.227139535,0.19062790699999999,0.495888889,0.14,0.263555556,0.200111111,89.2,0.541,0.152666667,0.224666667,0.208666667,96.5,97.43333333,0.531555556,0.132222222,0.195444444,0.248777778,98.42222222,0.532333333,0.14300000000000002,0.255666667,0.237,100.9333333,-150,-3.0,60.0,93,94,-1,104.2,105.4,105.4,104.2,110.4,111.0888889,110.83333329999999,106.46666670000002,106.17777779999999,109.25555559999998,109.46666670000002,105.63333329999999
1110,NOP,45,1,1,20180120,2017-2018,MEM,0.545,0.098,0.15,0.33299999999999996,0.551590909,0.139090909,0.20175,0.20365909100000001,0.5429999999999999,0.136,0.222,0.183,0.5030227270000001,0.129886364,0.213227273,0.223068182,0.521333333,0.121,0.245777778,0.226222222,93.1,0.526,0.124666667,0.256333333,0.23399999999999999,97.93333333,95.6,0.527,0.137222222,0.209888889,0.230333333,97.2,0.502,0.12866666699999998,0.242333333,0.20199999999999999,97.53333333,-440,-9.0,81.48148148,111,104,-1,119.2,111.7,111.7,119.2,108.67777779999999,108.6111111,105.66666670000001,103.7,111.7888889,109.43333329999999,113.66666670000001,102.4
1111,NOP,46,1,1,20180122,2017-2018,CHI,0.48700000000000004,0.095,0.23800000000000002,0.195,0.551444444,0.138177778,0.2006,0.206533333,0.5329999999999999,0.183,0.13,0.326,0.503266667,0.11900000000000001,0.195822222,0.157933333,0.533444444,0.11866666699999999,0.189777778,0.18011111100000002,100.4,0.54,0.10233333300000001,0.18733333300000002,0.132666667,100.4,98.85555556,0.533333333,0.137666667,0.21688888899999997,0.239555556,96.47777778,0.51,0.11233333300000001,0.205333333,0.228666667,94.23333333,-245,-6.0,71.01449275,132,128,-1,108.8,105.5,105.5,108.8,110.43333329999999,109.3111111,109.33333329999999,106.33333329999999,110.32222220000001,116.32222220000001,112.33333329999999,111.2
1112,NOP,47,0,1,20180124,2017-2018,CHO,0.5,0.136,0.17,0.161,0.550043478,0.13723913,0.201413043,0.20628260899999998,0.45899999999999996,0.124,0.22699999999999998,0.212,0.49567391299999997,0.113913043,0.22571739100000002,0.232652174,0.511222222,0.110666667,0.21444444399999998,0.215,100.0,0.496,0.10800000000000001,0.21766666699999998,0.207666667,98.2,98.68888889,0.522444444,0.127555556,0.222333333,0.245,96.74444444,0.5106666670000001,0.10433333300000001,0.204333333,0.230333333,94.23333333,110,1.5,47.61904762,101,96,1,101.0,96.0,96.0,101.0,110.2888889,109.92222220000001,110.73333329999998,107.53333329999998,109.42222220000001,104.4555556,106.33333329999999,106.66666670000001
1113,NOP,48,1,1,20180126,2017-2018,HOU,0.604,0.141,0.154,0.195,0.548978723,0.13721276599999999,0.200744681,0.20531914899999998,0.5379999999999999,0.114,0.053,0.37200000000000005,0.552234043,0.12742553199999998,0.22097872300000002,0.23706383,0.535111111,0.111666667,0.23055555600000002,0.199222222,100.4,0.547333333,0.113,0.132333333,0.218,94.93333333,97.17777778,0.526666667,0.126888889,0.222222222,0.22588888899999998,97.36666667,0.5106666670000001,0.109666667,0.18600000000000003,0.229666667,97.83333333,140,3.0,41.66666667,115,113,1,114.6,112.6,112.6,114.6,109.9777778,106.93333329999999,109.66666670000001,104.4,114.24444440000002,106.7888889,110.9,105.8
1114,NOP,49,1,0,20180128,2017-2018,LAC,0.5,0.135,0.152,0.212,0.550125,0.137291667,0.199770833,0.205104167,0.516,0.10400000000000001,0.21600000000000003,0.135,0.5271041670000001,0.131916667,0.2278125,0.23097916699999999,0.561333333,0.14211111099999998,0.193333333,0.258,102.9,0.546,0.138666667,0.169333333,0.261333333,100.5,101.2111111,0.527333333,0.126,0.211555556,0.22855555600000002,97.66666667,0.530333333,0.124,0.18733333300000002,0.183666667,100.2666667,-112,-1.0,52.83018868,103,112,-1,100.1,108.9,108.9,100.1,109.9777778,107.04444440000002,108.13333329999999,104.7,113.75555559999998,109.26666670000002,109.16666670000001,112.33333329999999
1115,NOP,50,1,0,20180130,2017-2018,SAC,0.565,0.14800000000000002,0.054000000000000006,0.20800000000000002,0.549102041,0.137244898,0.19879591800000002,0.205244898,0.526,0.11900000000000001,0.292,0.124,0.503428571,0.129693878,0.214428571,0.151204082,0.519555556,0.133333333,0.20344444399999997,0.160888889,99.6,0.525666667,0.11833333300000001,0.174,0.11566666699999999,92.06666667,95.67777778,0.525888889,0.128222222,0.20622222199999998,0.21888888899999998,98.75555556,0.534666667,0.137333333,0.15866666699999998,0.18933333300000002,101.1,-345,-7.5,77.52808989,103,114,-1,103.4,114.4,114.4,103.4,108.93333329999999,106.6111111,105.23333329999998,105.83333329999999,104.57777779999999,113.9,105.76666670000002,108.93333329999999
