Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
ATL,51,1,1,20170204,2016-2017,ORL,0.59,0.14300000000000002,0.278,0.269,0.50736,0.13504000000000002,0.23612,0.20172,0.391,0.126,0.156,0.321,0.49368,0.11692,0.2144,0.16915999999999998,0.5106666670000001,0.121,0.196111111,0.17277777800000002,93.3,0.521,0.105333333,0.174333333,0.179,94.7,97.53333333,0.497111111,0.130111111,0.207111111,0.22111111100000005,98.01111111,0.493333333,0.134333333,0.223,0.214666667,99.13333333,-330,-7.5,76.74418605,113,86,1.0,121.2,92.2,92.2,121.2,104.82222222222227,109.81111111111116,103.0666666666667,108.39999999999996,105.67777777777782,115.26666666666671,108.16666666666663,120.03333333333325
ATL,52,1,0,20170206,2016-2017,UTA,0.486,0.12,0.16699999999999998,0.311,0.508980392,0.135196078,0.236941176,0.203039216,0.675,0.12,0.281,0.15,0.524686275,0.128313725,0.217490196,0.230764706,0.499555556,0.112888889,0.228888889,0.268333333,90.7,0.5429999999999999,0.138333333,0.216666667,0.300666667,89.0,91.45555556,0.5156666670000001,0.133444444,0.220222222,0.209666667,97.84444444,0.530333333,0.151,0.228333333,0.226,99.7,-125,-1.5,55.55555556,95,120,-1.0,104.8,132.3,132.3,104.8,107.1555555555556,106.23333333333339,107.00000000000004,103.43333333333328,109.99999999999997,106.41111111111118,113.9333333333335,108.46666666666665
ATL,53,1,1,20170208,2016-2017,DEN,0.5479999999999999,0.09,0.3,0.161,0.5085384620000001,0.134903846,0.235596154,0.205115385,0.465,0.084,0.368,0.13,0.518269231,0.13096153800000002,0.28301923100000004,0.228788462,0.511555556,0.125111111,0.315666667,0.261666667,95.1,0.51,0.134666667,0.328666667,0.121,94.93333333,96.93333333,0.510777778,0.127444444,0.210333333,0.223888889,97.08888889,0.547,0.145666667,0.218666667,0.26,96.7,-175,-4.0,63.63636364,117,106,1.0,123.0,111.5,111.5,123.0,107.1777777777778,110.3333333333334,110.83333333333337,108.76666666666661,114.87777777777784,115.24444444444445,110.03333333333323,113.86666666666667
ATL,54,0,0,20170210,2016-2017,SAC,0.585,0.159,0.08800000000000001,0.338,0.509283019,0.134056604,0.236811321,0.204283019,0.588,0.168,0.19,0.175,0.514320755,0.12915094300000002,0.218132075,0.236207547,0.545888889,0.133333333,0.219444444,0.225222222,97.0,0.5589999999999999,0.141333333,0.185333333,0.175333333,93.86666667,92.78888889,0.512444444,0.124777778,0.215222222,0.225888889,96.54444444,0.541333333,0.117666667,0.248333333,0.247,93.03333333,-125,-1.5,55.55555556,107,108,-1.0,110.3,111.4,111.4,110.3,108.62222222222226,112.38888888888894,116.33333333333337,111.99999999999994,112.04444444444447,113.26666666666664,111.4666666666667,106.76666666666672
ATL,55,0,1,20170213,2016-2017,POR,0.434,0.08,0.13699999999999998,0.446,0.510685185,0.134518519,0.23405555600000005,0.206759259,0.4370000000000001,0.109,0.328,0.136,0.516388889,0.119277778,0.222962963,0.216222222,0.5257777779999999,0.114555556,0.242555556,0.220444444,94.0,0.525666667,0.129,0.289,0.250333333,94.7,95.8,0.525,0.134222222,0.204777778,0.235666667,96.78888889,0.539666667,0.123,0.185,0.27,94.26666667,115,2.0,46.51162791,109,104,1.0,105.0,100.2,100.2,105.0,108.5666666666667,111.28888888888895,112.70000000000005,118.39999999999996,114.57777777777781,113.41111111111108,114.23333333333336,119.09999999999997
ATL,56,0,0,20170215,2016-2017,LAC,0.449,0.18600000000000005,0.222,0.165,0.509290909,0.133527273,0.232290909,0.21110909100000005,0.557,0.16,0.125,0.139,0.530781818,0.116654545,0.219872727,0.2312,0.536111111,0.118666667,0.218444444,0.235333333,94.8,0.532,0.116333333,0.234666667,0.148666667,94.03333333,96.55555556,0.5043333329999999,0.129222222,0.201,0.263777778,96.55555556,0.522333333,0.109666667,0.175,0.315,95.36666667,125,2.5,44.44444444,84,99,-1.0,88.6,104.4,104.4,88.6,106.46666666666671,109.2333333333334,112.76666666666671,107.69999999999995,112.28888888888893,117.77777777777783,111.06666666666662,102.06666666666665
ATL,57,1,0,20170224,2016-2017,MIA,0.418,0.095,0.17,0.304,0.508214286,0.134464286,0.232107143,0.210285714,0.49,0.103,0.28800000000000003,0.111,0.506160714,0.118035714,0.229357143,0.175928571,0.556,0.135,0.247555556,0.199888889,96.2,0.496666667,0.137666667,0.237333333,0.255333333,99.9,96.94444444,0.508,0.131222222,0.206777778,0.259333333,95.81111111,0.489333333,0.141666667,0.149,0.316333333,95.26666667,-160,-3.5,61.53846154,90,108,-1.0,93.5,112.2,112.2,93.5,106.90000000000003,108.57777777777785,101.30000000000003,105.3333333333333,115.44444444444447,106.33333333333333,108.1000000000001,110.70000000000003
ATL,58,0,0,20170225,2016-2017,ORL,0.424,0.15,0.231,0.165,0.506631579,0.13377193,0.231017544,0.211929825,0.506,0.124,0.163,0.284,0.491438596,0.119157895,0.215368421,0.177070175,0.489111111,0.12866666699999998,0.214444444,0.224777778,97.6,0.496666667,0.145666667,0.241666667,0.202333333,99.66666667,96.02222222,0.501222222,0.131444444,0.196555556,0.267,96.32222222,0.433666667,0.120333333,0.176333333,0.305,95.0,-145,4.5,59.18367347,86,105,-1.0,88.1,107.6,107.6,88.1,105.13333333333338,109.14444444444453,95.70000000000003,105.59999999999995,103.56666666666668,113.13333333333338,102.23333333333329,111.13333333333323
ATL,59,0,1,20170227,2016-2017,BOS,0.516,0.119,0.295,0.168,0.505206897,0.134051724,0.231017241,0.21112069,0.448,0.155,0.17600000000000002,0.23,0.528913793,0.112982759,0.208172414,0.215724138,0.551111111,0.127,0.170222222,0.247888889,103.3,0.5379999999999999,0.124333333,0.143333333,0.267666667,95.13333333,95.53333333,0.499888889,0.133,0.200444444,0.262111111,96.08888889,0.430333333,0.143666667,0.207666667,0.211333333,96.2,160,4.0,38.46153846,114,98,1.0,110.4,94.9,94.9,110.4,104.5555555555556,108.17777777777786,90.06666666666668,108.06666666666662,113.14444444444442,110.7555555555555,111.09999999999998,112.79999999999995
ATL,60,1,1,20170301,2016-2017,DAL,0.6409999999999999,0.228,0.14800000000000002,0.281,0.505389831,0.13379661,0.232101695,0.21038983100000005,0.545,0.195,0.25,0.14300000000000002,0.506762712,0.109559322,0.181254237,0.177966102,0.513888889,0.114555556,0.153444444,0.182333333,91.1,0.5003333329999999,0.148333333,0.201666667,0.167333333,90.96666667,92.26666667,0.494444444,0.126888889,0.209777778,0.258555556,95.77777778,0.452666667,0.121333333,0.232,0.212333333,99.03333333,-235,-5.5,70.14925373,100,95,-1.0,109.8,104.3,104.3,109.8,104.98888888888895,107.41111111111121,97.33333333333333,104.89999999999998,105.85555555555558,105.64444444444449,101.26666666666671,98.80000000000007
ATL,61,1,0,20170303,2016-2017,CLE,0.593,0.103,0.282,0.242,0.50765,0.135366667,0.2307,0.211566667,0.6920000000000001,0.129,0.135,0.18600000000000005,0.5456,0.122433333,0.227133333,0.217883333,0.582555556,0.120111111,0.175333333,0.203,102.3,0.575,0.12766666699999998,0.165,0.221666667,95.66666667,95.82222222,0.500111111,0.136333333,0.195333333,0.259888889,95.53333333,0.527,0.165666667,0.224666667,0.204666667,97.33333333,130,3.0,43.47826087,130,135,-1.0,127.0,131.9,131.9,127.0,103.72222222222227,108.75555555555565,102.76666666666667,102.26666666666665,117.87777777777781,114.46666666666664,116.50000000000001,113.76666666666671
ATL,62,1,0,20170305,2016-2017,IND,0.5,0.134,0.239,0.247,0.50904918,0.134836066,0.231540984,0.212065574,0.545,0.147,0.214,0.154,0.516196721,0.125327869,0.201885246,0.22340983600000006,0.521444444,0.127888889,0.241444444,0.208333333,92.0,0.482,0.139666667,0.305333333,0.245,96.26666667,92.86666667,0.512,0.134444444,0.208111111,0.252222222,96.82222222,0.583333333,0.15,0.241666667,0.230333333,98.9,-150,-3.0,60.0,96,97,-1.0,104.4,105.5,105.5,104.4,106.18888888888894,108.71111111111122,115.73333333333335,110.36666666666663,111.06666666666668,116.9111111111112,107.46666666666665,111.16666666666669
ATL,63,1,0,20170306,2016-2017,GSW,0.5429999999999999,0.166,0.318,0.268,0.508903226,0.134822581,0.23166129,0.212629032,0.586,0.126,0.28300000000000003,0.195,0.565532258,0.128403226,0.218451613,0.216725806,0.525555556,0.113555556,0.222333333,0.227444444,97.2,0.4866666670000001,0.12566666699999998,0.224666667,0.208666667,96.73333333,100.0777778,0.5066666670000001,0.139333333,0.201333333,0.261777778,96.47777778,0.578,0.155,0.223,0.256666667,95.13333333,195,6.0,33.89830508,111,119,-1.0,114.3,122.5,122.5,114.3,104.12222222222229,108.04444444444455,113.73333333333335,113.89999999999998,112.11111111111109,106.49999999999997,106.09999999999998,107.33333333333337
ATL,64,1,1,20170308,2016-2017,BRK,0.453,0.121,0.239,0.253,0.509444444,0.13531746,0.233031746,0.213507937,0.531,0.195,0.122,0.25,0.511253968,0.147253968,0.192428571,0.223968254,0.542666667,0.145444444,0.188888889,0.23655555600000006,107.7,0.588666667,0.156,0.173666667,0.267,101.1333333,100.5666667,0.502,0.14011111099999998,0.226888889,0.254,96.5,0.545333333,0.134333333,0.279666667,0.252333333,97.16666667,-525,-9.5,84.0,110,105,-1.0,102.1,97.5,97.5,102.1,104.56666666666673,109.27777777777789,115.23333333333335,119.96666666666664,108.65555555555561,115.30000000000008,113.56666666666668,115.46666666666665
ATL,65,1,1,20170310,2016-2017,TOR,0.573,0.193,0.211,0.253,0.5085625,0.13509375,0.233125,0.214125,0.424,0.096,0.302,0.228,0.519171875,0.106796875,0.242234375,0.2415625,0.503777778,0.119555556,0.209444444,0.236111111,97.8,0.537666667,0.128,0.183666667,0.223333333,92.5,92.24444444,0.5041111110000001,0.144666667,0.238222222,0.232555556,98.02222222,0.498666667,0.140333333,0.265333333,0.256,98.96666667,-135,-2.0,57.44680851,105,99,1.0,107.4,101.3,101.3,107.4,104.2444444444445,108.97777777777787,106.93333333333335,108.49999999999996,107.5222222222222,106.2999999999999,108.5666666666667,105.83333333333326
ATL,66,0,1,20170311,2016-2017,MEM,0.604,0.177,0.17600000000000002,0.278,0.509553846,0.135984615,0.232784615,0.214723077,0.406,0.115,0.245,0.189,0.490692308,0.115707692,0.244923077,0.233046154,0.509222222,0.113444444,0.235777778,0.239888889,95.6,0.493,0.111666667,0.22,0.250666667,96.63333333,94.12222222,0.517888889,0.145444444,0.237,0.242333333,98.35555556,0.523,0.16,0.256,0.258,100.9,175,5.0,36.36363636,107,90,1.0,112.0,94.2,94.2,112.0,106.3333333333334,108.63333333333343,107.93333333333335,107.09999999999997,111.5333333333333,114.71111111111117,108.59999999999998,123.76666666666667
ATL,67,0,0,20170313,2016-2017,SAS,0.494,0.145,0.14,0.235,0.510984848,0.136606061,0.231924242,0.215681818,0.58,0.192,0.189,0.16,0.528909091,0.121727273,0.230757576,0.222393939,0.525111111,0.131555556,0.221888889,0.18811111100000005,101.4,0.5429999999999999,0.168666667,0.222,0.181666667,95.8,95.14444444,0.538555556,0.15455555599999998,0.237666667,0.239444444,98.28888889,0.543333333,0.163666667,0.208666667,0.261333333,100.3666667,220,7.0,31.25,99,107,-1.0,97.7,105.6,105.6,97.7,108.38888888888894,106.63333333333341,107.16666666666669,97.66666666666663,108.48888888888888,101.25555555555557,106.43333333333334,99.73333333333316
ATL,68,1,0,20170316,2016-2017,MEM,0.465,0.165,0.2,0.35200000000000004,0.510731343,0.136731343,0.230552239,0.215970149,0.478,0.099,0.348,0.163,0.491179104,0.115746269,0.245955224,0.232119403,0.514222222,0.111777778,0.249222222,0.225,91.5,0.5006666670000001,0.107666667,0.229666667,0.203,91.66666667,93.22222222,0.546333333,0.154,0.227555556,0.247222222,98.71111111,0.557,0.171666667,0.175666667,0.255333333,98.26666667,-165,-3.5,62.26415094,91,103,-1.0,99.4,112.5,112.5,99.4,109.4555555555556,106.41111111111118,105.7,100.36666666666663,112.86666666666666,116.00000000000006,110.36666666666666,114.03333333333335
ATL,69,1,0,20170318,2016-2017,POR,0.403,0.113,0.226,0.295,0.510058824,0.13714705900000002,0.230102941,0.217970588,0.552,0.173,0.361,0.195,0.519867647,0.122720588,0.226117647,0.219985294,0.546888889,0.131111111,0.241333333,0.241888889,99.1,0.486,0.144666667,0.239,0.257,95.66666667,96.54444444,0.540666667,0.159111111,0.217,0.267666667,97.4,0.521,0.162333333,0.172,0.288333333,96.16666667,-155,-3.0,60.78431373,97,113,-1.0,97.9,114.0,114.0,97.9,108.23333333333339,108.36666666666675,103.03333333333335,104.09999999999997,114.46666666666667,110.68888888888884,104.30000000000007,105.73333333333329
ATL,70,0,0,20170320,2016-2017,CHO,0.512,0.145,0.3,0.048,0.508507246,0.136797101,0.230043478,0.219086957,0.575,0.073,0.132,0.163,0.499681159,0.105536232,0.197985507,0.228333333,0.504888889,0.08633333300000001,0.195777778,0.199555556,88.6,0.467,0.076333333,0.146,0.176333333,92.53333333,92.68888889,0.514222222,0.146333333,0.225666667,0.269222222,98.28888889,0.454,0.141,0.188666667,0.294,97.33333333,190,5.5,34.48275862,90,105,-1.0,101.5,118.5,118.5,101.5,106.91111111111117,109.44444444444451,98.33333333333333,110.69999999999997,111.93333333333324,109.7777777777779,101.93333333333332,110.09999999999995
ATL,71,0,0,20170322,2016-2017,WAS,0.442,0.139,0.229,0.279,0.508557143,0.136914286,0.231042857,0.216642857,0.458,0.153,0.34,0.179,0.527085714,0.1223,0.233871429,0.201557143,0.523,0.107444444,0.200333333,0.232666667,101.7,0.473,0.119,0.210333333,0.212,97.2,98.77777778,0.505222222,0.151,0.227666667,0.247666667,96.76666667,0.46,0.141,0.242,0.231666667,93.06666667,245,7.0,28.98550725,100,104,1.0,98.4,102.3,102.3,98.4,104.07777777777784,107.95555555555563,99.60000000000001,114.99999999999996,112.77777777777774,113.43333333333345,105.20000000000006,107.93333333333335
ATL,72,0,0,20170324,2016-2017,MIL,0.458,0.154,0.333,0.253,0.5076197179999999,0.136943662,0.231014085,0.217521127,0.489,0.078,0.2,0.159,0.5300422539999999,0.125549296,0.220014085,0.21984507,0.522,0.123444444,0.222,0.233777778,92.0,0.515333333,0.108333333,0.233,0.136,91.33333333,90.98888889,0.498777778,0.151555556,0.226555556,0.251222222,97.84444444,0.452333333,0.132333333,0.251666667,0.207333333,96.46666667,180,5.5,35.71428571,97,100,1.0,105.4,108.7,108.7,105.4,103.41111111111118,107.60000000000008,99.2666666666667,111.59999999999997,110.36666666666669,108.98888888888892,109.96666666666647,111.49999999999996
ATL,73,1,0,20170326,2016-2017,BRK,0.3720000000000001,0.151,0.406,0.194,0.506930556,0.137180556,0.232430556,0.218013889,0.477,0.146,0.273,0.29100000000000004,0.511555556,0.144263889,0.193875,0.231875,0.5136666670000001,0.123333333,0.204,0.287222222,102.0,0.509,0.118,0.228333333,0.235,101.6,98.68888889,0.489333333,0.150222222,0.228222222,0.249555556,97.26666667,0.470666667,0.146,0.287333333,0.193333333,94.1,-280,-6.5,73.68421053,92,107,-1.0,90.2,104.9,104.9,90.2,102.42222222222229,106.06666666666676,101.7666666666667,109.8333333333333,109.32222222222224,110.67777777777783,108.70000000000003,106.36666666666666
ATL,74,1,1,20170328,2016-2017,PHO,0.435,0.163,0.209,0.247,0.505082192,0.137369863,0.234808219,0.217684932,0.401,0.123,0.25,0.146,0.493821918,0.131260274,0.255712329,0.235013699,0.452555556,0.12,0.228333333,0.230333333,104.2,0.451333333,0.15333333300000002,0.233333333,0.307333333,107.23333329999998,103.0444444,0.480333333,0.153555556,0.246777778,0.243,96.63333333,0.424,0.14800000000000002,0.322666667,0.242,98.56666667,-350,-7.5,77.77777778,95,91,-1.0,91.1,87.3,87.3,91.1,101.10000000000008,106.88888888888899,98.00000000000001,105.29999999999995,99.85555555555561,110.5444444444445,97.86666666666656,114.33333333333347
ATL,75,0,1,20170329,2016-2017,PHI,0.481,0.157,0.35700000000000004,0.275,0.504135135,0.137716216,0.234459459,0.218081081,0.477,0.132,0.289,0.103,0.503797297,0.144621622,0.217824324,0.200405405,0.5176666670000001,0.138555556,0.217222222,0.201222222,89.7,0.521,0.14300000000000002,0.243,0.172333333,99.46666667,100.3777778,0.465,0.150222222,0.246555556,0.242333333,97.34444444,0.4216666670000001,0.156,0.316,0.231333333,99.4,-120,-1.5,54.54545455,99,92,1.0,110.3,102.5,102.5,110.3,99.28888888888896,105.33333333333343,95.56666666666668,100.29999999999995,105.79999999999998,103.41111111111113,106.20000000000005,105.66666666666664
ATL,76,0,0,20170401,2016-2017,CHI,0.506,0.118,0.244,0.14400000000000002,0.503826667,0.137973333,0.236093333,0.21884,0.541,0.116,0.15,0.165,0.48568,0.1178,0.272373333,0.211613333,0.529555556,0.110555556,0.263,0.16399999999999998,96.0,0.517,0.120666667,0.29533333300000003,0.15233333300000002,94.36666667,92.86666667,0.451333333,0.14800000000000002,0.266666667,0.242,96.68888889,0.429333333,0.157,0.324,0.238666667,98.63333333,165,4.5,37.73584906,104,106,1.0,108.3,110.4,110.4,108.3,99.10000000000008,106.25555555555565,97.2,98.23333333333329,113.47777777777775,109.2111111111112,111.36666666666663,107.10000000000002
ATL,77,0,0,20170402,2016-2017,BRK,0.419,0.174,0.157,0.188,0.5038552629999999,0.137710526,0.236197368,0.217855263,0.451,0.173,0.182,0.207,0.510131579,0.142789474,0.1955,0.228842105,0.490444444,0.117555556,0.214555556,0.232666667,99.5,0.487,0.106333333,0.208666667,0.135333333,99.96666667,99.78888889,0.452666667,0.145,0.278222222,0.231888889,96.08888889,0.474,0.146,0.27,0.222,96.63333333,-130,-2.0,56.52173913,82,91,-1.0,82.4,91.4,91.4,82.4,100.27777777777784,106.78888888888899,103.23333333333335,100.06666666666665,105.60000000000002,103.90000000000006,103.6333333333334,102.26666666666664
ATL,78,1,1,20170406,2016-2017,BOS,0.556,0.141,0.317,0.27,0.502753247,0.138181818,0.235168831,0.217467532,0.494,0.103,0.204,0.3,0.52612987,0.118155844,0.211194805,0.222220779,0.522,0.133666667,0.238555556,0.256777778,104.2,0.5429999999999999,0.136333333,0.213333333,0.266666667,96.63333333,98.25555556,0.447555556,0.146,0.273444444,0.213666667,96.97777778,0.468666667,0.149666667,0.252666667,0.202333333,95.06666667,105,1.5,48.7804878,123,116,1.0,118.1,111.3,111.3,118.1,98.38888888888896,104.44444444444454,100.33333333333333,101.4333333333333,111.42222222222222,106.63333333333327,112.76666666666664,107.86666666666666
ATL,79,0,1,20170407,2016-2017,CLE,0.596,0.106,0.146,0.09,0.503435897,0.138217949,0.236217949,0.218141026,0.537,0.128,0.077,0.16,0.548653846,0.120666667,0.220089744,0.208025641,0.5595555560000001,0.114,0.214777778,0.177666667,96.8,0.587333333,0.104333333,0.247666667,0.207333333,93.36666667,93.84444444,0.464555556,0.149111111,0.28355555600000004,0.210888889,97.54444444,0.493666667,0.144333333,0.239333333,0.200666667,99.9,525,11.0,16.0,114,100,1.0,117.7,103.3,103.3,117.7,100.6333333333334,104.14444444444455,102.93333333333334,104.36666666666663,115.64444444444446,114.46666666666663,124.20000000000003,107.66666666666669
ATL,80,1,1,20170409,2016-2017,CLE,0.516,0.098,0.2,0.309,0.504607595,0.137810127,0.235075949,0.216518987,0.556,0.116,0.271,0.163,0.548506329,0.120759494,0.218278481,0.207417722,0.553222222,0.117222222,0.204333333,0.179777778,97.2,0.57,0.111666667,0.171333333,0.18,96.16666667,94.13333333,0.473888889,0.144777778,0.266444444,0.215555556,98.45555556,0.523666667,0.140333333,0.206666667,0.182666667,100.1666667,110,2.0,47.61904762,126,125,1.0,117.4,116.4,116.4,117.4,102.43333333333341,102.45555555555565,106.06666666666666,101.99999999999996,113.7888888888889,112.67777777777775,116.50000000000004,106.33333333333336
ATL,81,1,1,20170411,2016-2017,CHO,0.563,0.155,0.306,0.177,0.50475,0.1373125,0.2346375,0.217675,0.34700000000000003,0.119,0.278,0.17,0.5049125,0.1023,0.19655,0.2318,0.535888889,0.081777778,0.182777778,0.272,90.4,0.529333333,0.094333333,0.165,0.285,93.13333333,93.75555556,0.482111111,0.14022222199999998,0.263222222,0.218888889,97.95555556,0.556,0.115,0.221,0.223,99.4,-340,-7.5,77.27272727,103,76,1.0,113.9,84.1,84.1,113.9,104.54444444444452,104.02222222222233,117.73333333333335,110.3333333333333,118.84444444444436,119.81111111111129,115.89999999999999,125.69999999999993
ATL,82,0,0,20170412,2016-2017,IND,0.493,0.183,0.195,0.208,0.505469136,0.137530864,0.235518519,0.21717284,0.537,0.1,0.21600000000000005,0.195,0.516962963,0.12354321,0.210703704,0.215209877,0.532111111,0.114777778,0.263222222,0.218,89.2,0.596,0.138333333,0.288333333,0.204333333,95.8,93.88888889,0.493777778,0.140333333,0.260222222,0.210444444,97.77777778,0.558333333,0.119666667,0.217333333,0.192,94.8,650,13.0,13.33333333,86,104,-1.0,96.4,116.5,116.5,96.4,105.48888888888897,101.28888888888899,116.33333333333333,101.26666666666664,116.47777777777785,111.8333333333334,122.03333333333326,108.5
CHI,1,1,1,20161027,2016-2017,BOS,0.451,0.102,0.353,0.239,,,,,0.5529999999999999,0.113,0.075,0.197,,,,,,,,,94.2,,,,,,,,,,,,,,,,,105,1.5,48.7804878,105,99,1.0,111.5,105.1,105.1,111.5,,,,,,,,
CHI,2,1,1,20161029,2016-2017,IND,0.5760000000000001,0.112,0.342,0.221,0.451,0.102,0.353,0.239,0.528,0.124,0.19,0.091,0.5589999999999999,0.129,0.17,0.28,,,,,93.4,,,,,,,,,,,,,,,,,-155,-3.0,60.78431373,118,101,1.0,126.3,108.1,108.1,126.3,,,,,,,,
CHI,3,0,1,20161031,2016-2017,BRK,0.5670000000000001,0.16399999999999998,0.31,0.191,0.5135,0.107,0.3475,0.23,0.37,0.125,0.262,0.177,0.5075,0.13699999999999998,0.2775,0.18,,,,,101.2,,,,,,,,,,,,,,,,,-265,-6.0,72.60273973,118,88,1.0,116.6,87.0,87.0,116.6,,,,,,,,
CHI,4,0,0,20161102,2016-2017,BOS,0.475,0.16699999999999998,0.341,0.284,0.531333333,0.126,0.335,0.217,0.552,0.113,0.227,0.126,0.5760000000000001,0.135,0.15966666699999998,0.167333333,,,,,95.1,0.5760000000000001,0.135,0.15966666699999998,0.167333333,97.26666667,,,,,,,0.531333333,0.126,0.335,0.217,96.26666667,145,3.5,40.81632653,100,107,-1.0,105.1,112.5,112.5,105.1,,,118.13333333333333,100.06666666666666,,,111.16666666666667,109.56666666666666
CHI,5,1,0,20161104,2016-2017,NYK,0.488,0.111,0.341,0.262,0.51725,0.13625,0.3365,0.23375,0.5670000000000001,0.048,0.289,0.18,0.479,0.13025,0.18925,0.21025,,,,,89.4,0.498666667,0.121,0.170666667,0.223,97.1,,,,,,,0.539333333,0.147666667,0.331,0.232,96.56666667,-270,-6.5,72.97297297,104,117,-1.0,116.4,130.9,130.9,116.4,,,116.0,102.53333333333335,,,102.60000000000002,111.09999999999998
CHI,6,0,0,20161105,2016-2017,IND,0.468,0.151,0.317,0.253,0.5114,0.1312,0.3374,0.2394,0.605,0.108,0.229,0.081,0.512,0.1354,0.225,0.2054,,,,,90.9,0.529333333,0.146333333,0.232,0.204666667,98.83333333,,,,,,,0.51,0.147333333,0.330666667,0.245666667,95.23333333,135,3.0,42.55319149,94,111,-1.0,103.4,122.1,122.1,103.4,,,112.69999999999999,110.13333333333333,,,108.86666666666667,118.66666666666669
CHI,7,1,1,20161107,2016-2017,ORL,0.489,0.07200000000000001,0.313,0.281,0.504166667,0.1345,0.334,0.241666667,0.441,0.138,0.128,0.059,0.459333333,0.109166667,0.275666667,0.176333333,,,,,94.0,0.4836666670000001,0.100666667,0.264666667,0.182666667,90.26666667,,,,,,,0.477,0.14300000000000002,0.333,0.266333333,91.8,-290,-7.0,74.35897436,112,80,1.0,119.2,85.1,85.1,119.2,,,108.3,121.83333333333333,,,108.06666666666665,103.63333333333331
CHI,8,0,0,20161109,2016-2017,ATL,0.5,0.115,0.18600000000000005,0.17600000000000002,0.502,0.125571429,0.331,0.247285714,0.56,0.181,0.361,0.265,0.5274285710000001,0.150571429,0.269142857,0.232142857,,,,,100.7,0.522,0.16399999999999998,0.271333333,0.217333333,100.3666667,,,,,,,0.4816666670000001,0.111333333,0.323666667,0.265333333,91.43333333,140,3.5,41.66666667,107,115,-1.0,106.3,114.2,114.2,106.3,,,113.0,112.7,,,104.40000000000002,99.09999999999998
CHI,9,0,1,20161110,2016-2017,MIA,0.449,0.093,0.273,0.202,0.50175,0.12425,0.312875,0.238375,0.483,0.121,0.28,0.114,0.473,0.117625,0.2165,0.1625,,,,,91.6,0.458666667,0.105666667,0.206,0.15433333300000002,92.06666667,,,,,,,0.4856666670000001,0.112666667,0.272,0.236666667,95.2,105,1.5,48.7804878,98,95,1.0,107.0,103.7,103.7,107.0,,,109.63333333333333,107.13333333333333,,,98.16666666666669,107.59999999999998
CHI,10,1,1,20161112,2016-2017,WAS,0.428,0.085,0.294,0.237,0.495888889,0.120777778,0.308444444,0.234333333,0.44,0.108,0.26,0.165,0.477444444,0.132777778,0.266666667,0.200888889,0.477444444,0.132777778,0.266666667,0.200888889,97.1,0.4826666670000001,0.114,0.309666667,0.170333333,95.13333333,95.44444444,0.495888889,0.120777778,0.308444444,0.234333333,94.5,0.479333333,0.093333333,0.257333333,0.219666667,95.43333333,-550,-9.0,84.61538462,106,95,1.0,109.2,97.8,97.8,109.2,112.42222222222222,107.63333333333335,110.83333333333333,101.0,103.77777777777777,107.86666666666666,108.03333333333335,106.43333333333335
CHI,11,0,1,20161115,2016-2017,POR,0.454,0.083,0.358,0.245,0.4891,0.1172,0.307,0.2346,0.405,0.097,0.238,0.116,0.5287,0.1335,0.1684,0.2279,0.52,0.134555556,0.16855555600000002,0.220666667,97.5,0.542333333,0.135333333,0.197,0.201333333,95.63333333,98.37777778,0.493333333,0.118888889,0.301888889,0.234111111,94.82222222,0.459,0.097666667,0.251,0.205,96.46666667,135,3.5,42.55319149,113,88,1.0,115.9,90.3,90.3,115.9,112.16666666666667,106.82222222222225,107.5,105.23333333333335,106.01111111111112,110.65555555555558,109.33333333333333,118.73333333333335
CHI,12,0,1,20161117,2016-2017,UTA,0.394,0.076,0.269,0.156,0.485909091,0.114090909,0.311636364,0.235545455,0.417,0.134,0.238,0.154,0.512272727,0.120090909,0.193545455,0.215272727,0.5161111110000001,0.12,0.185444444,0.2,86.2,0.498,0.118666667,0.213,0.180666667,91.16666667,90.73333333,0.479777778,0.115666667,0.303666667,0.236777778,95.27777778,0.443666667,0.087,0.308333333,0.228,95.4,155,3.0,39.21568627,85,77,1.0,98.6,89.4,89.4,98.6,111.01111111111112,104.84444444444448,110.69999999999999,97.2666666666667,106.95555555555555,100.5777777777778,104.90000000000003,98.13333333333331
