Cover,Date,Deff,EFG%,FTR,Game Number,Implied Prob,Line,Location,ORB%,Odds,Oeff,Opp CumEFG%,Opp CumFTR,Opp CumORB%,Opp CumTOV%,Opp Deff,Opp EFG%,Opp FTR,Opp ORB%,Opp Oeff,Opp Points,Opp R3 Deff,Opp R3 Oeff,Opp R3EFG,Opp R3FTR,Opp R3ORB,Opp R3Pace,Opp R3TOV,Opp R9 Deff,Opp R9 Oeff,Opp R9EFG,Opp R9FTR,Opp R9ORB,Opp R9Pace,Opp R9TOV,Opp TOV%,Opponent,Pace,Result,Rolling3DEff,Rolling3EFG,Rolling3FTR,Rolling3OEff,Rolling3ORB,Rolling3Pace,Rolling3TOV,Rolling9DEff,Rolling9EFG,Rolling9FTR,Rolling9OEff,Rolling9ORB,Rolling9Pace,Rolling9TOV,Season,TOV%,Team,Team Points,Unnamed: 0,teamCumEFG%,teamCumFTR,teamCumORB%,teamCumTOV%
-1.0,20170331,104.3,0.5,0.28600000000000003,76,85.71428571,-9.5,1,0.18,-600,107.3,0.49163999999999997,0.16241333300000002,0.23804,0.104613333,107.3,0.49,0.10300000000000001,0.25,104.3,105,112.6666666666667,97.93333333333344,0.439333333,0.177333333,0.273333333,94.86666667,0.11533333300000001,111.72222222222223,98.72222222222231,0.44,0.158555556,0.259222222,93.88888889,0.09955555599999999,0.10300000000000001,DET,91.2,1,116.19999999999996,0.591666667,0.161333333,115.46666666666646,0.165666667,90.96666667,0.126,110.88888888888893,0.537222222,0.175666667,111.07777777777781,0.194666667,92.1,0.113444444,2016-2017,0.10800000000000001,MIL,108,,0.53196,0.21669333300000002,0.217573333,0.12493333300000001
-1.0,20170402,120.3,0.584,0.195,77,71.01449275,-5.5,1,0.133,-245,115.9,0.506907895,0.184657895,0.177236842,0.1095,115.9,0.616,0.26,0.121,120.3,109,120.20000000000003,117.1666666666667,0.545666667,0.233,0.149666667,90.03333333,0.08966666699999999,113.20000000000007,104.37777777777784,0.49422222200000004,0.18911111100000005,0.154777778,92.05555556,0.10355555599999999,0.13699999999999998,DAL,90.6,0,110.93333333333332,0.597666667,0.205,116.69999999999979,0.163,91.13333333,0.132,111.08888888888893,0.5357777779999999,0.179666667,111.48888888888894,0.20355555600000005,91.82222222,0.113,2016-2017,0.133,MIL,105,,0.531539474,0.21760526300000002,0.217078947,0.124710526
-1.0,20170404,118.6,0.377,0.222,78,37.03703704,4.5,0,0.192,170,85.2,0.50312987,0.224480519,0.275311688,0.130051948,85.2,0.53,0.25,0.282,118.6,110,100.2999999999999,105.80000000000004,0.5033333329999999,0.22166666699999998,0.256666667,96.7,0.164666667,104.66666666666669,109.14444444444456,0.509777778,0.206666667,0.29,97.1,0.137444444,0.12,OKC,92.7,0,111.09999999999998,0.553666667,0.21600000000000005,111.69999999999979,0.17300000000000001,91.26666667,0.12733333300000002,112.5666666666667,0.5437777779999999,0.170222222,112.02222222222224,0.18988888899999998,91.18888889,0.113555556,2016-2017,0.106,MIL,79,,0.532220779,0.217311688,0.215987013,0.12481818199999999
-1.0,20170406,113.4,0.542,0.16899999999999998,79,37.73584906,4.5,0,0.158,165,97.1,0.5139230770000001,0.215628205,0.20771794899999999,0.122974359,97.1,0.525,0.25,0.316,113.4,104,113.9,114.93333333333328,0.5053333329999999,0.18933333300000002,0.232666667,91.63333333,0.098,115.04444444444454,114.04444444444452,0.5076666670000001,0.20255555600000005,0.257555556,93.31111111,0.10133333300000001,0.149,IND,91.7,0,114.4,0.48700000000000004,0.234333333,102.79999999999977,0.168333333,91.5,0.11566666699999999,111.30000000000004,0.535111111,0.18111111100000002,110.12222222222223,0.184555556,91.48888889,0.11377777800000001,2016-2017,0.214,MIL,89,,0.530230769,0.217371795,0.215679487,0.124576923
1.0,20170408,87.6,0.48100000000000004,0.177,80,71.42857143,-5.5,0,0.14,-250,96.1,0.503012658,0.19964557,0.219708861,0.143936709,96.1,0.40299999999999997,0.26,0.213,87.6,82,118.66666666666664,104.50000000000006,0.475,0.22266666699999998,0.262,99.96666667,0.12633333300000002,115.13333333333335,104.86666666666665,0.499,0.181222222,0.23444444399999997,97.88888889,0.131666667,0.163,PHI,93.6,1,117.43333333333334,0.501,0.195333333,99.39999999999976,0.161,91.66666667,0.151,113.18888888888893,0.544111111,0.187555556,109.84444444444445,0.172666667,91.3,0.124222222,2016-2017,0.146,MIL,90,,0.530379747,0.216759494,0.214949367,0.125708861
1.0,20170410,90.8,0.551,0.038,81,69.69696970000001,-4.0,1,0.2,-230,102.3,0.5049125,0.2318,0.19655,0.1023,102.3,0.43799999999999994,0.099,0.156,90.8,79,125.69999999999992,115.9,0.529333333,0.285,0.165,93.13333333,0.094333333,119.81111111111127,118.84444444444435,0.535888889,0.272,0.182777778,93.75555556,0.081777778,0.094,CHO,87.0,1,106.53333333333332,0.46666666700000003,0.18933333300000002,92.79999999999977,0.163333333,92.66666667,0.15533333300000002,110.91111111111117,0.527555556,0.188,106.3,0.166666667,91.63333333,0.129222222,2016-2017,0.166,MIL,89,,0.5297625,0.2162625,0.2140125,0.1259625
-1.0,20170412,115.6,0.47600000000000003,0.16699999999999998,82,9.756097561,13.5,0,0.205,925,97.0,0.52591358,0.222123457,0.20924691399999998,0.117481481,97.0,0.516,0.198,0.244,115.6,112,112.66666666666669,115.76666666666664,0.545333333,0.21966666699999998,0.171,101.2666667,0.10166666699999999,111.79999999999994,113.26666666666662,0.538111111,0.251666667,0.201333333,99.11111111,0.122444444,0.07200000000000001,BOS,96.9,0,97.26666666666664,0.524666667,0.128,98.49999999999977,0.166,90.76666667,0.175333333,109.28888888888895,0.534444444,0.17455555600000006,105.58888888888887,0.166666667,91.07777778,0.139,2016-2017,0.157,MIL,94,,0.530024691,0.214061728,0.213839506,0.12645679
1.0,20161026,102.6,0.47,0.214,1,22.22222222,8.5,1,0.111,350,96.7,,,,,96.7,0.447,0.20199999999999999,0.255,102.6,103,,,,,,,,,,,,,,,0.087,OKC,100.3,0,,,,,,,,,,,,,,,2016-2017,0.12,PHI,97,,,,,
-1.0,20161029,103.7,0.381,0.138,2,28.57142857,7.0,1,0.08900000000000001,250,71.8,0.568,0.159,0.33299999999999996,0.18,71.8,0.524,0.17600000000000002,0.146,103.7,104,,,,,,,,,,,,,,,0.11199999999999999,ATL,100.3,0,,,,,,,,,,,,,,,2016-2017,0.188,PHI,72,,0.47,0.214,0.111,0.12
1.0,20161101,108.9,0.5489999999999999,0.14800000000000002,3,35.71428571,5.0,1,0.20600000000000002,180,106.7,0.4025,0.1655,0.2675,0.09,106.7,0.484,0.14,0.255,108.9,103,,,,,,,,,,,,,,,0.091,ORL,94.6,0,,,,,,,,,,,,,,,2016-2017,0.146,PHI,101,,0.4255,0.17600000000000002,0.1,0.154
-1.0,20161102,113.0,0.465,0.151,4,12.12121212,12.5,0,0.18600000000000005,725,96.4,0.45633333299999995,0.252666667,0.203666667,0.080666667,96.4,0.5760000000000001,0.228,0.237,113.0,109,101.03333333333336,104.76666666666664,0.45633333299999995,0.252666667,0.203666667,96.1,0.080666667,,,,,,,,0.142,CHO,96.5,0,105.06666666666668,0.46666666700000003,0.166666667,91.73333333333332,0.135333333,98.4,0.15133333300000001,,,,,,,,2016-2017,0.155,PHI,93,,0.46666666700000003,0.166666667,0.135333333,0.15133333300000001
1.0,20161105,99.7,0.54,0.08,5,7.407407407000001,14.0,1,0.11599999999999999,1250,98.7,0.532,0.22875,0.27825,0.11625,98.7,0.484,0.154,0.21600000000000005,99.7,102,109.60000000000002,115.63333333333333,0.526666667,0.255333333,0.279333333,94.4,0.115,,,,,,,,0.139,CLE,102.3,0,108.53333333333336,0.465,0.145666667,91.63333333333334,0.160333333,97.13333333,0.163,,,,,,,,2016-2017,0.156,PHI,101,,0.46625,0.16275,0.14800000000000002,0.15225
-1.0,20161107,117.0,0.44799999999999995,0.195,6,27.77777778,7.5,1,0.205,260,90.2,0.5132,0.2194,0.1758,0.1304,90.2,0.5710000000000001,0.141,0.233,117.0,109,97.36666666666665,104.06666666666668,0.525333333,0.176333333,0.139666667,89.0,0.13699999999999998,,,,,,,,0.096,UTA,93.1,0,107.2,0.518,0.12633333300000002,100.6,0.169333333,97.8,0.15233333300000002,,,,,,,,2016-2017,0.172,PHI,84,,0.48100000000000004,0.1462,0.1416,0.153
1.0,20161109,113.7,0.5579999999999999,0.095,7,13.33333333,12.0,0,0.217,650,107.2,0.5275,0.18466666699999998,0.225666667,0.130833333,107.2,0.594,0.16699999999999998,0.175,113.7,122,111.03333333333336,113.53333333333336,0.555,0.201333333,0.245,98.0,0.141,,,,,,,,0.139,IND,97.1,0,109.90000000000002,0.484333333,0.142,95.1,0.16899999999999998,97.3,0.161,,,,,,,,2016-2017,0.141,PHI,115,,0.4755,0.15433333300000002,0.152166667,0.15616666699999998
1.0,20161111,100.6,0.483,0.302,8,38.46153846,4.5,1,0.265,160,104.4,0.519714286,0.175,0.22642857100000002,0.133857143,104.4,0.47200000000000003,0.25,0.08900000000000001,100.6,105,114.93333333333337,108.16666666666669,0.536333333,0.15233333300000002,0.238666667,98.56666667,0.14800000000000002,,,,,,,,0.11699999999999999,IND,94.5,1,110.13333333333334,0.515333333,0.123333333,98.7,0.179333333,97.5,0.15633333300000002,,,,,,,,2016-2017,0.16,PHI,109,,0.487285714,0.145857143,0.161428571,0.154
-1.0,20161112,117.7,0.5,0.157,9,9.090909091,14.0,0,0.213,1000,96.6,0.5315,0.23625,0.280625,0.154375,96.6,0.574,0.084,0.341,117.7,117,103.53333333333332,112.43333333333337,0.57,0.213333333,0.317666667,99.9,0.17300000000000001,,,,,,,,0.13699999999999998,ATL,99.4,0,110.43333333333334,0.496333333,0.197333333,100.6,0.22899999999999998,94.9,0.15766666699999998,,,,,,,,2016-2017,0.171,PHI,96,,0.48675,0.165375,0.174375,0.15475
-1.0,20161114,118.9,0.406,0.16699999999999998,10,14.28571429,11.5,0,0.204,600,91.0,0.542666667,0.209,0.255111111,0.153555556,91.0,0.5770000000000001,0.11,0.35600000000000004,118.9,115,109.4666666666667,110.76666666666672,0.543666667,0.199666667,0.23800000000000002,94.73333333,0.15833333300000002,111.34444444444443,111.68888888888891,0.542666667,0.209,0.255111111,95.84444444,0.153555556,0.147,HOU,96.7,0,110.66666666666669,0.5136666670000001,0.18466666699999998,102.73333333333332,0.231666667,97.0,0.15733333300000002,108.54444444444448,0.48822222200000004,0.164444444,96.52222222222224,0.178666667,97.56666667,0.15655555599999998,2016-2017,0.11,PHI,88,,0.48822222200000004,0.164444444,0.178666667,0.15655555599999998
1.0,20161116,104.1,0.61,0.195,11,39.21568627,4.0,1,0.147,155,111.2,0.4759,0.2006,0.2634,0.1292,111.2,0.462,0.198,0.23399999999999999,104.1,102,109.40000000000002,99.46666666666668,0.452,0.178333333,0.240333333,97.5,0.113666667,107.97777777777776,104.7111111111111,0.478,0.207555556,0.266,94.84444444,0.126111111,0.09699999999999999,WAS,98.0,1,112.4,0.46299999999999997,0.208666667,97.33333333333331,0.227333333,96.86666667,0.147,110.35555555555555,0.48111111100000004,0.159222222,95.88888888888887,0.18899999999999997,97.16666667,0.15544444400000001,2016-2017,0.16399999999999998,PHI,109,,0.48,0.1647,0.1812,0.1519
-1.0,20161117,122.1,0.428,0.18100000000000002,12,16.0,11.0,0,0.27699999999999997,525,95.4,0.524181818,0.241818182,0.291818182,0.124090909,95.4,0.5479999999999999,0.214,0.341,122.1,110,105.06666666666668,120.53333333333336,0.555,0.251666667,0.282666667,94.93333333,0.123333333,108.66666666666669,114.51111111111109,0.526,0.23477777800000002,0.293888889,96.02222222,0.128555556,0.12300000000000001,MIN,90.1,0,113.56666666666663,0.5053333329999999,0.17300000000000001,99.59999999999998,0.188,98.03333333,0.148333333,110.40000000000002,0.506555556,0.165555556,100.26666666666668,0.195444444,96.91111111,0.152777778,2016-2017,0.141,PHI,86,,0.4918181820000001,0.167454545,0.178090909,0.153
1.0,20161119,99.0,0.622,0.151,13,42.55319149,2.5,1,0.158,135,113.2,0.484833333,0.2395,0.227916667,0.13,113.2,0.457,0.228,0.24,99.0,105,120.0333333333334,105.0333333333333,0.5036666670000001,0.2,0.203666667,104.2,0.11866666699999999,112.25555555555559,105.05555555555556,0.488333333,0.24633333300000002,0.23522222199999998,102.7333333,0.130222222,0.12300000000000001,PHO,106.0,1,115.03333333333332,0.481333333,0.18100000000000002,99.19999999999996,0.209333333,94.93333333,0.138333333,111.86666666666667,0.493111111,0.169222222,99.01111111111112,0.203333333,96.41111111,0.152222222,2016-2017,0.16,PHI,120,,0.4865,0.168583333,0.18633333300000002,0.152
1.0,20161121,103.8,0.545,0.205,14,38.46153846,4.5,1,0.19399999999999998,160,111.5,0.472153846,0.159384615,0.262,0.121307692,111.5,0.426,0.21600000000000005,0.389,103.8,94,103.33333333333331,110.23333333333339,0.48200000000000004,0.168333333,0.365333333,91.83333333,0.106333333,103.53333333333336,100.78888888888888,0.463111111,0.149888889,0.281888889,92.87777778,0.11933333300000001,0.115,MIA,90.6,1,108.39999999999998,0.553333333,0.175666667,106.59999999999997,0.19399999999999998,98.03333333,0.155,110.31111111111113,0.510555556,0.169222222,100.87777777777781,0.200222222,97.46666667,0.152777778,2016-2017,0.139,PHI,101,,0.4969230770000001,0.167230769,0.184153846,0.152615385
-1.0,20161123,90.3,0.441,0.183,15,38.46153846,4.5,1,0.17800000000000002,160,85.9,0.478714286,0.23364285699999998,0.23399999999999999,0.131142857,85.9,0.434,0.182,0.158,90.3,104,86.0333333333333,106.43333333333332,0.46799999999999997,0.235333333,0.213,87.0,0.10466666699999999,102.4666666666667,107.41111111111113,0.487888889,0.23555555600000005,0.232333333,90.81111111,0.127888889,0.12,MEM,95.4,0,108.3,0.531666667,0.179,106.69999999999996,0.209666667,95.56666667,0.146666667,110.76666666666668,0.5111111110000001,0.18311111100000002,102.3,0.208888889,96.16666667,0.150888889,2016-2017,0.201,PHI,99,,0.500357143,0.16992857100000006,0.184857143,0.151642857
-1.0,20161125,105.9,0.455,0.231,16,25.97402597,8.0,1,0.16699999999999998,285,89.8,0.48486666700000003,0.226333333,0.30893333300000003,0.109733333,89.8,0.478,0.21100000000000002,0.21600000000000005,105.9,105,115.30000000000004,114.13333333333333,0.511333333,0.21600000000000005,0.312333333,93.4,0.105,102.93333333333337,110.95555555555555,0.47200000000000003,0.21611111100000002,0.292222222,94.14444444,0.093222222,0.106,CHI,99.1,0,97.7,0.536,0.179666667,103.5333333333333,0.176666667,97.33333333,0.166666667,107.8,0.510333333,0.181777778,101.82222222222221,0.205888889,96.42222222,0.154111111,2016-2017,0.17800000000000002,PHI,89,,0.4964,0.1708,0.1844,0.154933333
1.0,20161127,115.9,0.5489999999999999,0.076,17,12.5,12.0,1,0.289,700,111.8,0.5319375,0.2223125,0.2410625,0.116125,111.8,0.478,0.261,0.275,115.9,112,107.73333333333336,116.53333333333336,0.540666667,0.275666667,0.231,97.63333333,0.128,106.3,114.66666666666669,0.544333333,0.210555556,0.23155555600000002,96.94444444,0.12533333300000002,0.079,CLE,96.6,0,100.0,0.480333333,0.206333333,95.7333333333333,0.179666667,95.03333333,0.172666667,106.93333333333334,0.498888889,0.19688888899999998,99.88888888888887,0.200333333,96.64444444,0.158222222,2016-2017,0.142,PHI,108,,0.4938125,0.1745625,0.1833125,0.156375
-1.0,20161128,132.7,0.5,0.105,18,7.407407407000001,14.5,0,0.261,1250,103.4,0.517470588,0.251117647,0.24547058800000002,0.103705882,103.4,0.63,0.325,0.235,132.7,122,108.8,125.50000000000004,0.578666667,0.233666667,0.282,90.8,0.111333333,112.98888888888888,117.63333333333334,0.534444444,0.27488888899999997,0.244777778,95.93333333,0.106777778,0.11699999999999999,TOR,91.9,0,104.03333333333332,0.4816666670000001,0.163333333,95.83333333333331,0.211333333,97.03333333,0.173666667,108.63333333333335,0.506222222,0.17177777800000002,100.7111111111111,0.203,96.87777778,0.156222222,2016-2017,0.132,PHI,95,,0.497058824,0.16876470600000001,0.18952941199999998,0.155529412
-1.0,20161202,115.3,0.426,0.07400000000000001,19,56.52173913,-2.0,1,0.273,-130,96.6,0.457666667,0.17072222199999998,0.23794444399999998,0.12166666699999999,96.6,0.5579999999999999,0.231,0.184,115.3,105,100.09999999999997,100.56666666666663,0.47333333299999997,0.14800000000000002,0.237333333,93.5,0.122333333,98.41111111111108,97.27777777777777,0.462444444,0.167333333,0.231,94.76666667,0.132333333,0.10099999999999999,ORL,91.1,0,118.16666666666664,0.5013333329999999,0.137333333,101.66666666666669,0.239,95.86666667,0.150666667,110.3,0.506222222,0.166,101.46666666666664,0.208333333,96.04444444,0.151888889,2016-2017,0.091,PHI,88,,0.4972222220000001,0.165222222,0.1935,0.154222222
1.0,20161203,116.8,0.5589999999999999,0.276,20,20.2020202,9.5,1,0.205,395,115.7,0.512421053,0.187368421,0.213210526,0.10989473699999999,115.7,0.5529999999999999,0.303,0.16699999999999998,116.8,107,111.7333333333333,113.7333333333333,0.514,0.207,0.18899999999999997,94.7,0.08533333300000001,105.55555555555551,107.54444444444445,0.502777778,0.165555556,0.20244444399999997,93.8,0.106888889,0.10099999999999999,BOS,91.6,0,121.3,0.4916666670000001,0.085,103.93333333333334,0.274333333,93.2,0.12166666699999999,109.9,0.508444444,0.15566666699999998,102.08888888888887,0.21600000000000005,95.42222222,0.149777778,2016-2017,0.146,PHI,106,,0.49347368399999997,0.160421053,0.19768421100000005,0.150894737
-1.0,20161205,107.9,0.47100000000000003,0.198,21,39.21568627,4.0,1,0.255,155,99.8,0.48705,0.22785,0.2741,0.1342,99.8,0.526,0.342,0.23800000000000002,107.9,106,116.56666666666668,105.26666666666661,0.4886666670000001,0.128333333,0.29533333300000003,96.96666667,0.14,111.15555555555551,106.74444444444448,0.487777778,0.196,0.263,98.0,0.11744444400000001,0.17300000000000001,DEN,98.2,0,121.59999999999998,0.495,0.151666667,105.23333333333332,0.24633333300000002,91.53333333,0.12300000000000001,111.31111111111113,0.502777778,0.164666667,102.58888888888886,0.222444444,94.71111111,0.147777778,2016-2017,0.15,PHI,98,,0.49675,0.1662,0.19805,0.15065
1.0,20161206,97.2,0.47600000000000003,0.159,22,23.52941176,8.0,0,0.18,325,92.1,0.47700000000000004,0.228238095,0.226666667,0.124809524,92.1,0.395,0.326,0.25,97.2,96,113.96666666666664,109.93333333333332,0.4970000000000001,0.22366666699999999,0.257,91.93333333,0.111,104.35555555555555,105.33333333333331,0.47311111100000003,0.23455555600000005,0.21733333300000002,91.26666667,0.10800000000000001,0.114,MEM,98.8,0,113.33333333333331,0.485333333,0.182666667,104.03333333333336,0.244333333,93.63333333,0.129,109.73333333333332,0.507555556,0.166555556,103.07777777777773,0.22,95.61111111,0.148777778,2016-2017,0.146,PHI,91,,0.49552381,0.167714286,0.200761905,0.150619048
1.0,20161208,95.2,0.495,0.099,23,22.22222222,9.0,0,0.23399999999999999,350,107.1,0.486636364,0.20818181800000002,0.1685,0.112454545,107.1,0.435,0.179,0.239,95.2,88,106.80000000000004,96.73333333333332,0.443333333,0.166,0.177666667,95.86666667,0.09699999999999999,103.58888888888893,104.07777777777777,0.497888889,0.19488888899999998,0.164333333,96.64444444,0.107888889,0.114,NOP,92.5,1,107.29999999999997,0.502,0.21100000000000002,102.53333333333336,0.213333333,96.2,0.147333333,109.53333333333332,0.491333333,0.167444444,100.73333333333328,0.222444444,94.81111111,0.14722222199999999,2016-2017,0.094,PHI,99,,0.494636364,0.16731818199999998,0.19981818199999998,0.150409091
1.0,20161211,87.5,0.61,0.20600000000000002,24,13.79310345,12.5,0,0.172,625,107.5,0.495391304,0.159304348,0.224913043,0.10291304300000001,107.5,0.42100000000000004,0.122,0.213,87.5,79,97.76666666666672,112.03333333333336,0.545,0.106333333,0.239666667,93.56666667,0.112666667,103.34444444444443,113.14444444444449,0.534,0.142333333,0.243333333,92.91111111,0.107888889,0.145,DET,90.2,1,100.09999999999997,0.4806666670000001,0.152,99.66666666666669,0.223,96.5,0.13,108.57777777777778,0.485777778,0.15566666699999998,100.24444444444441,0.22688888899999998,95.02222222,0.14222222199999998,2016-2017,0.209,PHI,97,,0.494652174,0.164347826,0.201304348,0.14795652199999998
-1.0,20161214,131.8,0.552,0.221,25,21.73913043,8.5,1,0.368,360,122.1,0.5362083329999999,0.252291667,0.257791667,0.10516666699999999,122.1,0.529,0.35600000000000004,0.341,131.8,123,109.7333333333333,125.33333333333336,0.546,0.29600000000000004,0.301666667,92.56666667,0.10266666699999999,106.98888888888888,126.6777777777778,0.583444444,0.254888889,0.27899999999999997,91.87777778,0.107666667,0.08,TOR,93.3,0,93.29999999999997,0.527,0.15466666699999998,102.23333333333336,0.195333333,93.83333333,0.149666667,108.26666666666668,0.504555556,0.158222222,102.64444444444443,0.226222222,94.44444444,0.14311111099999999,2016-2017,0.126,PHI,114,,0.499458333,0.166083333,0.200083333,0.1505
-1.0,20161216,102.3,0.39799999999999996,0.21600000000000005,26,55.55555556,-1.0,1,0.29600000000000004,-125,91.1,0.4965600000000001,0.21456,0.25724,0.13835999999999998,91.1,0.513,0.24100000000000002,0.2,102.3,100,120.2,104.5333333333333,0.46933333299999996,0.253,0.282,99.73333333,0.145,111.41111111111108,99.59999999999997,0.444444444,0.217444444,0.292888889,97.2,0.140555556,0.184,LAL,97.7,0,104.8333333333333,0.552333333,0.175333333,112.23333333333336,0.258,92.0,0.14300000000000002,111.14444444444445,0.515333333,0.157111111,106.23333333333328,0.248555556,93.8,0.137333333,2016-2017,0.147,PHI,89,,0.50156,0.16827999999999999,0.2068,0.14952000000000001
-1.0,20161218,106.4,0.5,0.22699999999999998,27,58.33333333,-2.5,1,0.265,-140,107.4,0.504961538,0.236884615,0.20726923100000005,0.146,107.4,0.519,0.284,0.171,106.4,107,107.10000000000002,108.0,0.501,0.29933333300000003,0.231333333,100.3666667,0.141333333,112.80000000000004,106.4777777777778,0.5006666670000001,0.27388888899999997,0.23444444399999997,101.11111109999999,0.145555556,0.145,BRK,100.6,1,107.19999999999996,0.52,0.21433333300000001,106.90000000000002,0.278666667,93.73333333,0.16066666699999999,109.63333333333335,0.498555556,0.172666667,103.9333333333333,0.24933333300000002,93.92222222,0.13788888900000001,2016-2017,0.14800000000000002,PHI,108,,0.49757692299999995,0.170115385,0.21023076899999998,0.149423077
-1.0,20161220,111.4,0.47,0.195,28,44.44444444,2.5,1,0.13,125,96.0,0.488444444,0.210925926,0.17629629600000002,0.11555555599999999,96.0,0.484,0.19399999999999998,0.302,111.4,108,105.43333333333332,106.73333333333332,0.5056666670000001,0.243666667,0.203,99.93333333,0.129,108.03333333333336,102.62222222222222,0.476555556,0.205777778,0.20455555600000008,96.96666667,0.112444444,0.095,NOP,96.9,0,113.49999999999996,0.483333333,0.22133333300000002,106.86666666666667,0.309666667,97.2,0.140333333,106.71111111111112,0.498555556,0.186222222,104.37777777777777,0.249777778,94.88888889,0.139666667,2016-2017,0.125,PHI,93,,0.497666667,0.17222222199999998,0.21225925899999998,0.14937037
-1.0,20161223,121.9,0.584,0.22899999999999998,29,37.73584906,4.0,0,0.2,165,115.0,0.487535714,0.224357143,0.24892857100000002,0.134214286,115.0,0.608,0.342,0.355,121.9,123,115.16666666666674,103.09999999999992,0.48100000000000004,0.212333333,0.252,97.23333333,0.13699999999999998,115.33333333333331,106.12222222222219,0.493,0.21211111100000002,0.261777778,98.17777778,0.131777778,0.17300000000000001,PHO,100.9,0,106.69999999999996,0.456,0.212666667,98.16666666666669,0.230333333,98.4,0.14,106.2777777777778,0.503444444,0.199666667,104.31111111111107,0.233888889,95.53333333,0.143444444,2016-2017,0.17,PHI,116,,0.496678571,0.17303571399999998,0.20932142899999998,0.1485
1.0,20161226,103.1,0.551,0.165,30,23.52941176,8.0,0,0.21600000000000005,325,101.1,0.49837931,0.23293103399999998,0.22065517199999998,0.124758621,101.1,0.489,0.195,0.302,103.1,102,115.23333333333328,110.0,0.5329999999999999,0.287,0.150333333,90.33333333,0.11900000000000001,109.84444444444449,108.2777777777778,0.5136666670000001,0.21911111100000005,0.20522222199999998,93.54444444,0.118888889,0.165,SAC,98.9,0,113.23333333333328,0.518,0.217,106.13333333333333,0.198333333,99.46666667,0.147666667,106.84444444444449,0.506222222,0.194444444,104.23333333333328,0.233333333,96.56666667,0.146111111,2016-2017,0.20199999999999999,PHI,100,,0.499689655,0.174965517,0.209,0.149241379
-1.0,20161229,112.3,0.4370000000000001,0.08,31,11.11111111,12.5,0,0.27699999999999997,800,93.2,0.530566667,0.22899999999999998,0.203033333,0.1291,93.2,0.5820000000000001,0.205,0.243,112.3,100,101.13333333333328,93.90000000000008,0.4786666670000001,0.2,0.172666667,89.06666667,0.16399999999999998,105.4777777777778,109.22222222222216,0.545444444,0.232111111,0.22288888899999998,90.13333333,0.157222222,0.141,UTA,89.1,0,112.13333333333328,0.535,0.196333333,104.03333333333336,0.182,98.9,0.165666667,106.31111111111116,0.5151111110000001,0.190777778,104.37777777777772,0.22899999999999998,96.64444444,0.151888889,2016-2017,0.142,PHI,83,,0.5014,0.174633333,0.209233333,0.151
1.0,20161230,125.1,0.529,0.368,32,16.0,11.5,0,0.306,525,127.1,0.504290323,0.23103225800000002,0.278225806,0.13529032300000002,127.1,0.53,0.39299999999999996,0.275,125.1,122,113.90000000000002,108.93333333333328,0.5086666670000001,0.252333333,0.249,96.66666667,0.125,115.94444444444441,115.74444444444453,0.546,0.23455555600000005,0.273,94.93333333,0.134111111,0.08900000000000001,DEN,97.6,1,112.43333333333328,0.524,0.158,103.1,0.231,96.3,0.171333333,107.98888888888894,0.510777778,0.182,104.49999999999996,0.239777778,95.56666667,0.151444444,2016-2017,0.095,PHI,124,,0.499322581,0.171580645,0.211419355,0.150709677
1.0,20170103,93.7,0.429,0.235,33,37.73584906,4.0,1,0.24,165,95.8,0.50153125,0.22909375,0.2793125,0.12925,95.8,0.445,0.22,0.2,93.7,91,111.70000000000003,111.9333333333334,0.507,0.17600000000000002,0.29100000000000004,91.53333333,0.107333333,109.81111111111116,110.62222222222216,0.502111111,0.219777778,0.305888889,92.96666667,0.131666667,0.158,MIN,97.1,1,113.49999999999996,0.5056666670000001,0.204333333,107.13333333333333,0.266333333,95.2,0.146333333,111.31111111111113,0.514555556,0.211888889,106.7222222222222,0.247777778,96.13333333,0.151555556,2016-2017,0.14300000000000002,PHI,93,,0.50025,0.17771875,0.214375,0.14896875
1.0,20170106,110.3,0.525,0.29100000000000004,34,11.11111111,12.5,0,0.11800000000000001,800,106.3,0.513030303,0.200454545,0.213787879,0.10796969699999999,106.3,0.511,0.24100000000000002,0.245,110.3,110,119.06666666666662,122.36666666666667,0.562666667,0.206666667,0.265,95.36666667,0.10166666699999999,109.98888888888888,112.88888888888893,0.513888889,0.235333333,0.215222222,95.98888889,0.104444444,0.14800000000000002,BOS,99.7,0,110.36666666666665,0.465,0.227666667,105.36666666666667,0.274333333,94.6,0.12666666699999998,112.00000000000004,0.494444444,0.21511111100000002,105.42222222222219,0.255333333,96.9,0.14422222199999998,2016-2017,0.142,PHI,106,,0.49809090899999997,0.179454545,0.215151515,0.148787879
1.0,20170108,89.7,0.436,0.245,35,46.51162791,2.5,0,0.14300000000000002,115,99.1,0.5071176470000001,0.2295,0.199558824,0.148735294,99.1,0.526,0.16699999999999998,0.091,89.7,95,116.36666666666667,100.33333333333331,0.504,0.204333333,0.170333333,97.26666667,0.15433333300000002,112.53333333333336,102.05555555555559,0.5146666670000001,0.214222222,0.174111111,100.6333333,0.156222222,0.205,BRK,105.9,1,109.69999999999996,0.494333333,0.298,109.73333333333336,0.22133333300000002,98.13333333,0.12666666699999998,109.61111111111114,0.491444444,0.22288888899999998,103.66666666666664,0.22755555600000002,97.61111111,0.146,2016-2017,0.109,PHI,105,,0.49888235299999995,0.182735294,0.212294118,0.148588235
