Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,Pace,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Proba,Opp Points,Team Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
CHO,77,0,0,20190401,2018-2019,UTA,0.439,0.097,0.192,0.256,101.1,0.513328947,0.106157895,0.220513158,0.206539474,0.5760000000000001,0.158,0.128,0.253,0.535473684,0.13039473699999998,0.226986842,0.216013158,0.489555556,0.090444444,0.224777778,0.211555556,97.22222222,0.579888889,0.12,0.244777778,0.196555556,100.4111111,0.600666667,0.12866666699999998,0.227,0.235,101.0666667,0.496,0.091333333,0.149333333,0.213666667,97.93333333,550,11.5,15.38461538,111,102,1.0,100.9,109.8,109.8,100.9,111.21111111111115,117.68888888888884,108.19999999999999,126.4666666666667,119.93333333333337,102.23333333333335,121.40000000000002,103.93333333333356
CHO,78,0,1,20190403,2018-2019,NOP,0.489,0.096,0.212,0.3,102.6,0.512363636,0.106038961,0.220142857,0.207181818,0.5589999999999999,0.17,0.159,0.165,0.530077922,0.122623377,0.243220779,0.199545455,0.48,0.09,0.214111111,0.229,97.34444444,0.507,0.123,0.233777778,0.15966666699999998,105.46666670000002,0.515,0.14400000000000002,0.223333333,0.193666667,103.6333333,0.467333333,0.106666667,0.178666667,0.232333333,98.56666667,-150,-2.5,60.0,109,115,1.0,112.1,106.3,106.3,112.1,109.53333333333337,117.66666666666661,103.8,127.7666666666667,105.88888888888876,115.82222222222224,106.0999999999999,116.33333333333336
CHO,79,1,1,20190405,2018-2019,TOR,0.537,0.057,0.174,0.128,96.5,0.5120641029999999,0.105910256,0.220038462,0.208371795,0.594,0.136,0.135,0.2,0.545320513,0.119153846,0.217461538,0.20125641,0.494888889,0.08766666699999999,0.213666667,0.240888889,98.95555556,0.602888889,0.130111111,0.149444444,0.183111111,98.24444444,0.597666667,0.102333333,0.139666667,0.187333333,99.23333333,0.442666667,0.098666667,0.184333333,0.271666667,100.0666667,170,5.0,37.03703704,111,113,1.0,117.1,115.1,115.1,117.1,112.53333333333336,117.7555555555555,102.10000000000001,119.36666666666669,118.07777777777781,106.93333333333347,121.56666666666672,101.40000000000005
CHO,80,0,1,20190407,2018-2019,DET,0.489,0.048,0.17800000000000002,0.205,89.5,0.512379747,0.105291139,0.219455696,0.20735443,0.424,0.084,0.333,0.141,0.510949367,0.116658228,0.245367089,0.197632911,0.5003333329999999,0.085,0.209888889,0.210888889,98.74444444,0.513,0.102777778,0.239111111,0.198888889,94.74444444,0.493666667,0.143333333,0.217666667,0.222666667,98.1,0.488333333,0.083333333,0.192666667,0.228,100.0666667,220,6.5,31.25,91,104,1.0,116.2,101.7,101.7,116.2,112.6666666666667,117.22222222222214,110.03333333333332,110.40000000000002,111.99999999999999,113.10000000000012,102.2666666666667,116.1666666666667
CHO,81,0,1,20190409,2018-2019,CLE,0.718,0.105,0.156,0.154,89.8,0.5120875,0.104575,0.2189375,0.207325,0.511,0.131,0.304,0.067,0.50465,0.114675,0.234225,0.1900375,0.501888889,0.081111111,0.199333333,0.213666667,97.24444444,0.516777778,0.109666667,0.245333333,0.159444444,97.74444444,0.528333333,0.104,0.28800000000000003,0.143333333,97.3,0.505,0.067,0.188,0.211,96.2,-270,-7.0,72.97297297,97,124,1.0,138.1,108.1,108.1,138.1,113.38888888888891,117.0888888888888,115.13333333333333,107.7,110.87777777777768,120.67777777777776,113.40000000000008,122.99999999999996
CHO,82,1,0,20190410,2018-2019,ORL,0.5770000000000001,0.08199999999999999,0.118,0.308,91.9,0.51462963,0.104580247,0.218160494,0.206666667,0.608,0.058,0.243,0.17,0.517259259,0.115320988,0.218037037,0.170320988,0.522,0.082444444,0.184888889,0.205,96.0,0.546222222,0.104777778,0.259222222,0.179222222,97.87777778,0.579666667,0.129,0.29100000000000004,0.194,102.6333333,0.581333333,0.07,0.169333333,0.162333333,91.93333333,-200,-1.5,66.66666667,122,114,-1.0,124.1,132.8,132.8,124.1,115.0888888888889,116.23333333333325,123.8,108.30000000000001,117.97777777777767,111.14444444444455,122.6000000000001,104.29999999999994
MIN,1,0,0,20181017,2018-2019,SAS,0.462,0.097,0.298,0.264,95.8,,,,,0.489,0.102,0.373,0.226,,,,,,,,,,,,,,,,,,,,,,,,,130,2.0,43.47826087,112,108,-1.0,112.7,116.8,116.8,112.7,,,,,,,,
MIN,2,1,1,20181019,2018-2019,CLE,0.563,0.113,0.231,0.379,103.4,0.462,0.097,0.298,0.264,0.527,0.117,0.295,0.269,0.441,0.135,0.28600000000000003,0.341,,,,,,,,,,,,,,,,,,,,,-365,-8.5,78.49462366,123,131,-1.0,126.7,119.0,119.0,126.7,,,,,,,,
MIN,3,0,0,20181020,2018-2019,DAL,0.607,0.14300000000000002,0.182,0.405,109.0,0.5125,0.105,0.2645,0.3215,0.5870000000000001,0.124,0.35700000000000004,0.255,0.5379999999999999,0.1045,0.2825,0.207,,,,,,,,,,,,,,,,,,,,,-140,-2.5,58.33333333,140,136,-1.0,124.7,128.4,128.4,124.7,,,,,,,,
MIN,4,1,1,20181022,2018-2019,IND,0.465,0.136,0.195,0.259,99.3,0.544,0.117666667,0.237,0.349333333,0.435,0.132,0.235,0.12,0.579666667,0.140333333,0.271333333,0.151333333,,,,,,,,,,,0.579666667,0.140333333,0.271333333,0.151333333,100.1333333,0.544,0.117666667,0.237,0.349333333,102.7333333,-140,-2.0,58.33333333,91,101,1.0,101.7,91.6,91.6,101.7,,,121.36666666666667,121.40000000000002,,,114.8,103.7
MIN,5,0,0,20181024,2018-2019,TOR,0.495,0.127,0.327,0.104,97.3,0.52425,0.12225,0.2265,0.32675,0.579,0.145,0.282,0.101,0.5660000000000001,0.113,0.2355,0.1875,,,,,,,,,,,0.566333333,0.123333333,0.252,0.206666667,100.0,0.545,0.130666667,0.202666667,0.34766666700000004,103.9,305,8.0,24.69135802,112,105,1.0,107.9,115.1,115.1,107.9,,,117.7,113.00000000000001,,,119.03333333333335,106.60000000000001
MIN,6,1,0,20181026,2018-2019,MIL,0.366,0.055,0.236,0.116,106.1,0.5184,0.1232,0.2466,0.2822,0.636,0.149,0.179,0.087,0.5618,0.136,0.248,0.172,,,,,,,,,,,0.556,0.118,0.242666667,0.181333333,106.1,0.522333333,0.135333333,0.234666667,0.256,101.8666667,-102,1.0,50.4950495,125,95,-1.0,89.6,117.8,117.8,89.6,,,111.43333333333334,111.7,,,117.06666666666668,99.53333333333332
MIN,7,1,1,20181029,2018-2019,LAL,0.5,0.112,0.392,0.265,103.8,0.493,0.111833333,0.244833333,0.2545,0.529,0.14,0.354,0.096,0.5495,0.109166667,0.202333333,0.17,,,,,,,,,,,0.558666667,0.111333333,0.202333333,0.168333333,103.6,0.442,0.106,0.252666667,0.15966666699999998,100.9,-118,-1.0,54.12844037,120,124,1.0,119.4,115.6,115.6,119.4,,,99.73333333333333,108.16666666666667,,,115.10000000000002,108.39999999999999
MIN,8,1,1,20181031,2018-2019,UTA,0.6509999999999999,0.134,0.2,0.18600000000000005,103.0,0.494,0.111857143,0.265857143,0.256,0.552,0.113,0.37,0.18600000000000005,0.539857143,0.140571429,0.226428571,0.270142857,,,,,,,,,,,0.573333333,0.130333333,0.248666667,0.255,103.5333333,0.453666667,0.098,0.318333333,0.161666667,102.4,120,2.5,45.45454545,125,128,1.0,124.2,121.3,121.3,124.2,,,105.63333333333334,116.16666666666667,,,119.00000000000004,110.5
MIN,9,0,0,20181102,2018-2019,GSW,0.441,0.045,0.14,0.099,100.8,0.513625,0.114625,0.257625,0.24725,0.563,0.141,0.279,0.193,0.595,0.128875,0.228875,0.202375,,,,,,,,,,,0.637,0.100333333,0.214666667,0.183,101.3333333,0.5056666670000001,0.100333333,0.276,0.189,104.3,600,11.0,14.28571429,116,99,-1.0,98.3,115.1,115.1,98.3,,,111.06666666666668,118.23333333333335,,,130.4,111.06666666666666
MIN,10,0,0,20181104,2018-2019,POR,0.349,0.097,0.21,0.172,96.0,0.505555556,0.106888889,0.244555556,0.230777778,0.483,0.138,0.405,0.326,0.535555556,0.123555556,0.243111111,0.239555556,0.505555556,0.106888889,0.244555556,0.230777778,102.0555556,0.535555556,0.123555556,0.243111111,0.239555556,101.3,0.528666667,0.130333333,0.228666667,0.234333333,102.7666667,0.530666667,0.097,0.244,0.183333333,102.5333333,215,6.0,31.74603175,111,81,-1.0,84.4,115.6,115.6,84.4,111.6888888888889,115.63333333333334,113.9666666666667,117.33333333333336,115.38888888888889,108.0888888888889,112.23333333333335,102.7666666666667
MIN,11,0,0,20181105,2018-2019,LAC,0.5,0.101,0.211,0.282,96.1,0.4899,0.1059,0.2411,0.2249,0.568,0.109,0.302,0.227,0.5318,0.1319,0.2247,0.2916,0.493,0.106888889,0.234777778,0.220555556,102.0777778,0.541666667,0.134444444,0.230111111,0.298777778,102.5,0.5379999999999999,0.12533333300000002,0.245,0.281333333,100.8333333,0.480333333,0.092,0.183333333,0.15233333300000002,99.93333333,170,5.0,37.03703704,120,109,-1.0,113.5,124.9,124.9,113.5,108.54444444444445,115.5,102.30000000000003,117.33333333333333,115.52222222222223,107.33333333333331,117.03333333333329,107.7
MIN,12,0,0,20181107,2018-2019,LAL,0.56,0.136,0.239,0.08800000000000001,97.3,0.4908181820000001,0.105454545,0.238363636,0.230090909,0.5660000000000001,0.141,0.293,0.121,0.5479090910000001,0.129363636,0.220363636,0.173454545,0.486,0.105555556,0.232555556,0.209777778,101.2666667,0.553888889,0.134888889,0.230777778,0.17344444399999998,103.4666667,0.543333333,0.151,0.215,0.192666667,102.7,0.43,0.081,0.187,0.184333333,97.63333333,185,5.0,35.0877193,114,110,1.0,113.0,117.1,117.1,113.0,107.07777777777778,116.15555555555557,98.73333333333336,118.53333333333332,113.38888888888887,112.2111111111111,108.93333333333334,110.83333333333336
MIN,13,0,0,20181109,2018-2019,SAC,0.452,0.136,0.28800000000000003,0.266,105.7,0.496583333,0.108,0.238416667,0.21825,0.516,0.1,0.245,0.242,0.548666667,0.121,0.205416667,0.182333333,0.480777778,0.104777778,0.238888889,0.17455555600000006,99.96666667,0.539333333,0.124777778,0.211111111,0.181444444,105.3666667,0.518333333,0.12,0.174333333,0.168666667,105.8333333,0.469666667,0.111333333,0.22,0.180666667,96.46666667,-165,-3.5,62.26415094,121,110,-1.0,104.1,114.5,114.5,104.1,105.77777777777777,114.89999999999999,103.63333333333337,119.19999999999997,109.03333333333335,108.02222222222221,105.56666666666668,115.66666666666674
MIN,14,1,1,20181112,2018-2019,BRK,0.588,0.197,0.281,0.325,103.4,0.493153846,0.110153846,0.242230769,0.221923077,0.485,0.105,0.306,0.149,0.527153846,0.125692308,0.243153846,0.184461538,0.479333333,0.104777778,0.249222222,0.175333333,100.6777778,0.519444444,0.107777778,0.253777778,0.181555556,96.97777778,0.495,0.098666667,0.255333333,0.244,95.8,0.504,0.124333333,0.246,0.212,99.7,-150,-2.5,60.0,113,120,1.0,116.1,109.3,109.3,116.1,106.04444444444442,117.44444444444444,110.20000000000005,118.8333333333333,112.53333333333336,113.04444444444442,109.93333333333332,107.46666666666665
MIN,15,1,1,20181114,2018-2019,NOP,0.489,0.13,0.234,0.211,104.0,0.499928571,0.116357143,0.245,0.229285714,0.473,0.15,0.217,0.117,0.532642857,0.128428571,0.257285714,0.214714286,0.4896666670000001,0.112555556,0.244111111,0.199888889,101.3555556,0.530666667,0.142666667,0.248666667,0.205888889,102.9333333,0.540333333,0.138,0.302333333,0.159,100.8666667,0.533333333,0.15633333300000002,0.269333333,0.226333333,102.1333333,-120,-1.5,54.54545455,100,107,1.0,102.9,96.2,96.2,102.9,106.95555555555553,116.80000000000001,111.06666666666672,113.63333333333328,109.53333333333333,110.44444444444444,114.29999999999997,104.43333333333332
MIN,16,1,1,20181116,2018-2019,POR,0.565,0.11,0.196,0.087,99.7,0.4992,0.117266667,0.244266667,0.228066667,0.466,0.157,0.244,0.159,0.527,0.1254,0.263466667,0.218866667,0.5033333329999999,0.120888889,0.243888889,0.210444444,101.1222222,0.519,0.128888889,0.272222222,0.203333333,99.21111111,0.5056666670000001,0.15533333300000002,0.266333333,0.159333333,99.56666667,0.5096666670000001,0.15433333300000002,0.267666667,0.267333333,104.3666667,103,1.5,49.26108374,96,112,1.0,112.3,96.3,96.3,112.3,108.43333333333331,114.40000000000002,107.70000000000005,106.66666666666663,112.54444444444444,104.89999999999998,104.66666666666673,110.80000000000001
MIN,17,1,0,20181118,2018-2019,MEM,0.463,0.187,0.233,0.163,94.0,0.5033125,0.1168125,0.24125,0.21925,0.5,0.114,0.204,0.22,0.51725,0.121625,0.1773125,0.2311875,0.510555556,0.120666667,0.22211111100000006,0.190666667,100.6666667,0.517333333,0.12666666699999998,0.181666667,0.207666667,94.54444444,0.538333333,0.128,0.18,0.182666667,96.06666667,0.547333333,0.145666667,0.237,0.207666667,102.3666667,-180,-4.5,64.28571429,100,87,-1.0,92.6,106.4,106.4,92.6,107.64444444444443,112.25555555555556,110.4333333333334,100.59999999999997,106.29999999999998,104.49999999999997,107.46666666666668,96.66666666666667
MIN,18,1,0,20181121,2018-2019,DEN,0.5,0.158,0.205,0.278,95.1,0.500941176,0.120941176,0.240764706,0.215941176,0.551,0.124,0.22,0.056,0.523235294,0.123294118,0.272058824,0.193882353,0.4896666670000001,0.126555556,0.225777778,0.18811111100000005,99.66666667,0.535888889,0.129666667,0.261888889,0.166888889,96.45555556,0.561666667,0.129,0.251333333,0.116666667,101.8,0.5056666670000001,0.142333333,0.221,0.15366666699999998,99.23333333,-130,-2.0,56.52173913,103,101,-1.0,106.3,108.4,108.4,106.3,104.13333333333331,110.60000000000001,102.60000000000007,99.63333333333331,112.4666666666667,109.41111111111108,114.5333333333333,105.73333333333329
MIN,19,0,1,20181123,2018-2019,BRK,0.527,0.066,0.196,0.163,95.7,0.500888889,0.123,0.238777778,0.219388889,0.506,0.166,0.237,0.278,0.5145,0.119333333,0.257611111,0.198333333,0.4962222220000001,0.139111111,0.233,0.208,99.03333333,0.490222222,0.098222222,0.281111111,0.225333333,99.47777778,0.492333333,0.096666667,0.29633333300000003,0.285,98.8,0.5093333329999999,0.151666667,0.211333333,0.17600000000000002,96.26666667,-130,-1.0,56.52173913,102,112,1.0,117.0,106.5,106.5,117.0,105.0222222222222,109.85555555555557,103.73333333333339,103.69999999999999,111.32222222222225,108.17777777777775,114.0333333333333,109.0
MIN,20,1,1,20181124,2018-2019,CHI,0.442,0.103,0.382,0.194,99.8,0.502263158,0.12,0.236526316,0.216421053,0.457,0.121,0.136,0.272,0.501368421,0.137631579,0.165105263,0.191315789,0.516,0.135666667,0.231444444,0.207,99.0,0.475,0.143777778,0.146888889,0.177888889,101.9888889,0.480333333,0.162333333,0.158,0.211666667,105.6,0.496666667,0.13699999999999998,0.211333333,0.201333333,94.93333333,-525,-10.0,84.0,96,111,1.0,111.3,96.2,96.2,111.3,108.64444444444443,108.84444444444448,105.30000000000005,107.09999999999998,96.04444444444442,106.4444444444444,95.8,107.56666666666672
MIN,21,0,1,20181126,2018-2019,CLE,0.512,0.078,0.205,0.163,93.5,0.49925,0.11915,0.2438,0.2153,0.477,0.14800000000000002,0.225,0.151,0.49655,0.12515,0.27315,0.18815,0.509555556,0.135888889,0.250444444,0.197222222,99.41111111,0.503888889,0.116222222,0.283222222,0.170333333,94.76666667,0.483,0.124666667,0.277666667,0.146666667,94.0,0.4896666670000001,0.109,0.261,0.211666667,96.86666667,-240,-7.0,70.58823529,95,102,0.0,109.1,101.6,101.6,109.1,108.39999999999999,105.65555555555558,111.53333333333337,103.69999999999997,109.32222222222218,111.63333333333334,104.90000000000002,110.03333333333332
MIN,22,1,1,20181128,2018-2019,SAS,0.596,0.07,0.277,0.101,97.1,0.499857143,0.117190476,0.241952381,0.212809524,0.4370000000000001,0.163,0.255,0.149,0.502904762,0.108809524,0.23352381,0.204285714,0.504222222,0.129444444,0.246666667,0.20555555600000006,98.98888889,0.5056666670000001,0.108444444,0.246444444,0.199444444,98.31111111,0.5206666670000001,0.114333333,0.205333333,0.15433333300000002,100.0333333,0.493666667,0.082333333,0.261,0.173333333,96.33333333,-190,-4.0,65.51724138,89,128,1.0,131.8,91.6,91.6,131.8,107.96666666666664,103.93333333333335,112.46666666666671,101.43333333333332,110.25555555555553,117.11111111111111,108.2666666666667,123.23333333333328
MIN,23,1,0,20181201,2018-2019,BOS,0.506,0.14300000000000002,0.214,0.317,99.4,0.5042272729999999,0.115045455,0.243545455,0.207727273,0.5710000000000001,0.129,0.189,0.247,0.515,0.116681818,0.220590909,0.166045455,0.520222222,0.122111111,0.245444444,0.187222222,98.03333333,0.536222222,0.119111111,0.240333333,0.158111111,99.1,0.584333333,0.120666667,0.283333333,0.124666667,96.63333333,0.5166666670000001,0.083666667,0.28800000000000003,0.152666667,96.8,-125,-2.0,55.55555556,118,109,-1.0,109.7,118.7,118.7,109.7,111.04444444444442,101.38888888888891,117.40000000000005,96.46666666666665,112.13333333333334,104.41111111111107,122.89999999999993,108.56666666666668
MIN,24,1,1,20181203,2018-2019,HOU,0.506,0.129,0.325,0.244,92.0,0.504304348,0.11626087,0.24226087,0.212478261,0.507,0.195,0.194,0.21600000000000005,0.5374782610000001,0.12704347800000002,0.241521739,0.212347826,0.5111111110000001,0.116111111,0.238,0.186333333,97.58888889,0.5802222220000001,0.14077777800000002,0.254333333,0.241444444,96.4,0.571333333,0.122,0.211,0.209666667,97.16666667,0.5379999999999999,0.097,0.232,0.193666667,96.66666667,105,1.5,48.7804878,91,103,1.0,111.9,98.9,98.9,111.9,110.3333333333333,102.43333333333337,116.86666666666672,103.96666666666665,119.7777777777778,117.96666666666673,119.13333333333328,107.53333333333326
MIN,25,1,1,20181205,2018-2019,CHO,0.607,0.133,0.27,0.146,99.5,0.504375,0.116791667,0.245708333,0.213791667,0.469,0.087,0.245,0.122,0.526708333,0.10475,0.213583333,0.199333333,0.513,0.116,0.248111111,0.19,96.25555556,0.533333333,0.102444444,0.19,0.203222222,99.96666667,0.498333333,0.08566666699999999,0.208,0.145666667,99.66666667,0.536,0.114,0.272,0.220666667,96.16666667,-185,-4.5,64.9122807,104,121,1.0,121.7,104.6,104.6,121.7,111.3333333333333,102.73333333333336,117.80000000000003,103.06666666666665,112.76666666666667,112.83333333333329,108.39999999999999,120.13333333333333
MIN,26,0,0,20181208,2018-2019,POR,0.478,0.106,0.204,0.198,99.8,0.50848,0.11744,0.24668,0.21108,0.53,0.165,0.318,0.301,0.52236,0.12628,0.26184,0.211,0.5176666670000001,0.118555556,0.256333333,0.196555556,96.23333333,0.515222222,0.127444444,0.265,0.182555556,98.93333333,0.540666667,0.15466666699999998,0.259333333,0.204,99.2,0.539666667,0.135,0.269666667,0.235666667,96.96666667,110,2.0,47.61904762,113,105,-1.0,105.2,113.2,113.2,105.2,112.37777777777774,103.6555555555556,114.43333333333335,107.39999999999998,109.34444444444446,116.5222222222222,110.26666666666672,110.30000000000003
MIN,27,0,0,20181210,2018-2019,GSW,0.5,0.142,0.205,0.301,100.9,0.507307692,0.117,0.245038462,0.210576923,0.522,0.135,0.298,0.204,0.5626923079999999,0.129153846,0.233807692,0.209192308,0.519333333,0.109555556,0.253111111,0.200444444,96.87777778,0.555333333,0.127222222,0.226777778,0.213555556,98.91111111,0.598,0.128333333,0.206666667,0.230333333,99.5,0.530333333,0.122666667,0.266333333,0.196,97.1,460,10.5,17.85714286,116,108,1.0,107.1,115.0,115.0,107.1,113.77777777777774,104.41111111111115,112.93333333333335,105.56666666666665,114.7111111111111,111.94444444444443,120.60000000000007,109.7
MIN,28,0,0,20181212,2018-2019,SAC,0.586,0.095,0.293,0.226,100.3,0.507037037,0.117925926,0.243555556,0.213925926,0.6920000000000001,0.091,0.25,0.256,0.543740741,0.121481481,0.224666667,0.175148148,0.519333333,0.107777778,0.253111111,0.203,97.52222222,0.5555555560000001,0.114111111,0.249888889,0.189777778,101.0888889,0.569666667,0.118333333,0.242666667,0.175,98.63333333,0.528333333,0.127,0.226333333,0.215,100.0666667,-130,-2.0,56.52173913,141,130,-1.0,129.7,140.6,140.6,129.7,113.86666666666663,105.14444444444447,111.33333333333337,110.93333333333332,116.34444444444446,113.62222222222218,116.70000000000003,110.13333333333348
MIN,29,0,0,20181215,2018-2019,PHO,0.443,0.095,0.21600000000000005,0.146,100.2,0.509857143,0.117107143,0.245321429,0.214357143,0.506,0.132,0.268,0.17800000000000002,0.513892857,0.14825,0.184785714,0.17435714300000002,0.525888889,0.111,0.263888889,0.21,98.03333333,0.484222222,0.140444444,0.192777778,0.14177777800000002,98.35555556,0.514333333,0.159333333,0.172333333,0.156,97.0,0.521333333,0.114333333,0.234,0.241666667,100.3333333,-380,-8.0,79.16666667,107,99,-1.0,98.8,106.8,106.8,98.8,115.27777777777776,108.93333333333337,114.00000000000004,122.93333333333332,98.03333333333333,114.13333333333331,100.29999999999995,115.96666666666674
MIN,30,1,1,20181217,2018-2019,SAC,0.552,0.092,0.256,0.271,106.9,0.507551724,0.116344828,0.244310345,0.212,0.5,0.13,0.113,0.16699999999999998,0.542862069,0.119482759,0.221724138,0.176931034,0.526,0.110111111,0.245444444,0.204666667,98.07777778,0.560888889,0.110777778,0.246,0.180333333,101.7111111,0.584666667,0.092,0.204666667,0.219333333,105.1,0.5096666670000001,0.110666667,0.238,0.224333333,100.4666667,-315,-7.0,75.90361446,105,132,1.0,123.5,98.2,98.2,123.5,113.88888888888886,110.11111111111114,111.86666666666672,120.8,117.45555555555558,112.19999999999996,122.90000000000003,118.50000000000013
MIN,31,1,0,20181219,2018-2019,DET,0.481,0.057,0.234,0.233,98.0,0.509033333,0.115533333,0.2447,0.213966667,0.596,0.109,0.174,0.181,0.497166667,0.121966667,0.2585,0.2055,0.530444444,0.111666667,0.251111111,0.216666667,99.56666667,0.505222222,0.132222222,0.253555556,0.18911111100000005,98.85555556,0.519333333,0.12866666699999998,0.228333333,0.162666667,95.26666667,0.527,0.094,0.255,0.214333333,102.4666667,-200,-5.5,66.66666667,129,123,-1.0,113.7,119.3,119.3,113.7,115.48888888888888,109.73333333333336,117.33333333333337,115.19999999999999,105.67777777777775,111.58888888888893,107.03333333333335,110.66666666666674
MIN,32,0,0,20181221,2018-2019,SAS,0.434,0.11,0.188,0.313,97.9,0.508129032,0.113645161,0.244354839,0.214580645,0.638,0.14400000000000002,0.268,0.149,0.5225483870000001,0.109677419,0.220774194,0.206032258,0.5176666670000001,0.110222222,0.246333333,0.231333333,99.66666667,0.569555556,0.110444444,0.193333333,0.211,98.06666667,0.58,0.105333333,0.172,0.238,94.2,0.4920000000000001,0.081333333,0.235333333,0.216666667,101.7,155,4.0,39.21568627,124,98,-1.0,100.1,126.7,126.7,100.1,113.47777777777777,112.81111111111115,112.00000000000004,108.09999999999998,118.25555555555553,108.58888888888887,120.33333333333337,99.56666666666662
MIN,33,0,1,20181223,2018-2019,OKC,0.578,0.13699999999999998,0.14300000000000002,0.217,101.8,0.5058125,0.11353125,0.24259375,0.21765625,0.528,0.115,0.209,0.189,0.5116875,0.12465625,0.269875,0.19384375,0.5096666670000001,0.106555556,0.243444444,0.230888889,99.5,0.525555556,0.136555556,0.267444444,0.209777778,103.7,0.5379999999999999,0.130666667,0.250666667,0.171,105.26666670000002,0.489,0.08633333300000001,0.226,0.272333333,100.9333333,-140,7.5,58.33333333,112,114,1.0,112.0,110.0,110.0,112.0,112.4111111111111,113.70000000000002,112.43333333333338,114.7333333333333,110.06666666666663,105.83333333333331,110.9666666666667,105.56666666666659
MIN,34,0,1,20181226,2018-2019,CHI,0.5539999999999999,0.098,0.267,0.172,97.9,0.508,0.114242424,0.239575758,0.217636364,0.442,0.08900000000000001,0.231,0.105,0.496939394,0.13727272699999998,0.165848485,0.181545455,0.5176666670000001,0.107444444,0.223222222,0.227888889,100.5888889,0.491555556,0.148333333,0.178222222,0.154777778,95.8,0.48,0.117333333,0.229666667,0.157,92.56666667,0.497666667,0.101333333,0.188333333,0.254333333,99.23333333,-190,-4.5,65.51724138,94,119,1.0,121.6,96.0,96.0,121.6,112.4222222222222,114.93333333333334,108.60000000000004,118.66666666666664,97.25555555555553,108.48888888888891,100.73333333333329,106.1666666666667
MIN,35,1,0,20181228,2018-2019,ATL,0.505,0.109,0.281,0.214,100.5,0.5093529410000001,0.113764706,0.240382353,0.216294118,0.55,0.175,0.354,0.13,0.513264706,0.153647059,0.23194117600000005,0.200382353,0.511777778,0.103555556,0.222888889,0.230777778,100.4111111,0.5367777779999999,0.161222222,0.29233333300000003,0.199222222,102.6222222,0.526666667,0.15833333300000002,0.307666667,0.16899999999999998,101.5333333,0.522,0.115,0.199333333,0.234,99.2,-440,-10.0,81.48148148,123,120,-1.0,108.2,110.9,110.9,108.2,112.4111111111111,113.9777777777778,111.23333333333336,110.89999999999998,109.48888888888898,112.10000000000004,108.50000000000001,109.23333333333335
MIN,36,0,1,20181230,2018-2019,MIA,0.447,0.083,0.327,0.309,99.7,0.509228571,0.113628571,0.241542857,0.216228571,0.456,0.157,0.34700000000000003,0.244,0.5047714289999999,0.125685714,0.26,0.190085714,0.514777778,0.103888889,0.231444444,0.232555556,100.4888889,0.506555556,0.118333333,0.269111111,0.168111111,93.77777778,0.542666667,0.114666667,0.244666667,0.149333333,95.3,0.545666667,0.114666667,0.230333333,0.201,100.0666667,150,4.0,40.0,104,113,1.0,113.4,104.3,104.3,113.4,112.74444444444443,113.72222222222224,113.93333333333335,105.63333333333331,109.54444444444442,105.99999999999997,114.2333333333333,109.39999999999993
MIN,37,0,0,20181231,2018-2019,NOP,0.511,0.064,0.267,0.204,96.2,0.5075,0.112777778,0.243916667,0.218805556,0.598,0.135,0.289,0.218,0.530055556,0.124055556,0.256,0.215722222,0.508888889,0.097333333,0.245,0.233444444,100.3555556,0.513777778,0.114666667,0.241777778,0.192111111,100.6555556,0.504,0.094,0.271,0.243333333,101.1333333,0.502,0.096666667,0.291666667,0.231666667,99.36666667,185,5.5,35.0877193,123,114,-1.0,118.5,127.9,127.9,118.5,113.44444444444443,112.53333333333336,114.40000000000002,103.7333333333333,110.31111111111106,113.53333333333332,115.59999999999997,117.43333333333328
MIN,38,0,0,20190102,2018-2019,BOS,0.518,0.131,0.211,0.179,95.5,0.507594595,0.111459459,0.24454054100000006,0.218405405,0.6709999999999999,0.162,0.103,0.171,0.531486486,0.115675676,0.221486486,0.179027027,0.500555556,0.093888889,0.242111111,0.231,99.9,0.54,0.116555556,0.195,0.205333333,98.07777778,0.6073333329999999,0.144666667,0.169333333,0.176666667,96.36666667,0.4876666670000001,0.08533333300000001,0.291666667,0.242333333,98.8,200,6.0,33.33333333,115,102,-1.0,106.8,120.4,120.4,106.8,112.19999999999999,111.12222222222225,113.36666666666667,114.36666666666663,112.67777777777775,113.52222222222218,116.93333333333321,112.29999999999997
