Unnamed: 0,Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
1189,DET,42,1,0,20180115,2017-2018,CHO,0.576,0.15,0.07,0.093,0.511609756,0.12202439,0.229804878,0.167902439,0.571,0.132,0.205,0.262,0.492097561,0.114829268,0.225414634,0.23397561,0.503111111,0.108222222,0.230555556,0.226333333,103.2,0.497,0.115666667,0.156333333,0.235,96.3,96.08888889,0.514555556,0.111555556,0.205555556,0.155888889,93.48888889,0.521666667,0.110333333,0.266666667,0.136666667,96.76666667,-150,-3,60,107,118,-1,103.7,114.4,114.4,103.7,107.9111111,105.6222222,113.0333333,103,110.0333333,106.8444444,104.1,105
1190,DET,43,0,0,20180117,2017-2018,TOR,0.477,0.129,0.229,0.08,0.513142857,0.122690476,0.226,0.166119048,0.494,0.182,0.279,0.213,0.53547619,0.116214286,0.2305,0.216642857,0.524444444,0.093777778,0.256333333,0.198666667,95.5,0.519666667,0.094,0.33,0.216333333,100.7666667,98.78888889,0.514888889,0.117,0.177444444,0.148555556,95.35555556,0.552333333,0.125333333,0.199,0.099666667,98.6,335,8.5,22.98850575,91,96,1,95.3,100.5,100.5,95.3,105.6777778,107.6666667,110.4,102.9333333,117.6,109.5444444,122.6666667,113.7333333
1191,DET,44,1,0,20180119,2017-2018,WAS,0.563,0.133,0.212,0.275,0.512302326,0.122837209,0.226069767,0.164116279,0.598,0.122,0.222,0.293,0.522348837,0.122,0.226860465,0.204139535,0.558333333,0.128888889,0.219555556,0.192111111,95.7,0.575666667,0.145,0.242,0.158,97.53333333,97.65555556,0.517444444,0.115888889,0.182,0.144666667,95.22222222,0.521333333,0.129333333,0.192,0.097666667,98.16666667,105,1,48.7804878,112,122,-1,117,127.5,127.5,117,106.0444444,107.1111111,102.9,108.8666667,113.4,110.1111111,115.1666667,112.3
1192,DET,45,1,0,20180121,2017-2018,BRK,0.472,0.058,0.152,0.167,0.513454545,0.123068182,0.22575,0.166636364,0.544,0.145,0.163,0.175,0.504181818,0.1325,0.220704545,0.211477273,0.475777778,0.131333333,0.2,0.204666667,94.9,0.483333333,0.114666667,0.233333333,0.233333333,98.63333333,97.48888889,0.525111111,0.118333333,0.189666667,0.157444444,95.67777778,0.538666667,0.137333333,0.170333333,0.149333333,98.13333333,-245,-6,71.01449275,100,101,-1,105.4,106.4,106.4,105.4,107.7555556,111.6888889,105.3333333,114.1333333,100.8555556,106.6666667,106.9,112.1
1193,DET,46,1,0,20180124,2017-2018,UTA,0.428,0.153,0.3,0.124,0.512533333,0.121622222,0.224111111,0.166644444,0.448,0.12,0.176,0.125,0.517533333,0.131177778,0.199266667,0.193377778,0.520777778,0.125333333,0.200666667,0.178,95,0.554666667,0.122666667,0.240666667,0.192666667,94.36666667,94.92222222,0.518777778,0.115,0.192333333,0.159222222,95.81111111,0.504,0.106666667,0.197666667,0.174,95.36666667,-130,-2,56.52173913,95,98,-1,90.6,93.5,93.5,90.6,107.1333333,110.3444444,105.9,111.4666667,107.6666667,110.6888889,116.3333333,117.0333333
1194,DET,47,1,0,20180127,2017-2018,OKC,0.536,0.145,0.302,0.214,0.510695652,0.122304348,0.22576087,0.165717391,0.559,0.08,0.302,0.183,0.514130435,0.124782609,0.278456522,0.183173913,0.541333333,0.119,0.297666667,0.152666667,95.4,0.556,0.132,0.408,0.149333333,99.46666667,97.41111111,0.518666667,0.118444444,0.211777778,0.157333333,96.21111111,0.487666667,0.114666667,0.221333333,0.188666667,95.2,140,3.5,41.66666667,108,121,-1,113.3,126.9,126.9,113.3,107.7111111,106.8777778,104.3333333,109.1333333,115.0333333,107.2222222,119.1333333,100.6666667
1195,DET,48,0,0,20180128,2017-2018,CLE,0.495,0.056,0.146,0.105,0.511234043,0.122787234,0.227382979,0.166744681,0.596,0.096,0.1,0.265,0.546446809,0.130042553,0.199468085,0.223468085,0.525777778,0.137,0.203222222,0.213888889,98.3,0.580333333,0.163,0.150333333,0.243333333,101.8333333,100.5,0.513,0.122111111,0.229444444,0.151444444,96.66666667,0.478666667,0.118666667,0.251333333,0.168333333,95.1,295,8,25.3164557,104,121,-1,105.8,123.1,123.1,105.8,107.1555556,108.6888889,103.1,108.9333333,107.7555556,118.7444444,111.5333333,120.7
1196,DET,49,1,1,20180130,2017-2018,CLE,0.575,0.087,0.19,0.194,0.510895833,0.121395833,0.2256875,0.165458333,0.53,0.133,0.152,0.298,0.547479167,0.129333333,0.197395833,0.224333333,0.527555556,0.132555556,0.180555556,0.217333333,104.8,0.588,0.152,0.158,0.249333333,98.26666667,99.33333333,0.514222222,0.116666667,0.215333333,0.140444444,96.73333333,0.486333333,0.118,0.249333333,0.147666667,96.23333333,105,2,48.7804878,125,114,1,119.3,108.8,108.8,119.3,106.5111111,109.6333333,103.2333333,114.5,108.0555556,117.5333333,114.6333333,110.7
1197,DET,50,1,1,20180201,2017-2018,MEM,0.507,0.071,0.093,0.355,0.512204082,0.120693878,0.224959184,0.166040816,0.458,0.081,0.213,0.146,0.505571429,0.132265306,0.216673469,0.221571429,0.517,0.142666667,0.243333333,0.209666667,95.8,0.536666667,0.172,0.252333333,0.162333333,96.56666667,94.63333333,0.514777778,0.113333333,0.208666667,0.152444444,97.62222222,0.535333333,0.096,0.212666667,0.171,99.5,-400,-8.5,80,104,102,-1,108.6,106.5,106.5,108.6,106.6777778,112.5333333,112.8,119.6,108.4666667,108.7222222,105.1,112.5666667
1198,DET,51,1,1,20180203,2017-2018,MIA,0.577,0.157,0.333,0.167,0.5121,0.1197,0.22232,0.16982,0.56,0.105,0.163,0.055,0.52552,0.13492,0.19988,0.17328,0.514222222,0.132666667,0.198444444,0.170666667,95.1,0.492666667,0.133666667,0.231333333,0.166666667,91.03333333,93.56666667,0.514333333,0.109111111,0.188222222,0.178555556,97.62222222,0.525666667,0.071333333,0.143,0.218,99.63333333,-130,-2,56.52173913,111,107,1,116.8,112.5,112.5,116.8,106.5555556,111.9555556,111.2333333,112.8,104.7888889,103.4555556,101.9333333,98.23333333
1199,DET,52,1,1,20180205,2017-2018,POR,0.585,0.13,0.238,0.091,0.513372549,0.120431373,0.224490196,0.169764706,0.447,0.118,0.241,0.074,0.515509804,0.125352941,0.229117647,0.19472549,0.555888889,0.119666667,0.235,0.181666667,95.6,0.547666667,0.131333333,0.244333333,0.214,96.86666667,94.88888889,0.514444444,0.109888889,0.217444444,0.186777778,96.72222222,0.553,0.105,0.205333333,0.238666667,98.56666667,-125,-2,55.55555556,111,91,1,116.2,95.2,95.2,116.2,108.0111111,111.7444444,114.9,109.2666667,116.8333333,110.1444444,115.3,102.2
1200,DET,53,1,1,20180207,2017-2018,BRK,0.527,0.064,0.16,0.196,0.51475,0.120615385,0.22475,0.16825,0.528,0.166,0.174,0.122,0.506192308,0.132634615,0.219326923,0.210365385,0.507666667,0.129333333,0.210888889,0.218555556,102.5,0.525,0.136,0.246333333,0.210666667,92.93333333,94.43333333,0.526444444,0.11,0.218444444,0.188,96.73333333,0.556333333,0.119333333,0.221333333,0.204333333,95.5,-400,-9,80,115,106,0,112.1,103.4,103.4,112.1,110.3333333,111.1555556,113.8666667,104.7333333,107.1,114.0111111,110.9,118.5
1201,DET,54,1,0,20180209,2017-2018,LAC,0.466,0.086,0.14,0.148,0.514981132,0.11954717,0.223528302,0.168773585,0.516,0.084,0.298,0.154,0.525018868,0.129754717,0.226226415,0.226396226,0.518777778,0.120555556,0.188666667,0.229111111,93.2,0.520666667,0.107333333,0.219666667,0.180666667,97.66666667,100.0111111,0.522444444,0.102333333,0.212666667,0.179222222,97.48888889,0.563,0.117,0.243666667,0.151333333,97.73333333,-165,-3.5,62.26415094,95,108,-1,101.9,115.9,115.9,101.9,109.7888889,108.4777778,115.0333333,103.7,108.3777778,107.6555556,111,102.0666667
1202,DET,55,0,0,20180211,2017-2018,ATL,0.536,0.133,0.279,0.313,0.514074074,0.118925926,0.221981481,0.168388889,0.551,0.121,0.125,0.41,0.51762963,0.1375,0.222981481,0.192277778,0.527222222,0.139888889,0.204777778,0.211111111,99.1,0.512333333,0.126666667,0.204666667,0.247333333,97.1,96.63333333,0.521777778,0.105444444,0.211333333,0.177111111,97.3,0.526,0.093333333,0.179333333,0.145,97.1,-155,-3.5,60.78431373,115,118,-1,116,119.1,119.1,116,109.4,109.5333333,110.0666667,104.8333333,108.6111111,111.4333333,108.8,101.7333333
1203,DET,56,1,0,20180212,2017-2018,NOP,0.416,0.114,0.246,0.253,0.514472727,0.119181818,0.223018182,0.171018182,0.51,0.093,0.2,0.16,0.545072727,0.135654545,0.195745455,0.198345455,0.519666667,0.127555556,0.166777778,0.157777778,105.7,0.49,0.112666667,0.177,0.131666667,101.0333333,101.1222222,0.533777778,0.103222222,0.209,0.198111111,97.75555556,0.509666667,0.094333333,0.193,0.219,98.26666667,-145,-3,59.18367347,103,118,-1,97.4,111.6,111.6,97.4,112.2222222,112.3777778,110,112.8,104.2666667,109.0555556,100.9333333,111.8666667
1204,DET,57,1,1,20180214,2017-2018,ATL,0.5,0.145,0.222,0.253,0.512714286,0.119089286,0.223428571,0.172482143,0.461,0.102,0.178,0.18,0.517642857,0.137375,0.221857143,0.191535714,0.532888889,0.136666667,0.195222222,0.218888889,97.7,0.53,0.130666667,0.201666667,0.178666667,96.86666667,96.34444444,0.520444444,0.099777778,0.202777778,0.202444444,98.9,0.472666667,0.111,0.221666667,0.238,99.33333333,-335,-8.5,77.01149425,104,98,-1,106.4,100.3,100.3,106.4,110.4555556,110.6777778,105.1,115.5333333,109.7444444,114.6444444,107.7333333,104.9
1205,DET,58,1,0,20180223,2017-2018,BOS,0.494,0.121,0.273,0.165,0.512491228,0.11954386,0.223403509,0.173894737,0.582,0.106,0.233,0.129,0.51722807,0.12377193,0.206175439,0.185333333,0.510111111,0.113888889,0.205,0.181888889,92.3,0.465666667,0.134333333,0.201,0.211666667,94.36666667,95.76666667,0.521,0.109666667,0.211222222,0.218888889,98.83333333,0.484,0.130666667,0.249,0.273,100.8333333,103,1,49.26108374,98,110,-1,106.2,119.1,119.1,106.2,110.5222222,108.1444444,106.6,110.3333333,107.7888889,104.7888889,99.5,106.7333333
1206,DET,59,0,0,20180225,2017-2018,CHO,0.518,0.157,0.19,0.118,0.512172414,0.119568966,0.224258621,0.173741379,0.568,0.155,0.283,0.159,0.498810345,0.111517241,0.225672414,0.230103448,0.525222222,0.101888889,0.218777778,0.204,100.1,0.511666667,0.118333333,0.238666667,0.181666667,97.36666667,96.03333333,0.512,0.113444444,0.220444444,0.215666667,97.44444444,0.47,0.126666667,0.247,0.223666667,98.56666667,165,4,37.73584906,98,114,-1,97.9,113.9,113.9,97.9,109.0666667,109.2888889,103.3333333,110.3333333,113.5,114.9888889,109,109.9
1207,DET,60,0,0,20180226,2017-2018,TOR,0.42,0.112,0.241,0.16,0.512271186,0.12020339,0.223677966,0.17279661,0.631,0.166,0.171,0.275,0.538762712,0.115559322,0.224830508,0.207491525,0.573444444,0.100333333,0.181555556,0.175666667,100.1,0.585666667,0.112666667,0.134333333,0.224,98.53333333,97.01111111,0.513222222,0.123,0.231222222,0.189333333,97.92222222,0.504,0.141,0.228333333,0.178666667,96.7,525,11,16,94,123,-1,93.9,122.8,122.8,93.9,107.8777778,110.1111111,103.5,111.1,119.8333333,101.7333333,119.2333333,102.5333333
1208,DET,61,1,1,20180228,2017-2018,MIL,0.489,0.079,0.431,0.179,0.510733333,0.120066667,0.223966667,0.172583333,0.438,0.132,0.146,0.315,0.531033333,0.1246,0.195816667,0.2296,0.525666667,0.131333333,0.228333333,0.224333333,89.2,0.521333333,0.136333333,0.227333333,0.279666667,97.56666667,95.91111111,0.495777778,0.118,0.221,0.188555556,98.47777778,0.477333333,0.13,0.234666667,0.147666667,97.5,-130,-2,56.52173913,110,87,1,123.3,97.5,97.5,123.3,105.3333333,111.2555556,99.33333333,118.6,110.3444444,107.5888889,110.7666667,111.5
1209,DET,62,0,0,20180302,2017-2018,ORL,0.5,0.12,0.255,0.152,0.510377049,0.119393443,0.227360656,0.172688525,0.587,0.145,0.189,0.163,0.523590164,0.128836066,0.201918033,0.187934426,0.526444444,0.122777778,0.192444444,0.199,91.7,0.538333333,0.125,0.170333333,0.175333333,97.3,96.86666667,0.485111111,0.112333333,0.242444444,0.198333333,97.76666667,0.475666667,0.116,0.287333333,0.152333333,96.46666667,-145,-2.5,59.18367347,106,115,-1,104.7,113.6,113.6,104.7,106.1222222,111.5111111,105.0333333,111.4,108.9888889,112.5888889,107.5666667,118.2666667
1210,DET,63,0,0,20180303,2017-2018,MIA,0.455,0.155,0.362,0.169,0.510209677,0.119403226,0.227806452,0.172354839,0.524,0.121,0.341,0.232,0.520322581,0.131483871,0.209419355,0.175870968,0.501333333,0.114666667,0.260333333,0.202333333,92.5,0.518,0.108,0.291,0.206,96.56666667,96.93333333,0.482111111,0.118555556,0.253,0.193444444,96.56666667,0.469666667,0.103666667,0.309,0.163666667,93.66666667,190,5,34.48275862,96,105,-1,103.8,113.5,113.5,103.8,105.3,112.6444444,107.3,111.3,109.7333333,109.8777778,114.0333333,110.8333333
1211,DET,64,0,0,20180305,2017-2018,CLE,0.46,0.105,0.16,0.115,0.509333333,0.119968254,0.229936508,0.172301587,0.557,0.128,0.256,0.159,0.546126984,0.125619048,0.196857143,0.216031746,0.548888889,0.108555556,0.225444444,0.168888889,95.7,0.532333333,0.099333333,0.249666667,0.175,94.36666667,97.01111111,0.480888889,0.126222222,0.277666667,0.195777778,96.48888889,0.481333333,0.118,0.349333333,0.166666667,91.13333333,250,7,28.57142857,90,112,-1,94,117,117,94,105.5111111,112.3777778,110.6,108.2,115.1777778,111.1,115.1666667,114.6
1212,DET,65,1,0,20180307,2017-2018,TOR,0.561,0.138,0.2,0.2,0.5085625,0.119734375,0.22884375,0.17140625,0.505,0.075,0.208,0.188,0.537015625,0.114375,0.224796875,0.20996875,0.542,0.101555556,0.185666667,0.229777778,95.7,0.480666667,0.105666667,0.250333333,0.253,95.96666667,96.38888889,0.472444444,0.123111111,0.264444444,0.173777778,96.11111111,0.471666667,0.126666667,0.259,0.145333333,93.3,175,5,36.36363636,119,121,1,112.6,114.5,114.5,112.6,103.0666667,112.1444444,100.8333333,114.7,115.8555556,104.8888889,110.7333333,102.7333333
1213,DET,66,1,1,20180309,2017-2018,CHI,0.525,0.152,0.256,0.173,0.509369231,0.120015385,0.2284,0.171846154,0.403,0.118,0.204,0.086,0.500123077,0.1196,0.197169231,0.167415385,0.491333333,0.124777778,0.204111111,0.165666667,94.7,0.491,0.140333333,0.207666667,0.183333333,95.7,98.42222222,0.488555556,0.125777778,0.259333333,0.167888889,95,0.492,0.132666667,0.240666667,0.161333333,94.63333333,-350,-8,77.77777778,99,83,1,104.6,87.7,87.7,104.6,104.7555556,112.4666667,103.4666667,115,102.2555556,112.3666667,101.0666667,109.3666667
1214,DET,67,0,0,20180313,2017-2018,UTA,0.406,0.161,0.163,0.175,0.509606061,0.1205,0.228818182,0.171863636,0.638,0.203,0.314,0.171,0.523515152,0.132787879,0.206954545,0.201621212,0.512111111,0.145,0.215555556,0.208666667,95.8,0.559,0.148666667,0.189,0.172666667,91.6,94.05555556,0.491333333,0.126555556,0.263111111,0.159,94.66666667,0.515333333,0.131666667,0.205333333,0.162666667,95.36666667,300,8,25,79,110,-1,82.4,114.8,114.8,82.4,104.5555556,111.0666667,103.7333333,106.4,103.6111111,97.24444444,106.6666667,88.1
1215,DET,68,0,0,20180315,2017-2018,DEN,0.554,0.1,0.205,0.12,0.508059701,0.121104478,0.227835821,0.171910448,0.576,0.134,0.238,0.259,0.53661194,0.132149254,0.256880597,0.194955224,0.572777778,0.127777778,0.25,0.212222222,99.9,0.596333333,0.120333333,0.239,0.215,97.6,98.55555556,0.481555556,0.131,0.250888889,0.160111111,95.05555556,0.497333333,0.150333333,0.206333333,0.182666667,95.4,280,7.5,26.31578947,113,120,1,113.1,120.1,120.1,113.1,101.9111111,110.5888889,99.86666667,105.6666667,119.8,116.2,124,113.7
1216,DET,69,0,0,20180317,2017-2018,POR,0.45,0.119,0.167,0.188,0.508735294,0.120794118,0.2275,0.171147059,0.483,0.104,0.205,0.184,0.514823529,0.121558824,0.228617647,0.200838235,0.517444444,0.108555556,0.257222222,0.241666667,92.9,0.545333333,0.090666667,0.276666667,0.231,95.23333333,97.66666667,0.485555556,0.124666667,0.252555556,0.160333333,95.03333333,0.495,0.137666667,0.208,0.156,96.8,350,8,22.22222222,87,100,-1,93.7,107.7,107.7,93.7,103.6,111.2777778,100.0333333,107.5333333,115.1666667,102.9222222,123.6666667,109.3
1217,DET,70,0,1,20180319,2017-2018,SAC,0.557,0.092,0.162,0.228,0.507884058,0.120768116,0.226623188,0.171391304,0.489,0.124,0.174,0.045,0.505492754,0.124376812,0.215826087,0.147463768,0.492777778,0.102666667,0.214555556,0.157444444,92.6,0.496,0.074,0.189666667,0.187333333,95.4,94.62222222,0.488888889,0.125444444,0.244333333,0.163444444,94.23333333,0.47,0.126666667,0.178333333,0.161,96.2,-145,-2.5,59.18367347,106,90,1,114.5,97.2,97.2,114.5,103.5777778,109.6,96.4,114.2,106.6888889,112.5,110.5666667,120.0333333
1218,DET,71,0,1,20180320,2017-2018,PHO,0.521,0.071,0.245,0.144,0.508585714,0.120357143,0.2257,0.1722,0.417,0.161,0.24,0.144,0.495457143,0.132771429,0.225957143,0.212214286,0.493888889,0.134888889,0.198222222,0.191333333,99.9,0.486666667,0.154,0.178666667,0.205666667,105.4333333,104.0333333,0.496444444,0.126888889,0.214444444,0.168888889,94.61111111,0.520333333,0.103666667,0.178,0.178666667,95.13333333,-250,-6,71.42857143,115,88,1,115.1,88.1,88.1,115.1,102.6,109.5666667,107.1,108.3333333,102.0333333,114.6222222,98.26666667,116.1666667
1219,DET,72,0,0,20180322,2017-2018,HOU,0.453,0.127,0.286,0.105,0.508760563,0.119661972,0.225971831,0.171802817,0.414,0.097,0.194,0.182,0.555971831,0.121323944,0.218450704,0.245295775,0.566777778,0.118666667,0.231111111,0.236222222,95,0.585,0.086333333,0.225666667,0.25,92.13333333,94.1,0.498777778,0.121444444,0.213333333,0.168,95.52222222,0.509333333,0.094,0.191333333,0.186666667,95.13333333,900,12.5,10,96,100,1,91.5,95.4,95.4,91.5,103.7555556,106.7333333,107.7666667,97.66666667,118.4444444,108.9,126.9,120.0666667
1220,DET,73,1,1,20180324,2017-2018,CHI,0.586,0.12,0.286,0.172,0.507986111,0.119763889,0.226805556,0.170875,0.459,0.106,0.275,0.062,0.499763889,0.117805556,0.201958333,0.169930556,0.497666667,0.111444444,0.244666667,0.193666667,94.7,0.456333333,0.118666667,0.266333333,0.205,96.83333333,97.45555556,0.498555556,0.118333333,0.204888889,0.160888889,95.8,0.510333333,0.096666667,0.231,0.159,95.83333333,-1000,-11.5,90.90909091,117,95,1,123.6,100.4,100.4,123.6,102.3888889,104.7222222,107.0333333,93.56666667,109.0444444,117.5555556,103.3333333,125.2666667
1221,DET,74,1,1,20180326,2017-2018,LAL,0.505,0.062,0.196,0.11,0.509054795,0.119767123,0.227616438,0.170890411,0.506,0.094,0.13,0.235,0.518,0.133589041,0.234082192,0.185684932,0.526,0.126777778,0.225,0.203333333,100,0.527,0.111666667,0.185666667,0.228666667,98.8,99.03333333,0.512555556,0.12,0.218888889,0.167222222,95.68888889,0.52,0.106,0.272333333,0.140333333,96.53333333,-185,-4.5,64.9122807,112,106,1,112,106,106,112,105.6777778,102.8777778,110.0666667,94.63333333,110.1888889,111.3666667,111.5,111.9
1222,DET,75,1,1,20180329,2017-2018,WAS,0.524,0.147,0.244,0.179,0.509,0.118986486,0.227189189,0.170067568,0.449,0.136,0.261,0.135,0.527243243,0.127797297,0.236432432,0.202135135,0.534555556,0.132888889,0.244,0.204666667,96.1,0.541,0.146,0.255666667,0.161666667,95.5,94.84444444,0.506333333,0.111555556,0.218444444,0.157222222,96.16666667,0.514666667,0.103,0.256,0.129,96.56666667,-118,-1,54.12844037,103,92,1,107.1,95.7,95.7,107.1,105.6111111,101.9333333,109.0333333,100.6,110.6666667,112.6111111,109.1666667,109.9666667
1223,DET,76,0,1,20180331,2017-2018,NYK,0.576,0.087,0.244,0.2,0.5092,0.11936,0.227413333,0.170186667,0.544,0.127,0.214,0.11,0.511533333,0.129986667,0.244266667,0.177546667,0.520333333,0.112888889,0.244555556,0.140888889,95.4,0.519,0.101,0.232666667,0.127666667,95.76666667,96.82222222,0.506222222,0.111,0.217111111,0.157888889,96.32222222,0.538333333,0.109666667,0.242,0.153666667,96.93333333,-160,-3.5,61.53846154,115,109,1,120.5,114.2,114.2,120.5,105.8888889,102.8222222,114.2333333,100.7,110.7888889,115.1333333,111.7,114.5
1224,DET,77,0,1,20180401,2017-2018,BRK,0.494,0.084,0.227,0.298,0.510078947,0.118934211,0.227631579,0.170578947,0.494,0.114,0.122,0.115,0.511605263,0.127263158,0.215447368,0.206789474,0.538888889,0.109333333,0.196888889,0.234222222,96.5,0.524333333,0.096666667,0.184,0.237666667,95.93333333,97.18888889,0.525111111,0.102777778,0.226111111,0.160666667,96.27777778,0.535,0.098666667,0.228,0.163,97.16666667,-118,-1,54.12844037,108,96,1,111.9,99.4,99.4,111.9,110.1222222,102.7555556,113.2,105.3,113.5444444,115.3222222,112.9666667,112.6
1225,DET,78,1,0,20180404,2017-2018,PHI,0.534,0.148,0.196,0.159,0.50987013,0.118480519,0.227623377,0.172233766,0.567,0.118,0.175,0.157,0.53387013,0.143025974,0.250480519,0.205506494,0.557555556,0.124222222,0.221333333,0.160444444,102.6,0.556,0.115666667,0.176333333,0.107666667,103.4666667,103.1888889,0.518444444,0.101,0.228555556,0.180444444,95.9,0.531333333,0.106,0.238333333,0.225666667,96,-103,1,50.73891626,108,115,-1,105.3,112.1,112.1,105.3,109.9888889,100.4555556,113.1666667,103.1,112.8444444,96.75555556,109.9666667,92.83333333
1226,DET,79,1,1,20180406,2017-2018,DAL,0.565,0.1,0.143,0.098,0.510179487,0.118858974,0.227217949,0.172064103,0.505,0.107,0.189,0.141,0.516820513,0.11175641,0.175538462,0.169141026,0.516666667,0.106777778,0.155,0.136666667,92.1,0.514,0.117666667,0.13,0.112333333,96,96.2,0.527777778,0.104222222,0.231777778,0.177222222,96.97777778,0.534666667,0.106333333,0.222333333,0.219,98.16666667,-360,-7.5,78.26086957,113,106,-1,111.1,104.2,104.2,111.1,111.2777778,100.9444444,112.5666667,108.5666667,105.3,109.9333333,101.7333333,104.0333333
1227,DET,80,0,0,20180408,2017-2018,MEM,0.532,0.104,0.286,0.194,0.510873418,0.118620253,0.226151899,0.171126582,0.675,0.114,0.25,0.217,0.498037975,0.135822785,0.221518987,0.202265823,0.489555556,0.138444444,0.231111111,0.143555556,96.3,0.478,0.156,0.235666667,0.125,97.26666667,95.63333333,0.528666667,0.105111111,0.229666667,0.162777778,96.92222222,0.531,0.110666667,0.188666667,0.185,97.06666667,-220,-5.5,68.75,117,130,-1,121.5,135,135,121.5,110.9,101.7222222,109.4333333,105.2333333,101.0888889,114.9888889,98.1,112.7666667
1228,DET,81,1,0,20180409,2017-2018,TOR,0.506,0.033,0.091,0.244,0.5111375,0.1184375,0.2269,0.1714125,0.598,0.092,0.216,0.046,0.5402,0.1166,0.229325,0.2035875,0.543333333,0.114666667,0.213,0.151888889,87.5,0.526666667,0.143,0.206,0.138,95.36666667,95.93333333,0.529888889,0.108777778,0.234222222,0.168333333,96.52222222,0.543666667,0.117333333,0.208333333,0.150333333,97,155,3.5,39.21568627,98,108,-1,112,123.5,123.5,112,111.6111111,106.9333333,112.6333333,117.1,112.4333333,109.4444444,104.7333333,87.83333333
1229,DET,82,0,1,20180411,2017-2018,CHI,0.612,0.105,0.2,0.112,0.511074074,0.117382716,0.225222222,0.172308642,0.436,0.161,0.231,0.14,0.499061728,0.119802469,0.203061728,0.166197531,0.493444444,0.135777778,0.211888889,0.136333333,96.4,0.513666667,0.146666667,0.170333333,0.133333333,101.3666667,99.34444444,0.535777778,0.098333333,0.212555556,0.183777778,95.68888889,0.534333333,0.079,0.173333333,0.178666667,91.96666667,-125,-1.5,55.55555556,119,87,1,123.4,90.2,90.2,123.4,113.8888889,110.0555556,114.8666667,120.9,100.8555556,109.2111111,100.4333333,114.7666667
1230,ATL,1,0,1,20171018,2017-2018,DAL,0.559,0.114,0.304,0.128,,,,,0.541,0.136,0.2,0.209,,,,,,,,,98.6,,,,,,,,,,,,,,,,,220,6.5,31.25,117,111,1,118.7,112.6,112.6,118.7,,,,,,,,
1231,ATL,2,0,0,20171020,2017-2018,CHO,0.416,0.114,0.118,0.126,0.559,0.114,0.304,0.128,0.494,0.175,0.273,0.279,0.459,0.165,0.073,0.315,,,,,105.4,,,,,,,,,,,,,,,,,200,6,33.33333333,91,109,-1,86.3,103.4,103.4,86.3,,,,,,,,
1232,ATL,3,0,0,20171022,2017-2018,BRK,0.378,0.127,0.296,0.351,0.4875,0.114,0.211,0.127,0.534,0.15,0.289,0.264,0.546,0.15,0.288,0.2905,,,,,104.6,,,,,,,,,,,,,,,,,125,2.5,44.44444444,104,116,-1,99.5,110.9,110.9,99.5,,,,,,,,
1233,ATL,4,0,0,20171023,2017-2018,MIA,0.52,0.192,0.162,0.184,0.451,0.118333333,0.239333333,0.201666667,0.541,0.17,0.222,0.141,0.538,0.136,0.2,0.120666667,,,,,98.3,0.538,0.136,0.2,0.120666667,101.1333333,,,,,,,0.451,0.118333333,0.239333333,0.201666667,102.8666667,500,9,16.66666667,93,104,-1,94.6,105.8,105.8,94.6,,,101.5,108.9666667,,,107.2,104.3333333
1234,ATL,5,0,0,20171026,2017-2018,CHI,0.463,0.103,0.137,0.136,0.46825,0.13675,0.22,0.19725,0.401,0.116,0.353,0.256,0.4685,0.13725,0.23725,0.1615,,,,,89.4,0.467333333,0.128333333,0.244,0.155333333,92.2,,,,,,,0.438,0.144333333,0.192,0.220333333,102.7666667,125,2.5,44.44444444,86,91,-1,96.2,101.8,101.8,96.2,,,93.46666667,106.7,,,101.4666667,105.6666667
1235,ATL,6,1,0,20171027,2017-2018,DEN,0.494,0.113,0.239,0.135,0.4672,0.13,0.2034,0.185,0.484,0.098,0.256,0.187,0.4976,0.1504,0.2796,0.1572,,,,,95.1,0.480666667,0.136666667,0.269666667,0.167333333,97.33333333,,,,,,,0.453666667,0.140666667,0.198333333,0.223666667,97.43333333,260,8.5,27.77777778,100,105,1,105.1,110.4,110.4,105.1,,,96.76666667,106.1666667,,,103.4666667,109.2333333
1236,ATL,7,1,0,20171029,2017-2018,MIL,0.552,0.153,0.073,0.273,0.471666667,0.127166667,0.209333333,0.176666667,0.623,0.134,0.152,0.198,0.553,0.138666667,0.1425,0.198833333,,,,,98.8,0.557666667,0.139666667,0.105666667,0.155666667,97.3,,,,,,,0.492333333,0.136,0.179333333,0.151666667,94.26666667,175,5.5,36.36363636,106,117,-1,107.3,118.4,118.4,107.3,,,98.63333333,106,,,105.7333333,101.3666667
