Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff
SAC,0,79,103,116,0,20150410,OKC,0.512,0.146,0.311,0.247,94.4,109.2,122.9,0.505,0.053,0.308,0.18600000000000003,94.4,122.9,109.2,0.5270000000000002,0.13466666666666663,0.248666666666667,0.23500000000000001,93.89999999999998,107.16666666666667,112.06666666666662,0.4593333333333333,0.13033333333333333,0.27833333333333354,0.18566666666666656,97.60000000000012,99.56666666666683,111.9666666666667
SAC,0,80,111,122,0,20150412,DEN,0.547,0.17800000000000002,0.158,0.405,102.9,107.9,118.6,0.604,0.159,0.278,0.28,102.9,118.6,107.9,0.526666666666667,0.12233333333333331,0.26900000000000035,0.25833333333333336,92.9333333333333,111.0,118.4333333333333,0.49,0.10499999999999997,0.3296666666666668,0.21333333333333335,95.79999999999994,114.50000000000004,113.7333333333333
SAC,1,81,102,92,1,20150413,LAL,0.514,0.102,0.135,0.389,92.0,110.9,100.0,0.43799999999999994,0.098,0.321,0.083,92.0,100.0,110.9,0.5153333333333338,0.13899999999999998,0.21333333333333368,0.2973333333333334,94.63333333333331,107.39999999999999,120.13333333333328,0.5183333333333332,0.1203333333333333,0.2243333333333334,0.29100000000000015,93.93333333333328,111.20000000000009,119.36666666666673
SAC,0,82,122,99,1,20150415,LAL,0.595,0.08900000000000001,0.16699999999999998,0.262,101.3,120.5,97.8,0.42,0.118,0.308,0.213,101.3,97.8,120.5,0.5243333333333338,0.142,0.20133333333333367,0.34700000000000003,96.43333333333332,109.33333333333333,113.8333333333333,0.4933333333333332,0.10833333333333332,0.26166666666666677,0.2120000000000001,93.23333333333328,108.76666666666675,114.20000000000009
NYK,1,1,80,104,0,20141029,CHI,0.382,0.106,0.275,0.17600000000000002,87.0,92.0,119.6,0.556,0.151,0.294,0.35200000000000004,87.0,119.6,92.0,,,,,,,,,,,,,,
NYK,0,2,95,90,1,20141030,CLE,0.58,0.163,0.29,0.217,83.1,114.3,108.3,0.521,0.194,0.297,0.243,83.1,108.3,114.3,,,,,,,,,,,,,,
NYK,1,3,96,93,1,20141102,CHO,0.551,0.123,0.211,0.128,86.3,111.3,107.8,0.514,0.127,0.229,0.3,86.3,107.8,111.3,,,,,,,,,,,,,,
NYK,1,4,83,98,0,20141104,WAS,0.42,0.168,0.326,0.185,88.4,93.9,110.8,0.5379999999999999,0.12,0.263,0.15,88.4,110.8,93.9,0.5043333333333333,0.13066666666666668,0.25866666666666666,0.17366666666666666,85.46666666666665,105.86666666666667,111.89999999999999,0.542,0.14500000000000002,0.17800000000000002,0.26866666666666666,95.13333333333333,107.83333333333333,106.06666666666666
NYK,0,5,95,98,0,20141105,DET,0.483,0.087,0.234,0.08900000000000001,88.3,107.6,111.0,0.431,0.073,0.373,0.264,88.3,111.0,107.6,0.5169999999999999,0.15133333333333335,0.2756666666666666,0.17666666666666664,85.93333333333332,106.5,108.96666666666665,0.42966666666666664,0.107,0.23099999999999998,0.18266666666666667,91.16666666666667,95.5,105.76666666666665
NYK,0,6,99,110,0,20141107,BRK,0.456,0.124,0.3,0.18899999999999997,94.0,105.3,117.0,0.608,0.158,0.2,0.27,94.0,117.0,105.3,0.4846666666666666,0.126,0.25699999999999995,0.13399999999999998,87.66666666666667,104.26666666666667,109.86666666666666,0.5333333333333333,0.10866666666666668,0.224,0.154,91.23333333333333,113.46666666666668,99.76666666666665
NYK,0,7,96,103,0,20141108,ATL,0.524,0.14400000000000002,0.31,0.095,88.9,107.9,115.8,0.46299999999999997,0.076,0.279,0.34600000000000003,88.9,115.8,107.9,0.45299999999999985,0.12633333333333333,0.2866666666666667,0.1543333333333333,90.23333333333333,102.26666666666667,112.93333333333332,0.5156666666666667,0.13266666666666668,0.14533333333333334,0.22133333333333335,93.76666666666665,103.96666666666665,102.0
NYK,1,8,85,91,0,20141110,ATL,0.47,0.145,0.275,0.084,87.5,97.1,104.0,0.451,0.153,0.237,0.38,87.5,104.0,97.1,0.4876666666666665,0.11833333333333333,0.28133333333333327,0.12433333333333328,90.40000000000002,106.93333333333335,114.59999999999998,0.48400000000000015,0.116,0.2106666666666667,0.21599999999999997,92.49999999999999,105.89999999999999,104.89999999999999
NYK,1,9,95,97,0,20141112,ORL,0.47700000000000004,0.071,0.25,0.151,86.7,109.5,111.8,0.514,0.106,0.121,0.35700000000000004,86.7,111.8,109.5,0.4833333333333332,0.1376666666666667,0.29499999999999993,0.1226666666666666,90.13333333333334,103.43333333333335,112.26666666666665,0.5539999999999999,0.16666666666666666,0.19266666666666668,0.1403333333333334,94.23333333333333,105.2,106.70000000000003
NYK,1,10,100,102,0,20141114,UTA,0.506,0.081,0.2,0.207,87.7,114.0,116.3,0.586,0.182,0.314,0.28600000000000003,87.7,116.3,114.0,0.4903333333333333,0.12000000000000001,0.27833333333333327,0.10999999999999995,87.7,104.83333333333336,110.53333333333332,0.5006666666666667,0.11233333333333333,0.18266666666666664,0.21099999999999997,89.13333333333331,104.66666666666664,109.59999999999998
NYK,1,11,109,93,1,20141116,DEN,0.579,0.146,0.21600000000000005,0.276,95.6,114.0,97.3,0.47,0.154,0.222,0.195,95.6,97.3,114.0,0.4843333333333333,0.09900000000000002,0.24166666666666656,0.1473333333333333,87.3,106.86666666666667,110.69999999999999,0.4803333333333333,0.10133333333333333,0.3136666666666667,0.23800000000000002,96.50000000000001,111.03333333333336,114.53333333333335
NYK,0,12,113,117,0,20141118,MIL,0.619,0.12,0.289,0.175,87.3,129.5,134.1,0.609,0.151,0.5,0.282,87.3,134.1,129.5,0.5206666666666667,0.09933333333333334,0.2219999999999999,0.2113333333333333,90.0,112.5,108.46666666666665,0.4653333333333333,0.1546666666666667,0.18366666666666676,0.18400000000000002,93.7333333333333,92.86666666666667,93.43333333333335
NYK,0,13,99,115,0,20141119,MIN,0.5579999999999999,0.213,0.28600000000000003,0.319,92.6,106.9,124.2,0.556,0.124,0.375,0.18,92.6,124.2,106.9,0.568,0.11566666666666668,0.23499999999999988,0.2193333333333333,90.2,119.16666666666667,115.89999999999999,0.482,0.15466666666666665,0.27066666666666667,0.3266666666666667,97.63333333333328,105.53333333333335,130.56666666666663
NYK,1,14,91,83,1,20141122,PHI,0.545,0.193,0.188,0.28800000000000003,88.9,102.3,93.3,0.45299999999999996,0.173,0.227,0.2,88.9,93.3,102.3,0.5853333333333334,0.15966666666666668,0.26366666666666655,0.25666666666666665,91.83333333333336,116.8,118.53333333333332,0.4240000000000001,0.1376666666666667,0.17199999999999993,0.2116666666666666,98.39999999999999,88.50000000000004,109.53333333333332
NYK,0,15,86,91,0,20141124,HOU,0.5,0.171,0.243,0.132,88.2,97.5,103.1,0.513,0.159,0.244,0.171,88.2,103.1,97.5,0.5740000000000001,0.17533333333333334,0.2543333333333332,0.2606666666666666,89.60000000000002,112.89999999999999,117.19999999999999,0.4836666666666667,0.17266666666666666,0.2363333333333332,0.23066666666666666,93.39999999999993,99.96666666666663,110.23333333333333
NYK,0,16,102,109,0,20141126,DAL,0.5,0.175,0.294,0.109,91.9,100.5,107.4,0.42100000000000004,0.09,0.345,0.305,91.9,107.4,100.5,0.5343333333333334,0.19233333333333336,0.23899999999999988,0.2463333333333333,89.90000000000002,102.23333333333333,106.86666666666663,0.5713333333333334,0.11033333333333332,0.2750000000000001,0.19200000000000003,92.2,120.46666666666665,112.8
NYK,0,17,78,105,0,20141128,OKC,0.4,0.123,0.152,0.24,88.6,88.0,118.4,0.5,0.127,0.409,0.221,88.6,118.4,88.0,0.5150000000000002,0.17966666666666667,0.24166666666666656,0.17633333333333331,89.66666666666667,100.09999999999998,101.26666666666664,0.4656666666666666,0.12466666666666663,0.2843333333333333,0.1373333333333333,91.70000000000003,100.2666666666667,97.2666666666667
NYK,1,18,79,86,0,20141130,MIA,0.369,0.11,0.392,0.159,85.6,92.3,100.4,0.465,0.141,0.25,0.264,85.6,100.4,92.3,0.46666666666666695,0.15633333333333335,0.22966666666666655,0.1603333333333333,89.56666666666668,95.33333333333331,109.63333333333331,0.5453333333333336,0.14366666666666664,0.18000000000000005,0.2293333333333334,88.16666666666664,109.73333333333333,112.83333333333333
NYK,1,19,93,98,0,20141202,BRK,0.5,0.138,0.317,0.14800000000000002,86.3,107.8,113.6,0.47200000000000003,0.125,0.438,0.157,86.3,113.6,107.8,0.42300000000000026,0.136,0.27933333333333316,0.1693333333333333,88.70000000000003,93.59999999999998,108.7333333333333,0.4519999999999998,0.14033333333333334,0.1656666666666667,0.205,95.4333333333333,94.26666666666665,102.23333333333333
NYK,1,20,87,90,0,20141204,CLE,0.466,0.188,0.386,0.057,90.5,96.2,99.5,0.493,0.173,0.16699999999999998,0.3,90.5,99.5,96.2,0.42300000000000026,0.12366666666666669,0.28699999999999987,0.18233333333333332,86.83333333333337,96.03333333333332,110.8,0.5666666666666668,0.11799999999999998,0.2276666666666666,0.34833333333333333,92.3333333333333,120.5666666666667,105.26666666666664
NYK,0,21,102,103,0,20141205,CHO,0.532,0.063,0.114,0.228,89.3,114.2,115.4,0.5,0.068,0.25,0.17,89.3,115.4,114.2,0.4450000000000003,0.14533333333333334,0.3649999999999998,0.12133333333333333,87.4666666666667,98.76666666666665,104.5,0.4133333333333334,0.09266666666666667,0.19866666666666655,0.19566666666666654,94.30000000000005,95.4666666666666,110.8333333333333
NYK,1,22,99,103,0,20141207,POR,0.551,0.132,0.125,0.152,90.5,109.4,113.8,0.48200000000000004,0.084,0.327,0.247,90.5,113.8,109.4,0.49933333333333363,0.12966666666666668,0.2723333333333332,0.1443333333333333,88.70000000000005,106.06666666666665,109.5,0.4913333333333337,0.12833333333333333,0.17833333333333345,0.19266666666666674,98.40000000000002,101.63333333333334,94.23333333333335
NYK,0,23,93,104,0,20141209,NOP,0.532,0.134,0.162,0.128,88.1,105.6,118.0,0.525,0.107,0.333,0.25,88.1,118.0,105.6,0.5163333333333336,0.1276666666666667,0.20833333333333318,0.14566666666666664,90.10000000000004,106.59999999999997,109.56666666666668,0.5080000000000001,0.13433333333333333,0.24366666666666656,0.13666666666666663,93.7,103.2333333333333,113.8333333333333
NYK,0,24,95,109,0,20141210,SAS,0.526,0.16899999999999998,0.27,0.19699999999999998,86.7,109.5,125.7,0.575,0.095,0.235,0.342,86.7,125.7,109.5,0.5383333333333337,0.1096666666666667,0.13366666666666652,0.1693333333333333,89.30000000000003,109.73333333333329,115.73333333333335,0.5546666666666665,0.13366666666666657,0.25566666666666665,0.19666666666666685,94.60000000000002,114.86666666666667,106.46666666666665
NYK,0,25,101,95,1,20141212,BOS,0.531,0.128,0.275,0.185,91.7,110.2,103.7,0.47600000000000003,0.155,0.293,0.165,91.7,103.7,110.2,0.5363333333333337,0.14500000000000005,0.18566666666666654,0.15899999999999995,88.43333333333335,108.16666666666663,119.16666666666667,0.47533333333333333,0.13066666666666668,0.20299999999999987,0.19733333333333333,98.9666666666666,100.16666666666664,100.93333333333338
NYK,1,26,90,95,0,20141214,TOR,0.429,0.196,0.267,0.295,88.4,92.2,97.3,0.519,0.211,0.225,0.179,88.4,97.3,92.2,0.529666666666667,0.14366666666666672,0.23566666666666655,0.16999999999999996,88.83333333333336,108.43333333333328,115.8,0.5299999999999998,0.12266666666666663,0.30833333333333357,0.20033333333333336,88.80000000000001,115.86666666666667,111.50000000000004
NYK,1,27,87,107,0,20141216,DAL,0.47,0.12,0.244,0.095,89.2,97.5,120.0,0.596,0.16399999999999998,0.28600000000000003,0.096,89.2,120.0,97.5,0.49533333333333357,0.16433333333333341,0.27066666666666656,0.22566666666666665,88.93333333333335,103.96666666666663,108.89999999999999,0.5233333333333332,0.11933333333333333,0.25366666666666676,0.18200000000000002,92.50000000000001,113.86666666666667,117.7666666666667
NYK,0,28,97,103,0,20141218,CHI,0.5,0.15,0.4,0.183,86.0,112.7,119.7,0.5329999999999999,0.111,0.289,0.307,86.0,119.7,112.7,0.47666666666666685,0.14800000000000008,0.26199999999999984,0.19166666666666665,89.7666666666667,99.96666666666663,107.0,0.4883333333333333,0.12666666666666662,0.29300000000000015,0.20399999999999996,90.33333333333331,108.69999999999995,100.93333333333324
NYK,1,29,90,99,0,20141220,PHO,0.43799999999999994,0.128,0.354,0.14800000000000002,87.9,102.4,112.7,0.513,0.13699999999999998,0.3,0.244,87.9,112.7,102.4,0.4663333333333335,0.1553333333333334,0.3036666666666665,0.19099999999999998,87.86666666666669,100.79999999999995,112.33333333333333,0.47933333333333344,0.11800000000000004,0.2716666666666668,0.20633333333333317,93.7,104.7333333333333,111.7
NYK,0,30,108,118,0,20141221,TOR,0.518,0.105,0.229,0.28,90.5,119.3,130.3,0.57,0.093,0.4,0.233,90.5,130.3,119.3,0.46933333333333344,0.13266666666666674,0.3326666666666665,0.142,87.70000000000005,104.19999999999995,117.46666666666665,0.5366666666666663,0.09199999999999993,0.25533333333333363,0.16266666666666668,89.76666666666672,115.13333333333334,100.5333333333334
NYK,1,31,91,102,0,20141225,WAS,0.475,0.073,0.158,0.188,86.8,104.9,117.5,0.552,0.1,0.302,0.081,86.8,117.5,104.9,0.48533333333333345,0.12766666666666673,0.3276666666666665,0.20366666666666666,88.13333333333338,111.46666666666663,120.89999999999999,0.46533333333333343,0.08933333333333333,0.2533333333333334,0.22299999999999998,91.96666666666668,104.63333333333337,111.10000000000002
NYK,0,32,129,135,0,20141227,SAC,0.526,0.119,0.35600000000000004,0.278,96.8,120.7,126.3,0.596,0.141,0.27,0.326,96.8,126.3,120.7,0.47700000000000015,0.10200000000000009,0.24699999999999978,0.20533333333333328,88.40000000000005,108.86666666666662,120.16666666666667,0.5083333333333334,0.11633333333333333,0.27866666666666673,0.2183333333333335,97.03333333333332,110.69999999999997,117.9999999999999
NYK,0,33,79,101,0,20141228,POR,0.371,0.099,0.268,0.10800000000000001,90.6,87.2,111.5,0.568,0.113,0.171,0.111,90.6,111.5,87.2,0.5063333333333335,0.09900000000000009,0.24766666666666645,0.24866666666666662,91.36666666666672,114.96666666666663,124.7,0.5346666666666671,0.1656666666666667,0.17433333333333337,0.20066666666666677,98.96666666666674,105.56666666666666,102.40000000000002
NYK,0,34,78,99,0,20141231,LAC,0.405,0.07200000000000001,0.135,0.11900000000000001,91.5,85.2,108.2,0.53,0.099,0.132,0.146,91.5,108.2,85.2,0.45733333333333354,0.09700000000000009,0.26066666666666644,0.19133333333333327,91.40000000000005,104.26666666666661,118.43333333333334,0.49766666666666687,0.12866666666666668,0.2100000000000001,0.2073333333333334,94.26666666666665,105.83333333333333,104.06666666666668
NYK,1,35,81,97,0,20150102,DET,0.40700000000000003,0.102,0.298,0.077,88.5,91.5,109.6,0.586,0.163,0.231,0.105,88.5,109.6,91.5,0.43400000000000016,0.09666666666666675,0.2529999999999997,0.1683333333333333,92.96666666666671,97.69999999999993,115.33333333333333,0.5653333333333334,0.09300000000000004,0.2869999999999999,0.13066666666666668,94.29999999999991,116.93333333333338,97.0333333333333
NYK,1,36,82,95,0,20150104,MIL,0.467,0.163,0.171,0.145,90.3,90.8,105.2,0.48100000000000004,0.168,0.326,0.273,90.3,105.2,90.8,0.3943333333333335,0.09100000000000008,0.23366666666666638,0.10133333333333328,90.20000000000005,87.9666666666666,109.76666666666667,0.49266666666666675,0.12599999999999997,0.17866666666666664,0.1193333333333334,93.33333333333331,100.60000000000004,92.60000000000002
NYK,0,37,83,105,0,20150105,MEM,0.48700000000000004,0.197,0.171,0.11800000000000001,94.4,87.9,111.3,0.5670000000000001,0.158,0.268,0.146,94.4,111.3,87.9,0.4263333333333335,0.11233333333333344,0.20133333333333306,0.11366666666666662,90.10000000000007,89.16666666666661,107.66666666666667,0.5003333333333335,0.14066666666666672,0.21866666666666668,0.20166666666666677,94.0,102.43333333333335,108.63333333333333
NYK,0,38,91,101,0,20150107,WAS,0.48200000000000004,0.14400000000000002,0.222,0.146,91.7,99.2,110.1,0.5660000000000001,0.158,0.225,0.19699999999999998,91.7,110.1,99.2,0.4536666666666669,0.15400000000000008,0.21333333333333307,0.11333333333333329,91.06666666666672,90.06666666666662,108.7,0.5120000000000001,0.10333333333333332,0.23733333333333337,0.14333333333333328,87.86666666666669,108.50000000000004,111.8
NYK,1,39,96,120,0,20150108,HOU,0.531,0.19,0.256,0.138,99.3,96.6,120.8,0.636,0.173,0.2,0.28600000000000003,99.3,120.8,96.6,0.47866666666666685,0.16800000000000012,0.18799999999999972,0.13633333333333328,92.13333333333338,92.63333333333328,108.86666666666667,0.5316666666666668,0.1423333333333333,0.39833333333333304,0.148,92.8,116.89999999999998,102.36666666666663
NYK,1,40,82,110,0,20150110,CHO,0.435,0.119,0.091,0.094,94.5,86.8,116.4,0.545,0.14,0.306,0.321,94.5,116.4,86.8,0.5000000000000001,0.17700000000000013,0.21633333333333304,0.13399999999999998,95.13333333333338,94.56666666666662,114.06666666666668,0.49299999999999994,0.10466666666666674,0.25366666666666665,0.2283333333333332,93.7,108.63333333333325,101.13333333333325
NYK,0,41,79,95,0,20150115,MIL,0.47100000000000003,0.215,0.14300000000000002,0.221,90.0,87.8,105.5,0.444,0.142,0.311,0.431,90.0,105.5,87.8,0.4826666666666668,0.1510000000000001,0.18966666666666634,0.12599999999999997,95.1666666666667,94.19999999999997,115.76666666666667,0.5516666666666666,0.18566666666666662,0.2456666666666666,0.11566666666666671,90.96666666666664,103.50000000000006,94.7666666666667
NYK,1,42,99,92,1,20150119,NOP,0.551,0.045,0.231,0.16699999999999998,78.3,126.4,117.5,0.46399999999999997,0.08800000000000001,0.444,0.16699999999999998,78.3,117.5,126.4,0.47900000000000015,0.17466666666666678,0.16333333333333303,0.15099999999999994,94.60000000000004,90.39999999999998,114.23333333333335,0.4856666666666669,0.14866666666666664,0.2966666666666667,0.21233333333333326,89.63333333333338,104.63333333333333,105.3333333333333
NYK,0,43,98,91,1,20150121,PHI,0.445,0.099,0.391,0.187,88.4,110.9,102.9,0.418,0.131,0.306,0.316,88.4,102.9,110.9,0.48566666666666675,0.12633333333333346,0.1549999999999997,0.16066666666666662,87.60000000000004,100.3333333333333,113.13333333333334,0.45500000000000007,0.14299999999999993,0.21333333333333324,0.1503333333333333,93.0666666666666,93.86666666666672,106.73333333333329
NYK,1,44,113,106,1,20150123,ORL,0.527,0.123,0.279,0.187,99.7,113.3,106.3,0.546,0.128,0.17800000000000002,0.126,99.7,106.3,113.3,0.4890000000000001,0.11966666666666681,0.2549999999999997,0.19166666666666662,85.56666666666672,108.36666666666662,108.63333333333337,0.4939999999999996,0.13933333333333345,0.19266666666666685,0.19799999999999998,102.46666666666664,101.80000000000003,117.23333333333335
NYK,0,45,71,76,0,20150124,CHO,0.392,0.139,0.311,0.114,86.1,82.5,88.3,0.342,0.08900000000000001,0.2,0.316,86.1,88.3,82.5,0.5076666666666667,0.08900000000000015,0.30033333333333306,0.18033333333333326,88.80000000000005,116.86666666666662,108.90000000000003,0.432,0.10766666666666674,0.2803333333333333,0.19199999999999984,91.86666666666669,99.03333333333323,102.53333333333326
NYK,1,46,100,92,1,20150128,OKC,0.484,0.092,0.229,0.132,95.6,104.6,96.2,0.429,0.121,0.2,0.22399999999999998,95.6,96.2,104.6,0.4546666666666666,0.1203333333333335,0.3269999999999997,0.1626666666666666,91.40000000000003,102.23333333333328,99.1666666666667,0.4533333333333333,0.10366666666666664,0.2316666666666667,0.1536666666666666,93.93333333333344,100.40000000000009,104.73333333333339
NYK,0,47,82,103,0,20150129,IND,0.451,0.103,0.128,0.111,89.0,92.2,115.8,0.57,0.112,0.229,0.165,89.0,115.8,92.2,0.4676666666666666,0.11800000000000017,0.2729999999999997,0.14433333333333329,93.80000000000003,100.13333333333328,96.93333333333335,0.4839999999999997,0.14500000000000005,0.22499999999999995,0.19866666666666663,93.06666666666656,101.59999999999997,104.6666666666667
NYK,1,48,92,80,1,20150201,LAL,0.5,0.1,0.234,0.095,86.8,106.0,92.2,0.401,0.14,0.25,0.25,86.8,92.2,106.0,0.4423333333333333,0.1113333333333335,0.22266666666666635,0.11899999999999998,90.23333333333336,93.09999999999995,100.10000000000002,0.4589999999999998,0.13133333333333333,0.26366666666666677,0.18866666666666668,93.76666666666665,100.2666666666667,104.90000000000005
NYK,1,49,97,108,0,20150203,BOS,0.536,0.129,0.3,0.096,88.0,110.2,122.7,0.584,0.147,0.324,0.23399999999999999,88.0,122.7,110.2,0.47833333333333333,0.0983333333333335,0.1969999999999997,0.11266666666666665,90.4666666666667,100.93333333333328,101.40000000000002,0.4296666666666667,0.11566666666666665,0.21299999999999994,0.13033333333333338,93.43333333333322,92.56666666666665,101.79999999999995
NYK,0,50,88,92,0,20150206,BRK,0.41600000000000004,0.049,0.26,0.157,85.8,102.6,107.2,0.52,0.14300000000000002,0.27,0.203,85.8,107.2,102.6,0.4956666666666667,0.11066666666666684,0.22066666666666637,0.10066666666666664,87.93333333333335,102.79999999999995,110.23333333333335,0.5399999999999999,0.09666666666666669,0.2496666666666667,0.18033333333333346,91.7333333333333,117.2333333333333,111.96666666666664
NYK,1,51,92,106,0,20150207,GSW,0.44799999999999995,0.121,0.294,0.161,90.6,101.5,117.0,0.531,0.133,0.293,0.247,90.6,117.0,101.5,0.484,0.09266666666666684,0.2646666666666664,0.11599999999999999,86.86666666666669,106.26666666666664,107.36666666666667,0.5696666666666669,0.10933333333333328,0.318,0.17566666666666664,99.2,122.66666666666669,112.09999999999998
NYK,0,52,95,109,0,20150209,MIA,0.47,0.123,0.282,0.19,89.3,106.4,122.1,0.568,0.122,0.226,0.33799999999999997,89.3,122.1,106.4,0.4666666666666666,0.09966666666666683,0.2846666666666664,0.138,88.13333333333334,104.76666666666664,115.63333333333334,0.5086666666666665,0.13766666666666671,0.2673333333333336,0.16766666666666685,87.93333333333332,105.00000000000004,117.06666666666666
NYK,0,53,83,89,0,20150211,ORL,0.377,0.119,0.17800000000000002,0.384,88.7,93.6,100.4,0.493,0.168,0.184,0.34299999999999997,88.7,100.4,93.6,0.4446666666666666,0.09766666666666683,0.2786666666666664,0.16933333333333336,88.56666666666668,103.49999999999999,115.43333333333334,0.4979999999999995,0.14333333333333345,0.2490000000000002,0.12833333333333333,89.8666666666666,100.33333333333336,104.46666666666668
NYK,1,54,87,111,0,20150220,MIA,0.46299999999999997,0.183,0.152,0.134,100.7,86.4,110.3,0.5379999999999999,0.182,0.306,0.32899999999999996,100.7,110.3,86.4,0.43166666666666664,0.12100000000000016,0.251333333333333,0.24500000000000002,89.53333333333335,100.49999999999996,113.16666666666669,0.5023333333333331,0.13766666666666671,0.24966666666666693,0.2093333333333335,89.09999999999998,107.33333333333337,114.40000000000002
NYK,1,55,83,101,0,20150222,CLE,0.389,0.097,0.322,0.061,91.9,90.3,109.9,0.5820000000000001,0.149,0.184,0.114,91.9,109.9,90.3,0.4366666666666667,0.14166666666666683,0.20399999999999974,0.23600000000000002,92.90000000000002,95.46666666666663,110.93333333333335,0.5663333333333334,0.12733333333333322,0.2550000000000003,0.20433333333333323,95.03333333333335,118.63333333333333,103.5
NYK,0,56,94,115,0,20150225,BOS,0.42700000000000005,0.12,0.191,0.293,96.4,97.5,119.3,0.59,0.124,0.2,0.205,96.4,119.3,97.5,0.4096666666666667,0.13300000000000015,0.21733333333333307,0.19300000000000006,93.76666666666667,90.09999999999995,106.86666666666667,0.472,0.115,0.2573333333333333,0.20066666666666674,100.76666666666654,104.66666666666659,107.86666666666663
NYK,0,57,121,115,1,20150227,DET,0.44,0.077,0.321,0.22899999999999998,90.1,111.2,105.7,0.44299999999999995,0.116,0.28600000000000003,0.299,90.1,105.7,111.2,0.4263333333333334,0.1333333333333335,0.22166666666666643,0.1626666666666667,96.33333333333336,91.39999999999993,113.16666666666667,0.4779999999999999,0.1063333333333334,0.28300000000000014,0.2156666666666667,93.16666666666659,107.13333333333333,100.8333333333333
NYK,1,58,103,98,1,20150228,TOR,0.48700000000000004,0.107,0.211,0.4,92.5,111.3,105.9,0.469,0.114,0.217,0.272,92.5,105.9,111.3,0.41866666666666674,0.09800000000000016,0.27799999999999975,0.19433333333333336,92.80000000000001,99.66666666666659,111.63333333333333,0.46033333333333276,0.13966666666666658,0.22033333333333338,0.21466666666666678,94.16666666666674,98.83333333333337,110.56666666666676
NYK,1,59,86,124,0,20150303,SAC,0.39,0.136,0.191,0.268,100.2,85.8,123.7,0.5539999999999999,0.124,0.21600000000000005,0.386,100.2,123.7,85.8,0.4513333333333334,0.1013333333333335,0.24099999999999974,0.3073333333333334,93.0,106.66666666666659,110.3,0.4943333333333335,0.15033333333333335,0.2363333333333336,0.2250000000000001,95.63333333333328,103.53333333333335,106.93333333333321
NYK,0,60,82,105,0,20150304,IND,0.434,0.181,0.256,0.21100000000000002,91.8,89.3,114.3,0.5379999999999999,0.108,0.19,0.23800000000000002,91.8,114.3,89.3,0.43900000000000006,0.10666666666666684,0.24099999999999974,0.2990000000000001,94.26666666666665,102.7666666666666,111.76666666666665,0.45733333333333315,0.10333333333333339,0.2073333333333333,0.17799999999999994,94.96666666666658,97.96666666666665,92.96666666666665
NYK,1,61,86,92,0,20150307,IND,0.40399999999999997,0.116,0.28300000000000003,0.295,86.9,99.0,105.9,0.424,0.107,0.3,0.316,86.9,105.9,99.0,0.43700000000000006,0.1413333333333335,0.21933333333333307,0.2930000000000001,94.83333333333333,95.4666666666666,114.63333333333333,0.4756666666666664,0.1066666666666667,0.26099999999999995,0.25133333333333324,91.69999999999992,108.13333333333333,87.5
NYK,0,62,78,106,0,20150309,DEN,0.42,0.14,0.17800000000000002,0.2,91.4,85.3,116.0,0.483,0.057,0.229,0.253,91.4,116.0,85.3,0.4093333333333333,0.14433333333333354,0.2433333333333331,0.2580000000000001,92.96666666666665,91.3666666666666,114.63333333333333,0.5066666666666665,0.12999999999999998,0.25033333333333346,0.1413333333333334,98.69999999999997,105.36666666666672,107.36666666666666
NYK,0,63,82,87,0,20150310,UTA,0.424,0.122,0.19,0.19,86.7,94.5,100.3,0.47100000000000003,0.117,0.16699999999999998,0.3,86.7,100.3,94.5,0.41933333333333334,0.14566666666666686,0.2389999999999998,0.23533333333333348,90.03333333333332,91.19999999999993,112.06666666666666,0.47933333333333344,0.15566666666666662,0.30599999999999977,0.2723333333333331,87.20000000000003,102.63333333333328,98.10000000000002
NYK,0,64,101,94,1,20150312,LAL,0.526,0.083,0.1,0.26,91.7,110.1,102.5,0.45,0.116,0.341,0.14400000000000002,91.7,102.5,110.1,0.416,0.1260000000000002,0.21699999999999978,0.22833333333333342,88.33333333333331,92.93333333333327,107.39999999999999,0.47233333333333327,0.11766666666666666,0.24400000000000002,0.20433333333333348,89.09999999999998,103.30000000000007,105.4666666666667
NYK,0,65,94,125,0,20150314,GSW,0.44299999999999995,0.127,0.37,0.094,95.2,98.8,131.3,0.606,0.085,0.205,0.17800000000000002,95.2,131.3,98.8,0.4566666666666667,0.11500000000000021,0.15599999999999978,0.21666666666666679,89.93333333333332,96.63333333333325,106.26666666666665,0.510666666666667,0.13233333333333328,0.221,0.16166666666666668,96.13333333333331,106.13333333333333,101.3
NYK,0,66,89,102,0,20150315,PHO,0.473,0.131,0.136,0.27399999999999997,91.2,97.6,111.9,0.53,0.114,0.31,0.16899999999999998,91.2,111.9,97.6,0.46433333333333343,0.11066666666666687,0.21999999999999975,0.18133333333333343,91.19999999999997,101.13333333333325,111.36666666666666,0.4700000000000002,0.16166666666666676,0.27200000000000013,0.17066666666666638,92.46666666666675,98.89999999999993,104.96666666666665
