Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,Odds,Line,Cover
MEM,0,31,98,86,1,20161221,DET,0.5,0.081,0.163,0.195,90.6,108.2,94.9,0.403,0.161,0.244,0.389,90.6,94.9,108.2,0.3963333333333333,0.10199999999999998,0.3226666666666667,0.25366666666666665,87.86666666666662,99.8666666666666,105.9333333333333,0.4716666666666667,0.09166666666666666,0.2126666666666667,0.16199999999999995,89.8333333333333,103.76666666666664,126.13333333333338,0.4249999999999997,0.1198,0.3012,0.20740000000000008,89.67999999999998,98.72,104.16,0.4756,0.1222,0.22900000000000004,0.17240000000000005,89.62,101.26000000000002,116.42,0.4284285714285714,0.1138571428571428,0.2914285714285714,0.22371428571428573,91.44285714285715,100.0,100.47142857142859,0.4807142857142859,0.11357142857142855,0.2207142857142857,0.16342857142857148,90.68571428571428,102.35714285714286,110.32857142857144,250.0,6.5,1.0
MEM,1,32,115,109,1,20161223,HOU,0.586,0.098,0.231,0.247,92.6,124.2,117.8,0.539,0.12,0.256,0.146,92.6,117.8,124.2,0.4266666666666666,0.08799999999999998,0.2806666666666668,0.193,87.93333333333332,102.03333333333326,102.16666666666664,0.516,0.12200000000000005,0.2666666666666665,0.20066666666666647,96.23333333333336,112.9333333333334,108.10000000000002,0.4389999999999997,0.1082,0.287,0.2184000000000001,88.77999999999996,102.28000000000002,101.48,0.5680000000000002,0.12679999999999994,0.2598,0.17380000000000007,97.76,118.58,104.44,0.444,0.11014285714285707,0.275,0.21871428571428567,90.80000000000004,102.24285714285715,101.11428571428571,0.5747142857142854,0.12885714285714284,0.2594285714285713,0.188,97.44285714285715,119.0,104.75714285714285,140.0,3.5,1.0
MEM,0,33,102,112,0,20161226,ORL,0.526,0.064,0.079,0.289,91.1,112.0,123.0,0.5870000000000001,0.08800000000000001,0.2,0.128,91.1,123.0,112.0,0.5179999999999999,0.09633333333333333,0.2446666666666668,0.22166666666666665,90.46666666666664,114.79999999999993,109.26666666666664,0.5253333333333335,0.11833333333333335,0.17699999999999996,0.1410000000000001,98.76666666666664,106.86666666666666,102.53333333333326,0.4549999999999997,0.09699999999999998,0.2724,0.2406000000000001,89.35999999999999,106.40000000000002,106.09999999999998,0.4884000000000001,0.1182,0.1988000000000001,0.1718000000000001,99.01999999999998,103.46,105.88,0.4587142857142856,0.11114285714285707,0.2714285714285714,0.21128571428571435,90.22857142857143,103.71428571428574,104.78571428571428,0.5235714285714289,0.10757142857142857,0.19771428571428568,0.16171428571428575,97.72857142857148,109.95714285714287,110.85714285714286,-113.0,-1.0,-1.0
MEM,0,34,103,113,0,20161227,BOS,0.472,0.098,0.28300000000000003,0.227,94.1,109.4,120.1,0.5529999999999999,0.153,0.368,0.224,94.1,120.1,109.4,0.5373333333333332,0.081,0.1576666666666668,0.2436666666666667,91.43333333333334,114.79999999999993,111.89999999999998,0.5050000000000001,0.0793333333333333,0.22533333333333336,0.21233333333333326,98.83333333333329,114.96666666666664,112.59999999999998,0.4783999999999997,0.08519999999999997,0.2304,0.2230000000000001,89.49999999999996,108.46,109.45999999999997,0.5004,0.08800000000000001,0.22020000000000006,0.2426,96.08,113.94,109.79999999999998,0.4724285714285713,0.10042857142857138,0.24928571428571425,0.23257142857142865,89.65714285714287,106.80000000000004,106.88571428571429,0.4994285714285715,0.09742857142857143,0.20214285714285726,0.237,95.95714285714287,110.8,107.72857142857141,235.0,6.5,-1.0
MEM,1,35,114,80,1,20161229,OKC,0.604,0.11699999999999999,0.306,0.183,89.5,127.4,89.4,0.365,0.166,0.33299999999999996,0.35100000000000003,89.5,89.4,127.4,0.5279999999999999,0.08666666666666666,0.1976666666666668,0.2543333333333333,92.59999999999998,115.19999999999992,120.3,0.5616666666666665,0.13766666666666658,0.29966666666666675,0.25033333333333346,95.26666666666661,117.20000000000003,106.96666666666671,0.5103999999999997,0.09019999999999996,0.2192,0.23620000000000005,91.31999999999998,113.16,114.17999999999998,0.5529999999999999,0.12279999999999998,0.3113999999999999,0.24160000000000004,95.0,118.71999999999998,110.7,0.4675714285714284,0.09242857142857136,0.24628571428571425,0.2455714285714286,90.2857142857143,107.62857142857143,110.51428571428572,0.5308571428571428,0.11714285714285708,0.3005714285714287,0.2567142857142857,93.98571428571432,116.38571428571426,112.01428571428568,-135.0,-2.0,1.0
MEM,0,36,112,98,1,20161231,SAC,0.603,0.071,0.3,0.08,83.3,134.4,117.6,0.507,0.125,0.282,0.34700000000000003,83.3,117.6,134.4,0.5339999999999999,0.09299999999999996,0.2226666666666668,0.233,91.56666666666663,116.26666666666661,110.83333333333331,0.5189999999999996,0.12933333333333338,0.19966666666666666,0.18266666666666653,93.33333333333336,107.43333333333332,109.9666666666666,0.5375999999999997,0.09159999999999996,0.2124,0.22820000000000004,91.57999999999998,116.24,109.03999999999996,0.5417999999999997,0.11859999999999996,0.18280000000000005,0.2528,92.05999999999996,113.04000000000003,113.28,0.4954285714285713,0.09157142857142853,0.24871428571428564,0.2178571428571429,90.15714285714287,111.3,108.11428571428571,0.5124285714285716,0.12114285714285715,0.18957142857142864,0.24957142857142856,91.62857142857142,108.35714285714286,111.04285714285713,-103.0,1.5,1.0
MEM,0,37,102,116,0,20170103,LAL,0.455,0.098,0.128,0.416,93.9,108.6,123.5,0.616,0.087,0.209,0.183,93.9,123.5,108.6,0.5596666666666666,0.09533333333333333,0.2963333333333335,0.1633333333333333,88.96666666666665,123.73333333333328,109.0333333333333,0.5000000000000003,0.1176666666666666,0.28933333333333344,0.2513333333333333,90.19999999999996,111.69999999999996,120.23333333333332,0.5581999999999997,0.08959999999999996,0.2398,0.20520000000000005,90.11999999999998,121.48,113.57999999999996,0.4852,0.12240000000000005,0.2776,0.2516000000000001,93.34000000000006,108.12000000000003,115.17999999999992,0.5369999999999998,0.09128571428571422,0.2431428571428571,0.20628571428571435,89.91428571428574,118.22857142857143,111.12857142857142,0.5037142857142859,0.12042857142857145,0.2638571428571429,0.21457142857142866,93.87142857142858,110.25714285714287,117.08571428571423,-150.0,-3.0,-1.0
MEM,0,38,106,115,0,20170104,LAC,0.494,0.083,0.245,0.21600000000000005,95.0,111.6,121.1,0.568,0.12300000000000001,0.205,0.438,95.0,121.1,111.6,0.5539999999999999,0.09533333333333333,0.2446666666666668,0.2263333333333333,88.89999999999998,123.46666666666664,110.16666666666664,0.5029999999999999,0.1473333333333334,0.22999999999999976,0.2416666666666667,98.40000000000002,105.66666666666664,119.29999999999997,0.5319999999999998,0.08959999999999997,0.2192,0.23900000000000005,90.37999999999997,118.36,114.71999999999998,0.4958,0.12899999999999995,0.2166,0.20839999999999986,97.14000000000007,105.39999999999992,115.26,0.5351428571428569,0.08957142857142851,0.2128571428571428,0.2338571428571429,90.72857142857143,117.74285714285715,112.32857142857141,0.5028571428571424,0.1405714285714286,0.2115714285714285,0.19271428571428573,96.05714285714285,104.32857142857141,113.02857142857144,-112.0,1.0,-1.0
MEM,0,39,128,119,1,20170106,GSW,0.5489999999999999,0.09699999999999999,0.275,0.146,96.8,119.8,111.3,0.542,0.138,0.175,0.349,96.8,111.3,119.8,0.5173333333333332,0.08399999999999998,0.2243333333333334,0.2373333333333333,90.7333333333333,118.19999999999996,120.7333333333333,0.5763333333333334,0.12233333333333325,0.19633333333333344,0.19966666666666646,101.33333333333331,118.23333333333332,109.99999999999996,0.5255999999999998,0.09339999999999997,0.2524,0.22440000000000007,91.15999999999997,118.28,114.34,0.5843999999999998,0.14519999999999994,0.20140000000000008,0.22180000000000005,100.46,117.16,110.37999999999997,0.5342857142857139,0.08985714285714279,0.22457142857142848,0.2368571428571429,91.35714285714286,118.22857142857143,116.07142857142857,0.5802857142857144,0.1464285714285715,0.19157142857142864,0.21442857142857147,102.27142857142859,115.2857142857143,107.52857142857141,1000.0,13.5,1.0
MEM,1,40,88,79,1,20170108,UTA,0.494,0.134,0.135,0.141,88.2,99.8,89.6,0.451,0.172,0.256,0.194,88.2,89.6,99.8,0.4993333333333332,0.09266666666666666,0.2160000000000001,0.25933333333333336,95.2333333333333,113.3333333333333,118.63333333333333,0.5039999999999999,0.12033333333333328,0.2606666666666666,0.2466666666666668,86.90000000000002,111.56666666666679,118.06666666666663,0.5409999999999998,0.09319999999999998,0.2508,0.2082,91.69999999999996,120.36,112.57999999999996,0.5006000000000004,0.11940000000000002,0.2379999999999999,0.21799999999999992,88.96000000000004,108.64,108.88,0.5289999999999997,0.08971428571428565,0.2308571428571428,0.22242857142857145,91.95714285714287,117.6,115.14285714285714,0.5217142857142854,0.13142857142857142,0.25599999999999995,0.21742857142857144,88.95714285714287,110.05714285714285,107.18571428571428,-150.0,-3.0,1.0
MEM,0,41,95,103,0,20170111,OKC,0.451,0.09,0.23600000000000002,0.13,95.5,99.5,107.8,0.494,0.146,0.297,0.284,95.5,107.8,99.5,0.5123333333333332,0.10466666666666664,0.21833333333333346,0.16766666666666666,93.3333333333333,110.39999999999998,107.33333333333331,0.5583333333333335,0.09633333333333324,0.20900000000000016,0.1986666666666668,97.46666666666664,118.43333333333337,108.90000000000003,0.5189999999999998,0.09659999999999998,0.2166,0.1998000000000001,91.43999999999996,114.84,112.61999999999998,0.5356,0.10199999999999997,0.225,0.1922,96.50000000000004,114.36,111.69999999999996,0.5244285714285712,0.09971428571428564,0.2388571428571428,0.2012857142857143,91.54285714285713,115.85714285714285,110.37142857142858,0.5115714285714283,0.10914285714285707,0.2375714285714287,0.2424285714285713,94.77142857142859,112.28571428571426,111.74285714285713,165.0,5.0,-1.0
MEM,0,42,110,105,1,20170113,HOU,0.605,0.2,0.276,0.237,97.9,112.4,107.3,0.463,0.109,0.213,0.354,97.9,107.3,112.4,0.4979999999999998,0.10699999999999996,0.21533333333333346,0.13899999999999998,93.49999999999996,106.36666666666665,102.90000000000002,0.5566666666666665,0.1186666666666667,0.1689999999999999,0.2639999999999999,101.40000000000002,116.60000000000008,116.7,0.4885999999999998,0.10039999999999998,0.2038,0.2098,93.87999999999997,107.86,110.65999999999997,0.5549999999999999,0.11599999999999995,0.19680000000000009,0.22340000000000013,98.17999999999998,116.60000000000002,114.70000000000003,0.5214285714285711,0.0985714285714285,0.2321428571428571,0.18742857142857147,91.74285714285713,114.44285714285714,108.61428571428571,0.5494285714285713,0.11571428571428567,0.19457142857142845,0.22171428571428567,99.35714285714286,115.31428571428577,111.57142857142858,250.0,7.0,1.0
MEM,1,43,104,108,0,20170115,CHI,0.479,0.09,0.24100000000000002,0.13699999999999998,97.2,107.0,111.1,0.5379999999999999,0.114,0.14,0.308,97.2,111.1,107.0,0.5166666666666665,0.1413333333333333,0.2156666666666668,0.1693333333333333,93.86666666666662,103.89999999999996,101.56666666666668,0.4433333333333333,0.11366666666666672,0.31133333333333363,0.17499999999999993,95.70000000000003,102.66666666666664,106.13333333333333,0.5185999999999997,0.1208,0.2334,0.17400000000000002,94.67999999999998,108.61999999999998,107.41999999999996,0.4460000000000001,0.11119999999999997,0.2922,0.2250000000000001,95.11999999999998,105.14,109.52000000000002,0.5215714285714282,0.11042857142857136,0.2278571428571428,0.1951428571428572,92.94285714285714,112.29999999999998,111.17142857142856,0.4707142857142858,0.10871428571428574,0.30257142857142866,0.222,94.31428571428567,109.74285714285715,109.9,-335.0,-7.5,-1.0
MEM,0,44,101,104,0,20170118,WAS,0.446,0.109,0.34,0.325,88.8,113.7,117.1,0.5,0.107,0.3,0.3,88.8,117.1,113.7,0.5116666666666665,0.12666666666666662,0.2510000000000001,0.16799999999999995,96.86666666666662,106.29999999999997,108.73333333333336,0.5223333333333335,0.09000000000000002,0.2846666666666668,0.16200000000000014,96.06666666666678,116.90000000000003,107.93333333333334,0.5155999999999997,0.1222,0.2326,0.1582,95.11999999999998,107.69999999999996,105.41999999999996,0.5373999999999999,0.12719999999999998,0.27159999999999995,0.14739999999999995,96.85999999999996,112.58,105.55999999999996,0.5038571428571427,0.11314285714285707,0.21942857142857133,0.20328571428571432,94.92857142857143,108.38571428571429,110.24285714285713,0.5500000000000002,0.12214285714285715,0.2328571428571429,0.13828571428571432,96.15714285714284,113.38571428571429,108.4142857142857,135.0,3.0,0.0
MEM,1,45,107,91,1,20170120,SAC,0.524,0.138,0.33299999999999996,0.241,92.9,115.2,98.0,0.447,0.1,0.10400000000000001,0.303,92.9,98.0,115.2,0.5099999999999998,0.13299999999999998,0.2856666666666668,0.233,94.63333333333328,111.03333333333329,111.83333333333336,0.5473333333333327,0.19133333333333336,0.3033333333333333,0.3039999999999999,97.50000000000004,111.3333333333333,118.96666666666668,0.4949999999999998,0.1246,0.2456,0.194,93.51999999999997,106.48,106.57999999999996,0.5459999999999997,0.1806,0.2494000000000001,0.3076,96.5,110.26000000000002,115.66,0.5025714285714283,0.11471428571428564,0.2497142857142856,0.1902857142857144,94.2,109.11428571428571,109.32857142857141,0.5371428571428573,0.1598571428571429,0.22900000000000004,0.27314285714285713,95.27142857142859,109.74285714285713,115.62857142857143,-290.0,-7.0,1.0
MEM,1,46,95,119,0,20170121,HOU,0.421,0.106,0.259,0.225,95.5,99.4,124.6,0.613,0.11699999999999999,0.182,0.263,95.5,124.6,99.4,0.4829999999999998,0.1123333333333333,0.3046666666666668,0.2343333333333333,92.96666666666664,111.96666666666664,108.73333333333336,0.4866666666666666,0.11700000000000005,0.2553333333333332,0.17199999999999996,100.90000000000002,106.5333333333334,107.53333333333332,0.5009999999999998,0.1254,0.28519999999999995,0.214,94.45999999999998,109.56000000000002,108.25999999999996,0.5074,0.11379999999999996,0.2577999999999999,0.2262000000000001,100.99999999999996,111.64000000000004,108.46,0.5068571428571426,0.12257142857142853,0.2622857142857142,0.19385714285714287,93.9,109.62857142857142,106.02857142857141,0.5182857142857141,0.11385714285714285,0.2248571428571428,0.233,100.69999999999996,112.04285714285713,110.77142857142857,-103.0,1.0,-1.0
MEM,1,47,101,99,1,20170125,TOR,0.526,0.092,0.22,0.244,89.8,112.4,110.2,0.478,0.07400000000000001,0.265,0.12,89.8,110.2,112.4,0.4636666666666665,0.11766666666666666,0.3106666666666668,0.26366666666666666,92.39999999999996,109.43333333333328,113.23333333333336,0.4353333333333334,0.10599999999999994,0.19099999999999995,0.266,96.30000000000004,99.06666666666668,116.49999999999996,0.4949999999999998,0.1286,0.28979999999999995,0.233,94.46,109.54,111.61999999999998,0.4624000000000002,0.09740000000000004,0.2098,0.2226,96.19999999999996,102.67999999999996,112.14000000000004,0.4885714285714284,0.1238571428571428,0.2599999999999999,0.20514285714285724,93.71428571428572,106.71428571428572,107.92857142857143,0.4920000000000003,0.09271428571428572,0.2277142857142859,0.2161428571428572,96.62857142857142,109.57142857142854,111.37142857142858,-235.0,-6.0,-1.0
MEM,0,48,109,112,0,20170127,POR,0.539,0.107,0.28600000000000003,0.338,90.6,120.3,123.6,0.568,0.11699999999999999,0.2,0.247,90.6,123.6,120.3,0.4903333333333332,0.11199999999999996,0.27066666666666683,0.23666666666666664,92.73333333333328,108.99999999999994,110.93333333333337,0.4753333333333339,0.10966666666666662,0.2136666666666668,0.243,98.73333333333339,105.43333333333338,102.13333333333328,0.4791999999999997,0.10699999999999996,0.2785999999999999,0.23440000000000005,92.84,109.54,112.2,0.4572,0.11859999999999993,0.2328,0.2124000000000003,97.90000000000002,101.74000000000008,108.26,0.4931428571428571,0.1178571428571428,0.2721428571428571,0.21985714285714286,93.94285714285714,108.51428571428572,110.87142857142858,0.4605714285714286,0.10757142857142854,0.2407142857142856,0.20100000000000007,97.45714285714287,103.97142857142859,107.02857142857144,100.0,1.0,-1.0
MEM,0,49,102,95,1,20170128,UTA,0.581,0.077,0.20600000000000002,0.113,82.0,124.4,115.9,0.5479999999999999,0.14800000000000002,0.14300000000000002,0.435,82.0,115.9,124.4,0.4953333333333333,0.1016666666666666,0.25500000000000017,0.26899999999999996,91.96666666666664,110.69999999999996,119.4666666666667,0.4516666666666664,0.09299999999999993,0.1893333333333332,0.2326666666666667,92.80000000000004,102.06666666666682,103.33333333333331,0.4911999999999998,0.11039999999999996,0.2875999999999999,0.2746000000000001,91.52,112.2,114.7,0.4722000000000003,0.10540000000000002,0.2224,0.2666,93.10000000000008,106.24,104.16,0.5057142857142856,0.12028571428571422,0.27928571428571425,0.2495714285714287,93.24285714285713,111.48571428571428,113.12857142857143,0.4861428571428567,0.10242857142857144,0.232,0.2591428571428571,93.71428571428572,108.91428571428571,105.62857142857142,275.0,7.0,1.0
MEM,0,50,115,96,1,20170130,PHO,0.588,0.158,0.256,0.263,94.6,121.5,101.5,0.453,0.157,0.27699999999999997,0.392,94.6,101.5,121.5,0.5486666666666665,0.09199999999999996,0.2373333333333335,0.2316666666666667,87.46666666666663,119.0333333333333,116.56666666666668,0.5210000000000001,0.10633333333333324,0.24600000000000002,0.2490000000000001,97.86666666666662,117.0666666666665,123.53333333333346,0.5181999999999997,0.10399999999999998,0.2607999999999999,0.23220000000000005,90.15999999999998,114.34,114.46,0.5228000000000002,0.11560000000000005,0.2498,0.2716000000000001,96.46,117.29999999999997,118.28,0.5022857142857141,0.10271428571428563,0.2692857142857143,0.23185714285714296,90.97142857142856,113.2,114.35714285714286,0.5140000000000002,0.1134285714285713,0.24657142857142866,0.2642857142857143,95.72857142857141,114.84285714285713,118.54285714285713,-165.0,-3.5,1.0
MEM,0,51,119,99,1,20170201,DEN,0.565,0.07400000000000001,0.244,0.163,97.2,122.4,101.8,0.456,0.151,0.239,0.325,97.2,101.8,122.4,0.5693333333333331,0.11399999999999995,0.2493333333333335,0.238,89.06666666666662,122.06666666666663,113.66666666666669,0.5306666666666665,0.10733333333333328,0.35900000000000004,0.3346666666666667,97.73333333333342,125.03333333333326,120.26666666666664,0.5309999999999997,0.10799999999999996,0.2453999999999999,0.2366000000000001,90.49999999999996,115.59999999999998,115.16,0.5345999999999995,0.12280000000000005,0.3112000000000001,0.30280000000000024,96.83999999999996,119.21999999999996,114.86000000000004,0.5178571428571426,0.11242857142857136,0.2714285714285714,0.2498571428571429,90.6,115.27142857142857,112.98571428571432,0.5315714285714285,0.11914285714285718,0.2958571428571431,0.2821428571428571,96.8,118.8,113.90000000000002,-130.0,-2.0,1.0
MEM,0,52,102,114,0,20170203,OKC,0.5,0.115,0.205,0.229,94.1,108.4,121.2,0.556,0.175,0.4320000000000001,0.313,94.1,121.2,108.4,0.5779999999999998,0.10299999999999997,0.2353333333333335,0.17966666666666672,91.26666666666661,122.76666666666664,106.40000000000002,0.40800000000000014,0.12499999999999982,0.22899999999999998,0.18933333333333333,103.09999999999997,92.30000000000004,111.23333333333332,0.5597999999999997,0.10159999999999997,0.2423999999999999,0.22420000000000004,90.84,120.19999999999996,110.59999999999998,0.4632000000000002,0.1326,0.2264,0.2298,101.66000000000004,100.32,107.60000000000002,0.5348571428571425,0.10742857142857136,0.2577142857142857,0.2267142857142858,91.8,116.51428571428568,110.8,0.4647142857142854,0.13057142857142853,0.2275714285714287,0.22228571428571425,100.42857142857146,100.57142857142857,108.45714285714287,105.0,1.5,-1.0
MEM,0,53,107,99,1,20170204,MIN,0.481,0.087,0.31,0.429,86.8,123.2,114.0,0.476,0.113,0.35600000000000004,0.226,86.8,114.0,123.2,0.5509999999999998,0.11566666666666665,0.2350000000000001,0.21833333333333327,95.29999999999997,117.43333333333332,108.16666666666669,0.5000000000000003,0.11066666666666664,0.23600000000000002,0.15433333333333335,94.50000000000007,107.76666666666672,118.33333333333336,0.5545999999999998,0.1062,0.2393999999999999,0.22120000000000006,91.7,119.39999999999998,112.79999999999998,0.5120000000000002,0.1062,0.22299999999999992,0.2003999999999999,96.84,110.78,114.49999999999996,0.5314285714285711,0.10414285714285708,0.2394285714285714,0.2250000000000001,91.97142857142859,115.54285714285713,114.11428571428571,0.526428571428572,0.1138571428571429,0.225,0.1988571428571427,97.02857142857141,111.81428571428572,113.88571428571431,-125.0,-1.5,1.0
MEM,1,54,89,74,1,20170206,SAS,0.42,0.124,0.313,0.259,89.8,99.2,82.4,0.39,0.151,0.239,0.122,89.8,82.4,99.2,0.5153333333333331,0.09199999999999993,0.25300000000000017,0.2736666666666667,92.69999999999996,118.0,112.33333333333331,0.5216666666666666,0.14466666666666664,0.23733333333333345,0.2683333333333335,102.26666666666661,108.30000000000004,90.49999999999987,0.5429999999999997,0.1022,0.2441999999999999,0.2394000000000001,90.93999999999998,119.98,110.87999999999997,0.5084000000000002,0.12980000000000005,0.21440000000000006,0.2560000000000001,99.70000000000002,107.54,101.00000000000004,0.5399999999999997,0.10142857142857137,0.2467142857142857,0.2541428571428572,90.72857142857143,118.94285714285714,112.6,0.5072857142857145,0.11857142857142855,0.2144285714285712,0.2444285714285714,99.14285714285715,108.98571428571428,100.17142857142859,125.0,2.5,1.0
MEM,1,55,110,91,1,20170208,PHO,0.583,0.20199999999999999,0.282,0.361,94.4,116.5,96.4,0.362,0.128,0.375,0.322,94.4,96.4,116.5,0.4669999999999998,0.1086666666666666,0.2760000000000002,0.3056666666666667,90.2333333333333,110.26666666666664,105.86666666666666,0.4763333333333336,0.12399999999999993,0.2046666666666668,0.2926666666666667,102.23333333333328,105.46666666666654,114.40000000000008,0.5107999999999997,0.1116,0.2655999999999999,0.2686000000000001,92.49999999999996,114.94,104.17999999999998,0.465,0.12520000000000006,0.24000000000000005,0.3144000000000001,100.6,105.99999999999993,117.34,0.5248571428571426,0.10599999999999994,0.26,0.25628571428571434,90.72857142857143,117.05714285714285,108.62857142857142,0.4864285714285718,0.1164285714285713,0.23557142857142874,0.2847142857142857,99.71428571428572,109.79999999999998,120.52857142857144,-600.0,-10.0,1.0
MEM,1,56,107,122,0,20170210,GSW,0.443,0.14800000000000002,0.38299999999999995,0.345,98.2,109.0,124.3,0.604,0.114,0.147,0.377,98.2,124.3,109.0,0.4946666666666664,0.1376666666666666,0.3016666666666669,0.3496666666666666,90.3333333333333,112.96666666666664,97.6,0.5829999999999996,0.11933333333333325,0.21733333333333346,0.17033333333333325,97.06666666666663,120.59999999999998,106.56666666666666,0.5097999999999997,0.12039999999999998,0.2707999999999999,0.2882000000000001,92.45999999999997,113.94,103.15999999999997,0.5707999999999996,0.12099999999999995,0.207,0.20880000000000004,99.36,118.9,107.13999999999994,0.5311428571428568,0.11957142857142852,0.2594285714285714,0.2595714285714286,91.27142857142857,116.51428571428572,104.74285714285713,0.5870000000000004,0.11685714285714285,0.2067142857142857,0.2111428571428571,99.11428571428571,122.22857142857143,105.67142857142859,280.0,7.5,-1.0
MEM,0,57,112,103,1,20170213,BRK,0.565,0.11900000000000001,0.161,0.325,93.9,119.3,109.7,0.537,0.11800000000000001,0.14300000000000002,0.183,93.9,109.7,119.3,0.4819999999999997,0.15799999999999995,0.32600000000000023,0.3216666666666666,94.13333333333328,108.23333333333332,101.03333333333336,0.4903333333333333,0.15233333333333335,0.2313333333333333,0.244,99.59999999999992,102.36666666666666,107.96666666666664,0.4853999999999997,0.1352,0.2985999999999999,0.3246000000000001,92.65999999999998,111.26000000000002,107.65999999999997,0.4828000000000002,0.16399999999999998,0.2098,0.24499999999999986,99.42000000000013,100.17999999999998,106.96,0.5114285714285711,0.12971428571428564,0.2847142857142857,0.2927142857142857,93.58571428571429,114.31428571428572,105.94285714285714,0.473,0.16228571428571426,0.2335714285714285,0.22242857142857145,98.94285714285715,98.77142857142857,105.5285714285715,-550.0,-9.5,-1.0
MEM,1,58,91,95,0,20170215,NOP,0.404,0.13,0.27699999999999997,0.213,94.5,96.3,100.5,0.547,0.124,0.10300000000000001,0.173,94.5,100.5,96.3,0.5303333333333331,0.1563333333333333,0.2753333333333336,0.34366666666666656,95.49999999999994,114.93333333333334,110.13333333333333,0.5666666666666664,0.166,0.182,0.282,99.76666666666661,110.76666666666678,106.66666666666669,0.4983999999999997,0.13599999999999998,0.2897999999999999,0.3438,92.61999999999998,113.44,105.35999999999996,0.5384,0.14800000000000002,0.17859999999999993,0.2578000000000001,99.58000000000014,107.70000000000002,111.43999999999998,0.5081428571428568,0.1241428571428571,0.27114285714285713,0.3015714285714286,93.48571428571428,114.0,107.11428571428571,0.5274285714285715,0.14500000000000002,0.1651428571428571,0.22371428571428573,99.07142857142857,104.52857142857144,112.17142857142856,-380.0,-8.0,-1.0
MEM,0,59,92,102,0,20170224,IND,0.47,0.105,0.222,0.155,90.8,101.3,112.3,0.583,0.162,0.22899999999999998,0.141,90.8,112.3,101.3,0.4706666666666664,0.13233333333333328,0.2736666666666669,0.2943333333333333,95.53333333333326,108.2,111.5,0.5349999999999998,0.10866666666666676,0.19133333333333333,0.1946666666666665,91.16666666666664,112.66666666666669,122.2666666666667,0.4829999999999998,0.1446,0.28319999999999984,0.30060000000000003,94.15999999999998,108.06,102.65999999999997,0.5327999999999997,0.114,0.20560000000000025,0.1998000000000002,91.23999999999997,112.98,123.47999999999998,0.4851428571428568,0.1321428571428571,0.2758571428571429,0.3087142857142858,93.1,110.27142857142857,106.92857142857143,0.5240000000000004,0.11071428571428577,0.20571428571428574,0.2121428571428572,91.98571428571428,112.57142857142857,121.78571428571428,-118.0,-1.0,-1.0
MEM,0,60,105,98,1,20170226,DEN,0.519,0.142,0.31,0.275,91.1,115.2,107.5,0.506,0.11599999999999999,0.217,0.155,91.1,107.5,115.2,0.4796666666666664,0.11799999999999995,0.2200000000000002,0.231,93.0666666666666,105.63333333333334,107.5,0.5169999999999999,0.12466666666666658,0.24400000000000024,0.13900000000000015,101.0333333333334,107.83333333333326,111.5,0.4929999999999998,0.14079999999999998,0.26499999999999985,0.2798,94.36,108.47999999999998,108.63999999999996,0.5393999999999994,0.13260000000000005,0.2850000000000001,0.14980000000000024,100.47999999999996,112.99999999999996,114.1,0.4808571428571426,0.13071428571428564,0.2782857142857143,0.29814285714285715,92.62857142857142,109.25714285714285,105.65714285714284,0.545,0.12542857142857144,0.3147142857142859,0.13614285714285704,98.88571428571429,116.4,117.61428571428571,-103.0,1.5,1.0
MEM,1,61,130,112,1,20170228,PHO,0.628,0.092,0.33299999999999996,0.256,94.4,137.7,118.6,0.56,0.114,0.22899999999999998,0.229,94.4,118.6,137.7,0.4643333333333331,0.12566666666666662,0.2696666666666669,0.21433333333333326,92.13333333333328,104.26666666666668,106.76666666666668,0.5653333333333334,0.15233333333333324,0.26233333333333336,0.20800000000000007,100.63333333333323,112.93333333333321,105.1666666666668,0.4801999999999998,0.1288,0.27059999999999984,0.2626,93.69999999999996,108.21999999999998,110.85999999999996,0.521,0.15160000000000004,0.26220000000000004,0.2104000000000001,102.44,107.73999999999992,109.24,0.4862857142857141,0.1385714285714285,0.2782857142857143,0.27614285714285713,93.24285714285713,108.11428571428571,104.72857142857141,0.5020000000000003,0.13714285714285704,0.28514285714285725,0.21285714285714288,99.75714285714285,108.64285714285714,109.77142857142859,-550.0,-10.0,1.0
