Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,Odds,Line,Cover
DAL,0,81,101,92,1,20160411,UTA,0.512,0.09,0.23800000000000002,0.222,87.6,115.3,105.0,0.513,0.105,0.14,0.16899999999999998,87.6,105.0,115.3,0.5113333333333335,0.1466666666666667,0.20466666666666647,0.326,89.76666666666675,104.93333333333344,102.83333333333323,0.5150000000000003,0.14266666666666672,0.19700000000000004,0.21600000000000005,86.8333333333333,105.73333333333339,101.53333333333336,0.5020000000000001,0.12779999999999994,0.2199999999999999,0.24779999999999994,88.9200000000001,105.38000000000008,99.75999999999996,0.5342,0.13680000000000012,0.20260000000000009,0.20040000000000008,87.79999999999998,108.06000000000004,99.28000000000004,0.4915714285714288,0.11571428571428576,0.2261428571428572,0.22157142857142867,89.31428571428572,105.04285714285713,99.2571428571428,0.5334285714285717,0.12514285714285706,0.2310000000000001,0.1857142857142856,89.0857142857143,109.70000000000002,96.94285714285715,190.0,5.5,1.0
DAL,1,82,91,96,0,20160413,SAS,0.481,0.122,0.244,0.221,87.5,104.0,109.7,0.514,0.141,0.21100000000000002,0.27,87.5,109.7,104.0,0.5236666666666667,0.136,0.18066666666666645,0.3500000000000001,91.00000000000007,108.40000000000008,103.66666666666657,0.4276666666666677,0.09733333333333324,0.2383333333333333,0.23800000000000002,91.66666666666669,100.49999999999993,102.73333333333339,0.5032000000000002,0.12599999999999995,0.23039999999999985,0.2639999999999999,88.38000000000008,106.74000000000004,101.05999999999996,0.4613999999999998,0.10019999999999996,0.1880000000000002,0.22999999999999984,90.96,102.31999999999998,105.5,0.4972857142857145,0.1241428571428572,0.2328571428571429,0.23057142857142865,89.20000000000002,105.84285714285713,100.04285714285707,0.4791428571428571,0.10842857142857144,0.20857142857142866,0.2448571428571427,90.57142857142857,105.3142857142857,105.19999999999996,-210.0,-5.0,-1.0
MIL,1,1,97,122,0,20151028,NYK,0.401,0.153,0.375,0.326,95.2,101.9,128.2,0.5,0.092,0.396,0.312,95.2,128.2,101.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-260.0,-5.0,-1.0
MIL,1,2,113,118,0,20151030,WAS,0.555,0.145,0.171,0.268,100.1,112.9,117.9,0.603,0.19399999999999998,0.235,0.529,100.1,117.9,112.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,1.5,-1.0
MIL,0,3,87,106,0,20151101,TOR,0.457,0.185,0.2,0.348,88.8,98.0,119.4,0.517,0.11599999999999999,0.409,0.14400000000000002,88.8,119.4,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,7.0,-1.0
MIL,0,4,103,96,1,20151102,BRK,0.5820000000000001,0.142,0.242,0.247,91.0,113.2,105.5,0.494,0.16899999999999998,0.263,0.228,91.0,105.5,113.2,0.471,0.161,0.2486666666666667,0.314,94.7,104.26666666666668,121.83333333333331,0.4513333333333334,0.12766666666666668,0.18933333333333333,0.16433333333333333,94.43333333333334,94.0,112.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-1.0,1.0
MIL,1,5,91,87,1,20151104,PHI,0.453,0.09699999999999999,0.17,0.151,91.7,99.2,94.9,0.457,0.17,0.3,0.16,91.7,94.9,99.2,0.5313333333333333,0.15733333333333333,0.2043333333333333,0.2876666666666667,93.3,108.03333333333336,114.26666666666668,0.4296666666666665,0.16533333333333333,0.22833333333333336,0.29000000000000004,94.83333333333331,93.1,111.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-550.0,-10.0,-1.0
MIL,0,6,99,92,1,20151106,NYK,0.451,0.113,0.31,0.321,89.7,110.3,102.5,0.4320000000000001,0.138,0.33299999999999996,0.272,89.7,102.5,110.3,0.4973333333333334,0.1413333333333333,0.204,0.2486666666666667,90.5,103.46666666666664,106.60000000000002,0.4503333333333334,0.12033333333333332,0.241,0.2083333333333333,96.13333333333334,98.93333333333337,104.03333333333336,0.4896,0.1444,0.2316,0.268,93.36,105.04,113.18,0.4584,0.1246,0.2904,0.2282,97.06,104.88000000000002,104.84,,,,,,,,,,,,,,,,,0.0
MIL,1,7,94,86,1,20151107,BRK,0.5,0.14400000000000002,0.222,0.146,91.1,103.2,94.4,0.433,0.166,0.354,0.183,91.1,94.4,103.2,0.4953333333333334,0.1173333333333333,0.2406666666666667,0.2396666666666667,90.8,107.56666666666666,100.9666666666667,0.468,0.1576666666666667,0.29399999999999993,0.16966666666666666,94.33333333333336,99.36666666666667,109.03333333333332,0.4996,0.1364,0.2186,0.267,92.26,106.72,108.04,0.4678000000000001,0.14920000000000005,0.226,0.153,93.46,95.82,109.51999999999998,,,,,,,,,,,,,,,-220.0,-5.5,1.0
MIL,1,8,83,99,0,20151110,BOS,0.452,0.17,0.225,0.233,89.4,92.8,110.7,0.483,0.113,0.304,0.18600000000000005,89.4,110.7,92.8,0.468,0.11800000000000001,0.234,0.20600000000000002,90.83333333333331,104.23333333333332,97.2666666666667,0.4616666666666666,0.14666666666666664,0.30000000000000004,0.17166666666666666,100.46666666666668,100.36666666666665,97.56666666666668,0.4886,0.1362,0.2288,0.2426,90.46,104.78000000000002,103.34,0.4617999999999999,0.1462,0.255,0.2394,101.84,101.76,98.52,0.4855714285714286,0.13985714285714285,0.2414285714285714,0.2581428571428571,92.51428571428572,105.52857142857144,108.97142857142856,,,,,,,,-120.0,-1.0,-1.0
MIL,0,9,102,103,0,20151111,DEN,0.595,0.162,0.267,0.101,87.6,116.4,117.5,0.544,0.135,0.359,0.215,87.6,117.5,116.4,0.4676666666666667,0.14233333333333334,0.2523333333333333,0.2333333333333333,90.06666666666666,102.1,102.53333333333336,0.4853333333333333,0.14,0.226,0.26266666666666666,97.2333333333333,101.46666666666664,109.3,0.4876,0.1332,0.2338,0.2196,90.57999999999998,103.74,101.60000000000002,0.4864000000000001,0.1318,0.24560000000000004,0.2516,97.28,104.54,112.04,0.4928571428571429,0.1422857142857143,0.22,0.2448571428571429,91.68571428571428,104.22857142857143,106.47142857142856,0.479,0.13899999999999998,0.25042857142857144,0.22399999999999998,97.17142857142859,101.64285714285714,106.57142857142857,130.0,2.5,1.0
MIL,1,10,108,105,1,20151114,CLE,0.451,0.09699999999999999,0.273,0.157,87.4,102.3,99.4,0.484,0.163,0.28,0.187,87.4,99.4,102.3,0.5156666666666666,0.1586666666666667,0.23800000000000002,0.15999999999999998,89.36666666666666,104.13333333333334,107.53333333333336,0.5139999999999999,0.11966666666666664,0.26766666666666666,0.294,91.90000000000002,111.93333333333332,106.83333333333331,0.4902000000000001,0.1372,0.2388,0.1904,89.89999999999998,104.38,104.00000000000004,0.51,0.123,0.2580000000000001,0.25,92.98000000000002,110.26,103.82,0.4985714285714286,0.1447142857142857,0.2337142857142857,0.221,89.89999999999998,104.72857142857143,106.41428571428571,0.5151428571428571,0.1242857142857143,0.2562857142857143,0.23485714285714285,93.25714285714287,110.54285714285713,103.34285714285716,180.0,5.5,1.0
MIL,0,11,86,115,0,20151117,WAS,0.5,0.187,0.14300000000000002,0.194,93.3,92.2,123.3,0.614,0.12,0.17600000000000002,0.414,93.3,123.3,92.2,0.4993333333333334,0.14300000000000002,0.255,0.16366666666666665,88.13333333333333,103.83333333333336,109.2,0.4993333333333334,0.13066666666666665,0.19533333333333336,0.205,99.7333333333333,102.96666666666668,113.0,0.4898000000000001,0.1372,0.2594,0.19159999999999994,89.03999999999998,104.99999999999996,104.90000000000002,0.4964,0.1372,0.177,0.187,101.02,100.74,109.88,0.4977142857142857,0.13214285714285712,0.2441428571428572,0.1937142857142857,89.7,105.34285714285713,103.55714285714285,0.5058571428571429,0.14571428571428574,0.19742857142857145,0.25357142857142856,101.58571428571429,103.62857142857142,110.4,165.0,4.0,-1.0
MIL,0,12,100,115,0,20151119,CLE,0.541,0.115,0.16699999999999998,0.28800000000000003,86.6,115.4,132.7,0.6409999999999999,0.168,0.44799999999999995,0.338,86.6,132.7,115.4,0.5153333333333333,0.1486666666666667,0.2276666666666667,0.15066666666666662,89.43333333333332,103.63333333333334,113.40000000000002,0.4966666666666668,0.13833333333333336,0.20166666666666666,0.18933333333333333,91.90000000000002,100.0333333333333,100.46666666666668,0.4996000000000002,0.152,0.2260000000000001,0.16619999999999996,89.75999999999998,101.37999999999998,109.06000000000002,0.514,0.1316,0.2316000000000001,0.2438,92.24,107.21999999999998,105.76,0.486,0.13857142857142854,0.23,0.18614285714285714,90.02857142857141,102.34285714285713,106.1,0.5111428571428571,0.1305714285714286,0.235,0.2267142857142857,92.91428571428571,107.37142857142857,103.91428571428571,385.0,9.5,-1.0
MIL,0,13,86,123,0,20151121,IND,0.462,0.20800000000000002,0.295,0.165,98.5,87.3,124.9,0.599,0.122,0.268,0.154,98.5,124.9,87.3,0.4973333333333334,0.133,0.19433333333333336,0.213,89.09999999999998,103.30000000000004,118.46666666666668,0.5036666666666667,0.1216666666666667,0.27033333333333337,0.17733333333333334,97.16666666666669,107.73333333333336,97.86666666666672,0.5078000000000001,0.1462,0.215,0.19459999999999994,88.85999999999996,103.81999999999998,116.72,0.5086000000000002,0.14,0.2428,0.20379999999999995,97.38,105.38000000000004,94.56,0.4985714285714286,0.14114285714285715,0.2295714285714285,0.2057142857142857,89.29999999999998,104.65714285714284,111.5,0.4987142857142857,0.12614285714285714,0.239,0.18942857142857145,95.5,104.68571428571433,97.11428571428574,175.0,,0.0
MIL,1,14,109,88,1,20151123,DET,0.5720000000000001,0.11699999999999999,0.316,0.16899999999999998,90.1,121.0,97.7,0.374,0.14300000000000002,0.4,0.22,90.1,97.7,121.0,0.501,0.17,0.2016666666666667,0.21566666666666665,92.8,98.30000000000004,126.9666666666667,0.4900000000000001,0.12533333333333332,0.20466666666666666,0.201,94.80000000000004,103.7666666666667,99.39999999999998,0.5098000000000001,0.1538,0.229,0.18099999999999994,90.67999999999998,102.71999999999998,119.56,0.4728000000000003,0.12180000000000002,0.22220000000000004,0.1994,94.61999999999998,100.76000000000003,101.7,0.5001428571428572,0.15471428571428572,0.2274285714285714,0.18342857142857144,90.55714285714285,101.37142857142857,114.69999999999996,0.4718571428571429,0.13271428571428567,0.2392857142857143,0.18171428571428566,95.05714285714285,99.75714285714287,103.82857142857141,105.0,2.0,1.0
MIL,1,15,118,129,0,20151125,SAC,0.551,0.099,0.222,0.239,95.7,123.3,134.8,0.636,0.079,0.20600000000000002,0.403,95.7,134.8,123.3,0.525,0.14666666666666667,0.25933333333333336,0.2073333333333333,91.73333333333332,107.90000000000003,118.43333333333337,0.5156666666666667,0.14800000000000002,0.20866666666666656,0.191,100.53333333333332,105.0,106.69999999999996,0.5052000000000001,0.14479999999999998,0.2388,0.19459999999999994,91.17999999999998,103.64,115.6,0.5193999999999999,0.16,0.2292,0.20180000000000006,99.22,104.96,105.95999999999997,0.5104285714285715,0.15085714285714286,0.24085714285714285,0.18671428571428567,90.4142857142857,103.9142857142857,115.17142857142856,0.5202857142857144,0.15614285714285708,0.23285714285714285,0.20928571428571435,99.0857142857143,105.62857142857142,104.72857142857141,-220.0,-5.0,-1.0
MIL,0,16,90,114,0,20151127,ORL,0.473,0.201,0.154,0.27,98.6,91.3,115.6,0.598,0.16399999999999998,0.2,0.195,98.6,115.6,91.3,0.5283333333333334,0.14133333333333334,0.2776666666666667,0.19099999999999995,94.76666666666664,110.53333333333336,119.13333333333335,0.4806666666666666,0.10533333333333328,0.2673333333333334,0.17966666666666667,91.7333333333333,107.0666666666666,110.90000000000003,0.5252000000000001,0.1452,0.2286,0.21099999999999994,92.84,107.84,122.68,0.4632000000000001,0.09919999999999997,0.2459999999999999,0.175,93.36,104.59999999999998,108.10000000000002,0.5245714285714287,0.1407142857142857,0.2404285714285714,0.18757142857142856,91.3142857142857,108.27142857142857,118.61428571428571,0.4668571428571429,0.10699999999999996,0.268,0.18899999999999997,93.4,105.77142857142857,106.64285714285714,155.0,4.0,-1.0
MIL,0,17,82,87,0,20151129,CHO,0.451,0.13699999999999998,0.265,0.098,85.7,95.7,101.5,0.493,0.14,0.175,0.257,85.7,101.5,95.7,0.5320000000000001,0.139,0.23066666666666666,0.22599999999999995,94.8,111.86666666666672,116.03333333333336,0.5026666666666665,0.1436666666666667,0.18699999999999992,0.2076666666666667,99.30000000000004,102.5,98.06666666666666,0.5198000000000002,0.14800000000000002,0.23079999999999995,0.2262,93.9,107.65999999999997,121.14,0.5264000000000001,0.13480000000000006,0.1826,0.24400000000000005,98.86,108.18000000000002,99.26,0.5071428571428572,0.1462857142857143,0.22428571428571425,0.2117142857142857,92.88571428571429,104.68571428571428,118.34285714285713,0.5214285714285715,0.12157142857142855,0.184,0.2297142857142857,96.81428571428572,108.44285714285715,101.44285714285715,210.0,6.5,1.0
MIL,1,18,92,74,1,20151130,DEN,0.494,0.13,0.195,0.208,90.4,101.7,81.8,0.413,0.21100000000000002,0.25,0.16,90.4,81.8,101.7,0.4916666666666667,0.1456666666666667,0.21366666666666667,0.20233333333333325,93.33333333333331,103.43333333333338,117.30000000000004,0.45,0.17466666666666664,0.20533333333333328,0.20800000000000005,92.53333333333336,91.7666666666667,105.73333333333336,0.5018000000000001,0.1524,0.2503999999999999,0.1882,93.71999999999998,103.71999999999998,114.9,0.4572,0.156,0.2382000000000001,0.23200000000000004,95.38000000000002,97.7,110.05999999999996,0.5071428571428572,0.152,0.22314285714285712,0.20328571428571432,92.64285714285714,103.74285714285713,118.64285714285714,0.4738571428571428,0.13700000000000004,0.2564285714285714,0.2072857142857144,94.04285714285713,103.42857142857142,111.21428571428568,-165.0,-3.0,1.0
MIL,0,19,70,95,0,20151202,SAS,0.353,0.157,0.122,0.192,95.3,73.4,99.7,0.45,0.1,0.22399999999999998,0.156,95.3,99.7,73.4,0.4726666666666667,0.15600000000000006,0.2046666666666667,0.19199999999999992,91.56666666666666,96.23333333333336,99.63333333333338,0.4930000000000001,0.1373333333333333,0.22033333333333327,0.17166666666666666,93.33333333333331,102.7,92.90000000000003,0.5082000000000002,0.13679999999999998,0.23039999999999994,0.19679999999999995,92.09999999999998,106.6,106.28,0.5005999999999999,0.14539999999999995,0.2376000000000001,0.1498,92.86,101.96,91.98,0.5062857142857143,0.14385714285714285,0.2305714285714285,0.20528571428571432,92.22857142857143,105.1,112.71428571428572,0.4974285714285714,0.14,0.21228571428571424,0.1628571428571428,92.58571428571429,101.15714285714287,94.54285714285713,650.0,12.0,-1.0
MIL,0,20,95,102,0,20151204,DET,0.471,0.131,0.191,0.149,97.6,97.4,104.5,0.457,0.083,0.16,0.329,97.6,104.5,97.4,0.4326666666666667,0.14133333333333334,0.19400000000000006,0.16599999999999993,90.46666666666664,90.26666666666672,94.33333333333336,0.5056666666666668,0.1186666666666666,0.3203333333333333,0.20366666666666666,97.73333333333336,107.40000000000003,103.36666666666667,0.4644000000000002,0.14479999999999998,0.1915999999999999,0.20139999999999994,93.13999999999996,97.08,106.68,0.4822000000000005,0.0992,0.3068000000000001,0.17,94.51999999999998,107.20000000000003,102.94,0.4794285714285715,0.14985714285714286,0.22414285714285712,0.1915714285714286,93.47142857142856,99.1,108.0,0.4701428571428573,0.1095714285714285,0.3041428571428572,0.17999999999999994,93.14285714285714,105.72857142857143,106.34285714285716,,,0.0
MIL,1,21,106,91,1,20151205,NYK,0.506,0.115,0.295,0.18,96.4,109.9,94.4,0.461,0.145,0.14300000000000002,0.276,96.4,94.4,109.9,0.43933333333333335,0.1393333333333334,0.16933333333333336,0.18299999999999994,94.43333333333334,90.8333333333334,95.33333333333336,0.5290000000000002,0.15466666666666665,0.18433333333333346,0.205,96.53333333333336,106.5,98.40000000000003,0.4484000000000002,0.1512,0.18539999999999995,0.18339999999999995,93.51999999999997,91.9,100.62,0.4818000000000001,0.13340000000000002,0.1982,0.19699999999999995,93.88000000000004,101.52000000000004,102.88000000000002,0.4807142857142858,0.13885714285714285,0.20928571428571427,0.1892857142857143,93.34285714285713,100.54285714285713,105.08571428571429,0.4648571428571429,0.12485714285714285,0.24085714285714285,0.2185714285714286,91.74285714285715,103.2,106.08571428571432,105.0,1.5,1.0
MIL,1,22,90,88,1,20151207,POR,0.438,0.155,0.244,0.35600000000000004,91.7,98.1,95.9,0.435,0.155,0.3,0.165,91.7,95.9,98.1,0.44333333333333336,0.1343333333333334,0.2026666666666667,0.17366666666666666,96.43333333333337,93.56666666666672,99.53333333333336,0.5599999999999999,0.13133333333333333,0.2753333333333336,0.20766666666666656,93.53333333333336,118.90000000000003,113.43333333333332,0.4550000000000002,0.13399999999999998,0.2136,0.16539999999999996,93.07999999999996,95.62,96.38,0.5304000000000001,0.14,0.2788,0.2126,94.64,112.12,109.2,0.4712857142857144,0.13857142857142854,0.20628571428571424,0.19085714285714286,94.24285714285713,98.95714285714287,104.61428571428571,0.5111428571428571,0.13128571428571434,0.2647142857142858,0.2055714285714285,94.72857142857143,109.47142857142856,105.99999999999996,105.0,0.0,1.0
MIL,1,23,95,109,0,20151209,LAC,0.478,0.10400000000000001,0.152,0.1,97.6,97.4,111.7,0.5429999999999999,0.126,0.267,0.259,97.6,111.7,97.4,0.4716666666666667,0.1336666666666667,0.2433333333333333,0.22833333333333336,95.23333333333336,101.80000000000008,98.26666666666672,0.4766666666666666,0.13766666666666666,0.2320000000000001,0.2750000000000001,97.40000000000002,103.96666666666664,106.06666666666663,0.4524000000000002,0.1376,0.20939999999999995,0.21699999999999994,94.28,96.1,95.26,0.4875999999999999,0.12479999999999998,0.236,0.2868,97.46000000000004,105.30000000000004,101.88000000000008,0.4551428571428571,0.14657142857142855,0.20942857142857133,0.2075714285714286,93.67142857142856,95.35714285714286,99.05714285714285,0.4992857142857142,0.13285714285714284,0.22671428571428565,0.2671428571428572,96.82857142857144,105.44285714285715,101.75714285714287,180.0,5.5,-1.0
MIL,0,24,83,90,0,20151211,TOR,0.438,0.147,0.23800000000000002,0.163,88.7,93.6,101.5,0.536,0.166,0.18899999999999997,0.214,88.7,101.5,93.6,0.474,0.1246666666666667,0.23033333333333336,0.212,95.23333333333336,101.80000000000008,100.6666666666667,0.5353333333333333,0.11399999999999992,0.1960000000000001,0.2940000000000001,89.43333333333334,114.76666666666664,111.26666666666664,0.44920000000000027,0.1324,0.20079999999999992,0.1954,95.71999999999998,95.24,101.24,0.5134,0.09960000000000002,0.19979999999999992,0.2634,90.64000000000004,112.32000000000002,108.28,0.4558571428571429,0.13271428571428573,0.2091428571428571,0.1832857142857144,93.52857142857141,96.22857142857143,98.5,0.5122857142857143,0.11757142857142855,0.19071428571428573,0.2332857142857144,91.75714285714292,108.32857142857144,105.88571428571429,270.0,7.5,1.0
MIL,1,25,108,95,1,20151212,GSW,0.522,0.14,0.19,0.156,101.1,106.9,94.0,0.438,0.138,0.294,0.191,101.1,94.0,106.9,0.4513333333333333,0.1353333333333334,0.21133333333333326,0.2063333333333333,92.66666666666669,96.36666666666677,103.03333333333336,0.5533333333333333,0.12233333333333325,0.261,0.18199999999999994,101.4,114.10000000000002,104.76666666666668,0.4662000000000003,0.1304,0.22399999999999992,0.1896,94.4,99.28,101.6,0.5726000000000001,0.12959999999999994,0.2587999999999999,0.19860000000000008,98.96,116.32,106.62000000000003,0.4539999999999999,0.13414285714285715,0.20528571428571427,0.19257142857142864,93.95714285714287,95.92857142857143,98.5,0.5748571428571427,0.13185714285714292,0.28042857142857136,0.20914285714285707,97.08571428571429,117.98571428571428,107.71428571428578,370.0,9.0,1.0
MIL,0,26,95,113,0,20151215,LAL,0.494,0.105,0.261,0.129,91.7,103.6,123.2,0.517,0.12300000000000001,0.409,0.236,91.7,123.2,103.6,0.4793333333333333,0.13033333333333338,0.19333333333333336,0.13966666666666666,95.8,99.30000000000008,102.40000000000003,0.4933333333333335,0.1276666666666667,0.21133333333333315,0.14800000000000002,96.66666666666669,101.80000000000004,119.36666666666672,0.4764000000000002,0.13219999999999998,0.22379999999999992,0.191,95.09999999999998,101.18,99.5,0.4726000000000001,0.1324,0.2212,0.1872000000000001,95.32,100.69999999999992,117.34,0.4579999999999999,0.1355714285714286,0.2045714285714285,0.1851428571428572,95.48571428571428,96.67142857142856,100.24285714285713,0.4685714285714286,0.13471428571428565,0.24842857142857144,0.17714285714285713,95.51428571428568,100.85714285714285,114.27142857142859,-145.0,-2.5,-1.0
MIL,0,27,90,103,0,20151216,LAC,0.46,0.106,0.33299999999999996,0.102,86.3,104.3,119.4,0.5529999999999999,0.141,0.278,0.267,86.3,119.4,104.3,0.4846666666666666,0.1306666666666667,0.2296666666666667,0.14933333333333335,93.83333333333331,101.36666666666677,106.23333333333339,0.4766666666666666,0.10766666666666663,0.21433333333333351,0.11833333333333353,92.10000000000002,101.13333333333328,99.89999999999998,0.4740000000000002,0.13019999999999998,0.21699999999999992,0.1808,94.16,99.92,105.26000000000002,0.4922,0.11919999999999994,0.2361999999999999,0.1832,94.92000000000004,104.86,100.46000000000004,0.4781428571428571,0.12814285714285714,0.2244285714285714,0.17614285714285718,94.97142857142859,100.98571428571428,103.6,0.4861428571428571,0.12314285714285715,0.2294285714285713,0.2055714285714285,95.15714285714287,103.85714285714286,102.1857142857143,600.0,11.5,-1.0
MIL,0,28,112,121,0,20151218,GSW,0.484,0.134,0.311,0.264,100.7,111.2,120.1,0.534,0.127,0.35700000000000004,0.322,100.7,120.1,111.2,0.4920000000000001,0.11700000000000005,0.26133333333333336,0.129,93.03333333333336,104.93333333333344,112.20000000000003,0.4936666666666666,0.1366666666666666,0.267,0.24,103.26666666666664,104.80000000000004,100.03333333333336,0.4784000000000002,0.12039999999999998,0.2347999999999999,0.12999999999999998,93.07999999999998,101.16,109.96,0.5412000000000001,0.12999999999999995,0.25719999999999993,0.19520000000000004,102.71999999999998,110.90000000000002,103.26000000000002,0.4765714285714285,0.12457142857142862,0.2447142857142857,0.16942857142857148,93.35714285714286,101.97142857142856,105.72857142857141,0.5584285714285712,0.13300000000000006,0.2567142857142856,0.20328571428571424,100.6,113.4,105.01428571428578,2750.0,18.5,1.0
MIL,0,29,101,95,1,20151220,PHO,0.551,0.127,0.154,0.177,95.9,105.3,99.0,0.5,0.191,0.162,0.284,95.9,99.0,105.3,0.4793333333333333,0.11500000000000005,0.3016666666666667,0.165,92.90000000000002,106.36666666666677,120.90000000000003,0.502333333333333,0.1626666666666666,0.2383333333333333,0.17766666666666664,99.86666666666665,100.66666666666664,106.3,0.4796000000000002,0.12639999999999998,0.2665999999999999,0.1628,93.69999999999996,103.92,111.64,0.5049999999999997,0.14060000000000006,0.23719999999999994,0.17920000000000005,97.88000000000004,103.36,107.46,0.4734285714285713,0.1272857142857143,0.24699999999999994,0.1814285714285715,93.97142857142859,102.15714285714287,109.4,0.5084285714285716,0.14571428571428566,0.2447142857142857,0.1837142857142857,98.52857142857141,103.80000000000004,106.01428571428572,195.0,6.5,1.0
MIL,1,30,113,100,1,20151223,PHI,0.629,0.153,0.152,0.071,99.4,113.7,100.6,0.5,0.19,0.31,0.235,99.4,100.6,113.7,0.4983333333333333,0.12233333333333335,0.266,0.181,94.3,106.93333333333344,112.8333333333334,0.4733333333333334,0.18299999999999994,0.2310000000000001,0.2610000000000001,96.80000000000008,94.00000000000006,109.86666666666665,0.5022000000000001,0.12239999999999998,0.2497999999999999,0.16559999999999994,95.13999999999996,106.26,111.14,0.4985999999999999,0.17100000000000004,0.21980000000000013,0.21879999999999994,97.00000000000004,97.9,115.65999999999997,0.4895714285714285,0.12328571428571433,0.2341428571428571,0.15585714285714292,94.57142857142857,103.18571428571428,109.84285714285713,0.4820000000000001,0.17700000000000002,0.2438571428571429,0.20371428571428574,96.07142857142857,95.94285714285715,113.54285714285713,-600.0,-10.0,1.0
MIL,1,31,90,111,0,20151226,TOR,0.457,0.128,0.205,0.198,88.8,101.3,125.0,0.599,0.08199999999999999,0.237,0.173,88.8,125.0,101.3,0.5546666666666665,0.13800000000000004,0.20566666666666664,0.17066666666666666,98.66666666666669,110.06666666666678,106.56666666666672,0.5106666666666667,0.11433333333333327,0.2256666666666668,0.22633333333333364,93.2,109.36666666666667,106.16666666666669,0.5236000000000001,0.12499999999999994,0.2421999999999999,0.14859999999999995,94.79999999999998,107.62,112.46,0.4738000000000001,0.11540000000000004,0.2299999999999999,0.2326,93.34000000000007,104.04000000000003,107.50000000000004,0.5111428571428571,0.1302857142857143,0.2341428571428571,0.15171428571428575,94.82857142857141,105.51428571428572,108.25714285714285,0.4800000000000001,0.11742857142857142,0.21671428571428566,0.24257142857142866,92.47142857142862,103.74285714285715,101.97142857142859,135.0,2.5,-1.0
MIL,0,32,93,103,0,20151228,DAL,0.506,0.166,0.243,0.165,91.9,101.3,112.1,0.512,0.04,0.122,0.202,91.9,112.1,101.3,0.5456666666666665,0.13600000000000004,0.1703333333333333,0.14866666666666664,94.70000000000003,106.76666666666678,108.20000000000003,0.5643333333333334,0.1063333333333334,0.2003333333333332,0.16633333333333344,92.00000000000004,117.7666666666667,116.3333333333333,0.5162000000000001,0.1296,0.2309999999999999,0.16239999999999996,94.21999999999996,107.16,112.82,0.5208000000000002,0.1204,0.21679999999999994,0.1641999999999999,92.54000000000003,108.88000000000004,111.51999999999998,0.5138571428571428,0.1275714285714286,0.2294285714285713,0.15671428571428575,94.84285714285713,106.61428571428571,111.61428571428571,0.5258571428571429,0.12371428571428575,0.20685714285714288,0.1807142857142857,93.77142857142859,109.47142857142862,110.28571428571428,210.0,6.5,-1.0
MIL,0,33,123,131,0,20151229,OKC,0.54,0.113,0.375,0.15,101.3,121.4,129.3,0.547,0.096,0.275,0.43,101.3,129.3,121.4,0.5306666666666665,0.14900000000000005,0.2,0.14466666666666667,93.36666666666672,105.43333333333344,112.56666666666672,0.5356666666666671,0.12300000000000001,0.391,0.17366666666666686,94.33333333333336,119.79999999999997,106.90000000000003,0.5254000000000001,0.1416,0.21299999999999986,0.175,95.33999999999996,106.56,111.36,0.5404,0.12199999999999996,0.3456,0.1822,94.68000000000002,117.63999999999996,101.40000000000002,0.5115714285714285,0.1312857142857143,0.237,0.15800000000000006,93.52857142857141,105.8142857142857,114.2,0.5299999999999997,0.12728571428571414,0.3290000000000001,0.2270000000000001,94.1857142857143,115.71428571428572,102.41428571428571,1000.0,13.5,1.0
