Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff
DET,1,79,113,106,1,20180406,DAL,0.565,0.1,0.14300000000000002,0.098,92.1,111.1,104.2,0.505,0.107,0.189,0.141,92.1,104.2,111.1,0.5346666666666667,0.10633333333333332,0.22233333333333327,0.21899999999999994,98.1666666666667,112.56666666666668,108.56666666666666,0.5099999999999999,0.10633333333333332,0.16433333333333336,0.13800000000000026,96.36666666666679,104.1666666666666,107.86666666666672,0.5266000000000001,0.10559999999999996,0.22139999999999974,0.1891999999999999,98.12000000000013,111.35999999999996,105.48000000000003,0.5012000000000003,0.11060000000000003,0.1507999999999999,0.1278000000000001,95.80000000000004,101.43999999999993,105.96000000000004,0.5245714285714289,0.11071428571428567,0.2398571428571429,0.17471428571428577,97.18571428571428,110.27142857142857,103.31428571428573,0.5008571428571426,0.10857142857142857,0.1357142857142857,0.14371428571428574,97.17142857142858,101.07142857142856,103.95714285714287
DET,0,80,117,130,0,20180408,MEM,0.532,0.104,0.28600000000000003,0.19399999999999998,96.3,121.5,135.0,0.675,0.114,0.25,0.217,96.3,135.0,121.5,0.531,0.11066666666666664,0.18866666666666665,0.18499999999999991,97.06666666666672,109.43333333333337,105.23333333333332,0.4779999999999998,0.15599999999999994,0.2356666666666667,0.12500000000000008,97.26666666666658,98.09999999999992,112.76666666666661,0.5386000000000001,0.11319999999999995,0.21079999999999974,0.1867999999999999,96.54000000000013,111.17999999999998,105.12000000000003,0.5071999999999999,0.14679999999999996,0.23179999999999995,0.13059999999999988,95.76000000000008,102.68,112.59999999999998,0.5405714285714288,0.1068571428571428,0.21942857142857147,0.17371428571428577,96.77142857142857,113.07142857142857,104.5714285714286,0.5067142857142853,0.13699999999999996,0.2282857142857143,0.1339999999999999,94.62857142857145,103.52857142857144,110.45714285714283
DET,1,81,98,108,0,20180409,TOR,0.506,0.033,0.091,0.244,87.5,112.0,123.5,0.598,0.092,0.21600000000000005,0.046,87.5,123.5,112.0,0.5436666666666666,0.1173333333333333,0.2083333333333333,0.15033333333333326,97.00000000000006,112.63333333333335,117.09999999999998,0.5266666666666671,0.14300000000000002,0.20599999999999974,0.13800000000000012,95.36666666666667,104.73333333333322,87.83333333333336,0.5402000000000001,0.10459999999999996,0.21919999999999976,0.1897999999999999,96.58000000000014,114.05999999999996,112.98000000000003,0.5196,0.13419999999999996,0.2032,0.14879999999999988,95.84,105.29999999999998,98.68,0.5328571428571433,0.10457142857142852,0.21942857142857147,0.1768571428571429,96.99999999999999,112.77142857142857,109.51428571428575,0.5304285714285716,0.126,0.21942857142857114,0.12957142857142873,95.7142857142857,108.21428571428568,104.48571428571428
DET,0,82,119,87,1,20180411,CHI,0.612,0.105,0.2,0.11199999999999999,96.4,123.4,90.2,0.436,0.161,0.231,0.14,96.4,90.2,123.4,0.5343333333333333,0.07899999999999996,0.17333333333333326,0.17866666666666653,91.96666666666674,114.86666666666667,120.89999999999998,0.5136666666666664,0.14666666666666678,0.17033333333333356,0.1333333333333335,101.36666666666656,100.43333333333337,114.76666666666664,0.5262000000000001,0.09379999999999997,0.1885999999999997,0.19859999999999994,95.00000000000013,112.35999999999996,114.84000000000003,0.5430000000000001,0.13259999999999994,0.17859999999999973,0.12820000000000015,100.31999999999994,107.45999999999997,110.92,0.5330000000000004,0.10042857142857138,0.20442857142857146,0.19600000000000004,95.2142857142857,112.77142857142857,112.01428571428575,0.5078571428571432,0.13700000000000007,0.196,0.15042857142857155,99.97142857142855,102.99999999999999,105.84285714285711
ATL,0,1,117,111,1,20171018,DAL,0.5589999999999999,0.114,0.304,0.128,98.6,118.7,112.6,0.541,0.136,0.2,0.209,98.6,112.6,118.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL,0,2,91,109,0,20171020,CHO,0.41600000000000004,0.114,0.118,0.126,105.4,86.3,103.4,0.494,0.175,0.273,0.27899999999999997,105.4,103.4,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL,0,3,104,116,0,20171022,BRK,0.37799999999999995,0.127,0.29600000000000004,0.35100000000000003,104.6,99.5,110.9,0.534,0.15,0.289,0.264,104.6,110.9,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL,0,4,93,104,0,20171023,MIA,0.52,0.192,0.162,0.184,98.3,94.6,105.8,0.541,0.17,0.222,0.141,98.3,105.8,94.6,0.451,0.11833333333333332,0.2393333333333333,0.20166666666666666,102.86666666666667,101.5,108.96666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL,0,5,86,91,0,20171026,CHI,0.46299999999999997,0.103,0.13699999999999998,0.136,89.4,96.2,101.8,0.401,0.116,0.353,0.256,89.4,101.8,96.2,0.438,0.1443333333333333,0.1920000000000001,0.2203333333333333,102.7666666666667,93.46666666666668,106.7,0.491,0.14433333333333334,0.19866666666666666,0.13,95.7,100.9,112.66666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL,1,6,100,105,0,20171027,DEN,0.494,0.113,0.239,0.135,95.1,105.1,110.4,0.484,0.098,0.256,0.187,95.1,110.4,105.1,0.4536666666666667,0.14066666666666666,0.19833333333333336,0.22366666666666665,97.43333333333337,96.76666666666668,106.16666666666669,0.484,0.15266666666666664,0.3176666666666666,0.152,95.36666666666667,102.56666666666668,103.73333333333332,0.4672,0.12999999999999998,0.2034,0.185,99.26000000000002,99.06,106.9,,,,,,,,,,,,,,,,,,,,,
ATL,1,7,106,117,0,20171029,MIL,0.552,0.153,0.073,0.273,98.8,107.3,118.4,0.623,0.134,0.152,0.198,98.8,118.4,107.3,0.4923333333333335,0.13599999999999998,0.17933333333333334,0.15166666666666664,94.2666666666667,98.63333333333333,106.0,0.5396666666666666,0.1386666666666667,0.11966666666666664,0.18133333333333326,96.5666666666667,105.26666666666668,103.5666666666667,0.4542,0.12979999999999994,0.1904,0.1864,98.56000000000002,96.34,106.46,0.539,0.1396,0.1406,0.19899999999999998,96.06000000000002,106.18,107.62,,,,,,,,,,,,,,
ATL,0,8,109,119,0,20171101,PHI,0.479,0.145,0.24,0.20199999999999999,108.9,100.1,109.3,0.53,0.127,0.28800000000000003,0.141,108.9,109.3,100.1,0.5030000000000001,0.12299999999999996,0.14966666666666664,0.18133333333333326,94.43333333333337,102.86666666666667,110.2,0.568,0.13866666666666666,0.2513333333333333,0.12999999999999998,97.76666666666664,112.93333333333337,109.93333333333332,0.4814,0.1376,0.18139999999999995,0.21580000000000005,97.24,100.54,109.46,0.534,0.15660000000000002,0.22440000000000007,0.1796,99.48,105.32,107.58,0.48314285714285715,0.13085714285714284,0.1898571428571428,0.19042857142857145,98.60000000000001,101.1,109.04285714285713,0.5211428571428571,0.1522857142857143,0.23014285714285718,0.16842857142857143,100.17142857142856,104.18571428571428,107.92857142857143
ATL,1,9,104,119,0,20171103,HOU,0.5489999999999999,0.168,0.125,0.185,100.4,103.6,118.6,0.562,0.108,0.2,0.213,100.4,118.6,103.6,0.5083333333333334,0.13699999999999998,0.184,0.20333333333333334,100.93333333333337,104.16666666666669,112.7,0.5096666666666665,0.1406666666666667,0.19266666666666665,0.2466666666666667,99.13333333333335,105.56666666666663,106.2,0.5016,0.1412,0.17019999999999996,0.18600000000000005,98.1,100.66,109.14,0.5329999999999999,0.14920000000000005,0.1874,0.2298000000000001,98.32000000000002,107.43999999999996,104.3,0.4717142857142858,0.1352857142857143,0.18071428571428566,0.201,100.07142857142857,98.44285714285714,108.57142857142856,0.526,0.1464285714285714,0.19099999999999998,0.22714285714285715,97.10000000000001,106.6285714285714,103.25714285714285
ATL,0,10,117,115,1,20171105,CLE,0.541,0.14400000000000002,0.256,0.27899999999999997,102.2,114.5,112.5,0.49,0.109,0.313,0.21899999999999997,102.2,112.5,114.5,0.5266666666666667,0.15533333333333332,0.146,0.22,102.7,103.66666666666669,115.43333333333332,0.5396666666666667,0.13733333333333328,0.18566666666666667,0.25466666666666665,99.56666666666663,111.09999999999998,120.53333333333336,0.5074,0.1364,0.16279999999999994,0.1862000000000001,98.52,102.46,111.7,0.5426,0.1534,0.1838,0.2384,100.1,107.88000000000002,118.92,0.49071428571428577,0.143,0.1817142857142857,0.20942857142857146,99.35714285714286,100.91428571428571,110.74285714285713,0.5358571428571429,0.1422857142857143,0.1925714285714286,0.23285714285714287,98.64285714285714,109.10000000000001,118.95714285714284
ATL,1,11,107,110,0,20171106,BOS,0.562,0.135,0.125,0.198,96.0,111.5,114.6,0.568,0.125,0.184,0.222,96.0,114.6,111.5,0.5230000000000001,0.15233333333333332,0.207,0.22199999999999995,103.83333333333331,106.06666666666666,113.46666666666664,0.5323333333333332,0.121,0.2970000000000001,0.18466666666666665,93.46666666666664,113.8,95.8,0.5229999999999999,0.1446,0.1866,0.21480000000000005,101.08,106.11999999999998,113.84,0.5188,0.1196,0.2968000000000001,0.19480000000000008,93.16,112.31999999999996,97.18,0.514,0.14542857142857143,0.17599999999999996,0.19914285714285715,99.01428571428572,103.05714285714285,110.97142857142856,0.5250000000000001,0.12357142857142855,0.2521428571428571,0.2158571428571429,93.70000000000002,111.19999999999996,96.17142857142858
ATL,0,12,104,111,0,20171110,DET,0.539,0.138,0.262,0.09,96.4,107.9,115.2,0.506,0.14400000000000002,0.37,0.23600000000000002,96.4,115.2,107.9,0.5506666666666667,0.149,0.16866666666666666,0.22066666666666665,99.53333333333336,109.86666666666667,115.23333333333332,0.5683333333333334,0.13033333333333333,0.205,0.22599999999999995,95.46666666666664,114.2,102.13333333333335,0.5366,0.149,0.16379999999999995,0.22740000000000005,101.26,107.39999999999998,114.68000000000002,0.5442,0.1236,0.2338000000000001,0.17439999999999994,95.60000000000004,112.02,107.18000000000002,0.52,0.1372857142857143,0.17071428571428568,0.20114285714285715,98.6857142857143,105.47142857142856,112.22857142857143,0.5405714285714286,0.12157142857142857,0.24357142857142863,0.16442857142857142,95.89999999999999,112.01428571428572,104.31428571428572
ATL,0,13,94,113,0,20171111,WAS,0.494,0.21,0.244,0.145,100.2,93.8,112.8,0.583,0.203,0.333,0.282,100.2,112.8,93.8,0.5473333333333334,0.13899999999999998,0.21433333333333326,0.18899999999999997,98.2,111.3,114.09999999999998,0.5293333333333332,0.1556666666666667,0.18333333333333326,0.246,99.03333333333336,106.73333333333332,102.4,0.534,0.146,0.2016,0.19080000000000005,100.78,107.51999999999998,114.04000000000003,0.5378,0.14200000000000002,0.2226,0.2498,98.9,112.26,112.5,0.5308571428571429,0.14228571428571432,0.18857142857142856,0.1945714285714286,99.6857142857143,107.14285714285712,114.14285714285715,0.5401428571428573,0.13771428571428573,0.23457142857142857,0.22385714285714284,98.85714285714288,113.07142857142857,109.52857142857142
ATL,0,14,105,106,0,20171113,NOP,0.557,0.15,0.244,0.092,93.7,112.0,113.1,0.633,0.187,0.212,0.147,93.7,113.1,112.0,0.5316666666666667,0.16099999999999995,0.2103333333333333,0.14433333333333334,97.53333333333336,104.4,114.2,0.5923333333333336,0.14533333333333331,0.1930000000000001,0.20566666666666653,100.46666666666664,114.89999999999998,111.79999999999997,0.5369999999999999,0.15899999999999995,0.2024,0.17940000000000006,99.04,106.25999999999996,114.74000000000004,0.5349999999999999,0.1324,0.17520000000000008,0.20739999999999995,99.22,107.12000000000003,103.09999999999998,0.5308571428571429,0.15614285714285717,0.18928571428571425,0.196,100.41428571428573,105.5285714285714,114.4857142857143,0.5215714285714289,0.14300000000000002,0.18171428571428572,0.20228571428571426,99.82857142857146,104.28571428571429,104.51428571428569
ATL,1,15,126,80,1,20171115,SAC,0.7340000000000001,0.173,0.333,0.127,94.4,133.4,84.7,0.386,0.11,0.2,0.136,94.4,84.7,133.4,0.53,0.16599999999999995,0.25,0.109,96.76666666666668,104.56666666666666,113.69999999999996,0.4633333333333334,0.09966666666666664,0.2043333333333333,0.20866666666666675,95.56666666666663,101.7,117.60000000000004,0.5386,0.15539999999999998,0.2262,0.16080000000000005,97.7,107.93999999999996,113.64000000000004,0.5014000000000001,0.13699999999999998,0.16759999999999994,0.17660000000000006,96.01999999999998,101.02,110.87999999999997,0.5315714285714287,0.15571428571428572,0.2137142857142857,0.17014285714285718,99.68571428571431,106.19999999999997,113.72857142857144,0.4868571428571428,0.13742857142857148,0.16985714285714285,0.1551428571428572,94.88571428571431,98.41428571428573,112.49999999999999
ATL,1,16,99,110,0,20171118,BOS,0.532,0.13,0.158,0.205,93.1,106.4,118.2,0.573,0.142,0.237,0.195,93.1,118.2,106.4,0.5950000000000001,0.1776666666666666,0.2736666666666667,0.12133333333333332,96.10000000000002,113.06666666666668,103.5333333333333,0.4463333333333332,0.12933333333333333,0.2303333333333336,0.282,96.0,102.83333333333331,98.80000000000004,0.5771999999999999,0.16119999999999998,0.2416,0.13040000000000004,96.14,111.71999999999996,108.08000000000004,0.4346000000000001,0.1224,0.2366,0.26820000000000005,97.56000000000002,101.07999999999996,95.9,0.5680000000000002,0.15971428571428573,0.22699999999999995,0.15942857142857148,97.61428571428574,110.95714285714283,110.21428571428575,0.46299999999999997,0.12199999999999998,0.22457142857142848,0.24742857142857141,97.61428571428571,103.49999999999999,97.07142857142856
ATL,0,17,85,96,0,20171120,SAS,0.48200000000000004,0.145,0.191,0.035,92.8,91.5,103.4,0.506,0.16399999999999998,0.326,0.067,92.8,103.4,91.5,0.6076666666666667,0.15099999999999994,0.245,0.1413333333333333,93.73333333333336,117.26666666666668,105.3333333333333,0.4916666666666667,0.1336666666666667,0.26266666666666666,0.239,90.03333333333335,106.33333333333331,107.73333333333328,0.5711999999999999,0.16019999999999998,0.2482,0.13180000000000006,95.56,110.69999999999996,108.80000000000004,0.5324,0.14000000000000004,0.24920000000000014,0.199,92.10000000000004,109.88000000000002,104.14000000000004,0.5655714285714287,0.15428571428571433,0.23171428571428568,0.16228571428571434,96.5714285714286,111.35714285714282,110.15714285714289,0.5499999999999999,0.12985714285714287,0.24442857142857144,0.18885714285714286,92.88571428571429,113.44285714285715,104.82857142857145
ATL,1,18,103,116,0,20171122,LAC,0.542,0.14300000000000002,0.25,0.157,92.4,111.4,125.5,0.6779999999999999,0.151,0.182,0.171,92.4,125.5,111.4,0.5826666666666668,0.1493333333333333,0.2273333333333333,0.12233333333333335,93.43333333333338,110.43333333333334,102.09999999999997,0.4596666666666665,0.14800000000000002,0.19700000000000006,0.15066666666666673,97.39999999999998,93.83333333333336,108.06666666666668,0.5598,0.1616,0.234,0.12080000000000005,94.84,107.41999999999996,106.44000000000004,0.4712,0.136,0.18560000000000004,0.19499999999999992,98.76000000000002,97.56,108.48,0.5571428571428573,0.1544285714285715,0.2224285714285714,0.12742857142857147,95.22857142857144,108.07142857142854,108.85714285714289,0.49585714285714283,0.1422857142857143,0.22099999999999995,0.1958571428571429,97.58571428571427,102.57142857142857,113.71428571428571
ATL,1,19,116,104,1,20171124,NYK,0.54,0.079,0.28300000000000003,0.091,97.2,119.4,107.0,0.59,0.192,0.156,0.154,97.2,107.0,119.4,0.5186666666666667,0.13933333333333328,0.19966666666666666,0.13233333333333333,92.76666666666672,103.10000000000002,115.69999999999996,0.4653333333333333,0.12533333333333338,0.30899999999999994,0.204,93.90000000000003,105.86666666666666,104.0,0.5694000000000001,0.1482,0.2352,0.12320000000000005,93.28,110.93999999999996,108.98000000000003,0.4795999999999998,0.12620000000000006,0.3007999999999999,0.2128,94.0,107.71999999999998,106.06,0.5542857142857144,0.15557142857142864,0.24028571428571424,0.12157142857142864,94.71428571428574,108.05714285714282,110.41428571428574,0.5061428571428572,0.13499999999999998,0.29314285714285715,0.18885714285714283,94.08571428571427,109.79999999999998,106.5142857142857
ATL,1,20,78,112,0,20171125,TOR,0.387,0.175,0.16699999999999998,0.267,92.3,84.5,121.3,0.625,0.154,0.306,0.083,92.3,121.3,84.5,0.5213333333333333,0.1223333333333333,0.2413333333333333,0.09433333333333334,94.1333333333334,107.43333333333337,111.96666666666664,0.5183333333333334,0.1236666666666667,0.2279999999999999,0.14466666666666675,95.3333333333334,106.26666666666664,106.89999999999998,0.5660000000000001,0.13399999999999998,0.243,0.12300000000000008,93.98,112.41999999999996,107.76000000000003,0.5748,0.1392,0.1984,0.16239999999999996,94.86000000000004,112.98,106.39999999999996,0.5544285714285715,0.1471428571428572,0.24328571428571427,0.12171428571428577,94.82857142857145,109.69999999999996,109.24285714285716,0.5750000000000001,0.1405714285714286,0.18314285714285714,0.2178571428571429,94.87142857142855,114.07142857142857,107.24285714285713
