Date,LeagueORB,LeagueEFG,LeagueTOV,LeagueFTR,LeagueEff
20180327,0.22230055623287534,0.5228538791526457,0.12544970162330363,0.1980619654833471,109.5207466044555
20180328,0.22235414736860817,0.5227224812496872,0.12538957285452387,0.19771556374816182,109.49544760704076
20180329,0.22228772433374708,0.5227498515013126,0.1253821730307932,0.19776327112642053,109.49628885634569
20180330,0.22222199707998097,0.5227753363303365,0.12552422352736872,0.19767834679657265,109.4781837669499
20180331,0.22215291020411215,0.5226499958552845,0.12546174631102522,0.197396932892606,109.44851592228996
20180401,0.222021999948035,0.5226070022511107,0.12541740397783396,0.1973842135748187,109.44075467437729
20180403,0.22191670004573488,0.5225391390430949,0.1254018605251992,0.19727710803612705,109.42352983953458
20180404,0.22177958485434904,0.5225408280573376,0.12538046517598408,0.19732979192365988,109.41726187247414
20180405,0.22176117078234273,0.5224311978819792,0.1253733997686342,0.19715220989080368,109.39402898577119
20180406,0.22188739539446067,0.5225304865079711,0.12536745732700705,0.19720612991218586,109.41891079331299
20180407,0.22187018925005042,0.522492026714712,0.12534574462745762,0.19706565997445633,109.4079607266876
20180408,0.22180350097244272,0.5227246932174847,0.12521018791195174,0.19692210786827358,109.45694051773042
20180409,0.22159607544386514,0.5229127830672039,0.1251862581947186,0.19671570128719526,109.4686577793819
20180410,0.22156283323578782,0.5227769480183118,0.12515516302720853,0.19660227279454556,109.44450429789069
20180411,0.22157902098737947,0.5227541953194064,0.12513716003708475,0.1963812751672692,109.4351498543291
